objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat
6737,8KH12,STREET_FEA 451,65-67 (STREET_FEA 451),IS,441763200000,811740004,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=761; METERED_FL=U; PLACEMENT=MIGRATED,8KH12,,,MU,MUCENT,1984,,,,1,,1177632000000,blundonr,1255478400000,{A7D1D5E2-38AC-5F62-A4FC-B2F3C3C82674},-71.061583901999938,42.272348177000026
6738,9JH34,STREET_FEA 830,45 (STREET_FEA 830),IS,,910740086,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2734; METERED_FL=U; PLACEMENT=MIGRATED,9JH34,,,MU,MUCENT,1958,,,,1,,1177632000000,palaciolv,1236038400000,{8D0AAE3F-CD69-5DA2-B7D2-0230370709FE},-71.077325751999979,42.275524170000040
6739,25EH46,STREET_FEA 4469,353 OPP (STREET_FEA 4469),IS,,2505740060,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4119; METERED_FL=U; PLACEMENT=MIGRATED,25EH46,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{D0D66BF0-D709-5B67-9640-BB4E9454A3F4},-71.137195487999975,42.362853494000035
6740,6HH2,STREET_FEA 3372,64 BACK (STREET_FEA 3372),IS,,608740001,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4116; METERED_FL=U; PLACEMENT=MIGRATED,6HH2,,,KE,KEK81-A,1998,,,,1,,1177632000000,denapolipd,1231804800000,{14CC3939-3278-53FE-AD74-A9A3B0540A9C},-71.105796109999972,42.261570878000043
6741,14FH81,STREET_FEA 4501,77 (STREET_FEA 4501),IS,,1406740052,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=2656; METERED_FL=U; PLACEMENT=MIGRATED,14FH81,,,WA,WAWB67P,1988,,,,1,,1177632000000,blundonr,1255478400000,{3223D536-0829-5D98-86A6-924C8C6944C1},-71.129578962999972,42.303323413000044
6742,28LH63,STREET_FEA 0,100 (STREET_FEA 0),IS,1398988800000,2812740075,,,U,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=louisjamey,28LH63,,,U,U,,,,,1,,1465171200000,louisjamey,1465171200000,{FE6712E7-9A82-5DB2-8AE8-EC191326C264},-71.049742299999934,42.380872164000039
6743,25LH764,STREET_FEA 1082,70 OPP (STREET_FEA 1082),IS,1086048000000,2512740166,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1196; METERED_FL=U; PLACEMENT=blundonr,25LH764,,,MU,MUCENT,2003,,,,1,,1247616000000,chalmersh,1271116800000,{2919EF55-A5CA-53B2-A140-89EB2FA97614},-71.053164883999955,42.361291370000060
6744,6DH6,STREET_FEA 539,70 (STREET_FEA 539),IS,,604740089,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1948; METERED_FL=U; PLACEMENT=MIGRATED,6DH6,,,KE,KEK81-A,1994,,,,1,,1177632000000,connorsm,1240790400000,{4F1FFF6E-3AFA-5104-987C-E5DB1A7FC775},-71.156730453999955,42.257752170000060
6745,6FH136,STREET_FEA 4457,77 (STREET_FEA 4457),IS,,606740043,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1499; METERED_FL=U; PLACEMENT=MIGRATED,6FH136,,,KE,KEK81-A,1998,,,,1,,1177632000000,mulline,1251763200000,{F2C30A8D-0A36-521B-9F03-2251F91117E2},-71.119028803999981,42.259656475000043
6746,5GH20,STREET_FEA 3103,17 (STREET_FEA 3103),IS,,507740083,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=4378; METERED_FL=U; PLACEMENT=MIGRATED,5GH20,,,MU,MUCENT,1992,,,,1,,1177632000000,chalmersh,1236643200000,{DBAFC7E5-6B32-571B-B053-FC11D3779A40},-71.114512791999971,42.251004432000059
6747,3EH20,STREET_FEA 1097,68 (STREET_FEA 1097),IS,,305740093,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4273; METERED_FL=U; PLACEMENT=MIGRATED,3EH20,,,KE,KEK81-A,1994,,,,1,,1177632000000,connorsm,1240963200000,{6F8AA36B-E672-5535-A5A7-5894486BCCF7},-71.140462693999950,42.240789629000062
6748,19GH22,STREET_FEA 55,6 (STREET_FEA 55),IS,,1907740031,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2241; METERED_FL=U; PLACEMENT=MIGRATED,19GH22,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1255478400000,{7E1F6700-5119-5BB1-9B26-BF17173850FE},-71.111856240999941,42.331781185000068
6749,6FH116,STREET_FEA 874,79 OPP (STREET_FEA 874),IS,738892800000,606740028,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4457; METERED_FL=U; PLACEMENT=MIGRATED,6FH116,,,MU,MUCENT,1993,,,,1,,1177632000000,denapolipd,1338940800000,{31490D96-A1ED-5B5E-A6CE-FD15F886A7DC},-71.119882360999952,42.260159394000027
6750,7CH62,STREET_FEA 886,2450 (STREET_FEA 886),IS,,703740013,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1153; METERED_FL=U; PLACEMENT=MIGRATED,7CH62,,,MU,MUCENT,1992,,,,1,,1177632000000,connorsm,1240790400000,{C0EB6E88-26A9-5388-B7E2-82096D122596},-71.162853619999964,42.266761662000079
6751,17HH34,STREET_FEA 2438,STREET_FEA 2438,IS,,1708740165,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=621; METERED_FL=U; PLACEMENT=MIGRATED,17HH34,,,MU,MUCENT,1992,,,,1,,1177632000000,palaciolv,1231459200000,{514FEEB1-0AC8-5800-9019-130C260A878A},-71.104924192999988,42.317100480000079
6752,10JH16,STREET_FEA 2765,71 OPP (STREET_FEA 2765),IS,,1010740053,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=807; METERED_FL=U; PLACEMENT=MIGRATED,10JH16,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{A57A3ADE-7DC0-52A9-80D0-0CD950EA0AD2},-71.079488676999972,42.281840686000066
6753,17IH88,STREET_FEA 2729,STREET_FEA 2729,IS,,1709740110,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4357; METERED_FL=U; PLACEMENT=MIGRATED,17IH88,,,MU,MUCENT,1992,,,,1,,1177632000000,palaciolv,1231459200000,{16F31DDB-F195-5481-B46B-D89DFFBCDAFB},-71.087809387999982,42.319557192000048
6754,22CH143,STREET_FEA 2430,129 (STREET_FEA 2430),IS,1293840000000,2203740148,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=2432; METERED_FL=U; PLACEMENT=mulline,22CH143,,,KE,KEK81-A,2011,,,,1,,1362009600000,mulline,1362009600000,{B8EAC595-28EC-5D28-950A-75C46DBDDC99},-71.161861358999943,42.344771021000042
6755,11DH46,STREET_FEA 886,1840-1844 (STREET_FEA 886),IS,997056000000,1104740100,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1138; METERED_FL=U; PLACEMENT=MIGRATED,11DH46,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1271808000000,{4C60FDC9-4CF2-583B-B9CF-3AA820CB3C4C},-71.154169697999976,42.286375015000033
6756,18IH196,STREET_FEA 2360,20 (STREET_FEA 2360),IS,,1809740011,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4586; METERED_FL=U; PLACEMENT=MIGRATED,18IH196,,,KE,KEK81,2011,,,,1,,1177632000000,blundonr,1255478400000,{D72B8EAA-BAEB-5D89-892C-120D71D37F0A},-71.082204847999947,42.327105715000073
6757,21EH22,STREET_FEA 3159,42 (STREET_FEA 3159),IS,1407283200000,2105740043,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1134; METERED_FL=U; PLACEMENT=MIGRATED,21EH22,,,KE,KEK81-A,2012,,,,1,,1177632000000,hoffmanr,1456790400000,{AFE2231E-6158-50EF-8BE3-A2403664703D},-71.141212196999959,42.341700847000027
6758,21CH98,STREET_FEA 2430,129 (STREET_FEA 2430),IS,1293840000000,2103740109,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=2432; METERED_FL=U; PLACEMENT=mulline,21CH98,,,KE,KEK81-A,2011,,,,1,,1362009600000,blundonr,1362096000000,{D61DF434-FE32-5718-940F-6620081C4451},-71.162236430999940,42.344101801000079
6759,19IH50,STREET_FEA 1390,36 OPP (STREET_FEA 1390),IS,,1909740148,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2371; METERED_FL=U; PLACEMENT=MIGRATED,19IH50,,,US,USMET250,1999,,,,1,,1177632000000,mulline,1231459200000,{AEDA3854-ABB6-5FB8-A4D2-A060367F2645},-71.088293820999979,42.329233443000078
6760,11HH46,STREET_FEA 1298,108 OPP (STREET_FEA 1298),IS,1308873600000,1108740029,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2053; METERED_FL=U; PLACEMENT=MIGRATED,11HH46,,,KE,KEK81-A,2010,,,,1,,1177632000000,denapolipd,1331251200000,{F10F9057-3AED-5CDC-AB3B-E3999AE8030D},-71.096025571999974,42.285710163000033
6761,21JH144,STREET_FEA 11,75 (STREET_FEA 11),IS,1378166400000,2110740299,,,AS BUILT,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=251; METERED_FL=U; PLACEMENT=MIGRATED,21JH144,,,KE,KEK81-A,2012,,,,1,,1177632000000,chalmersh,1425859200000,{C0346A30-9612-5E7F-9126-6BE4D1EFAC9A},-71.069169835999958,42.338794284000073
6762,23KH973,STREET_FEA 0,100 (STREET_FEA 0),IS,1267228800000,2311740903,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=mulline,23KH973,,,U,KEK81-A,2007,,,,1,,1298505600000,mulline,1298505600000,{BE71FD2B-69AA-5A59-A9C3-0A8A996CC8CA},-71.065175981999971,42.350979293000080
6763,25KH793,STREET_FEA 1763,57-59 OPP (STREET_FEA 1763),IS,,2511740496,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4841; METERED_FL=U; PLACEMENT=MIGRATED,25KH793,,,MU,MUCENT,1976,,,,1,,1177632000000,dorleansr,1231891200000,{E653236C-0F55-55D5-853D-BEAF61A64044},-71.053713984999945,42.361875998000073
6764,14KH188,STREET_FEA 1743,80-88 OPP (STREET_FEA 1743),IS,,1411740004,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1496; METERED_FL=U; PLACEMENT=MIGRATED,14KH188,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1255478400000,{AFBB857E-1BED-57C8-AFCB-FD1099C4D6F9},-71.057479920999981,42.305465640000079
6765,21CH96,STREET_FEA 2430,129 (STREET_FEA 2430),IS,1293840000000,2103740107,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=2432; METERED_FL=U; PLACEMENT=mulline,21CH96,,,KE,KEK81-A,2011,,,,1,,1362009600000,mulline,1362009600000,{A4F737A9-77CF-55CB-B050-1EEDED0B617D},-71.161684687999980,42.343654617000027
6766,21HH108,STREET_FEA 697,279 (STREET_FEA 697),IS,1014508800000,2108740185,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3899; METERED_FL=U; PLACEMENT=MIGRATED,21HH108,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1271808000000,{C96DC45F-41BA-50AC-A569-A84DA506218D},-71.103315211999984,42.339325483000039
6767,10IH122,STREET_FEA 2846,9 OPP (STREET_FEA 2846),IS,,1009740036,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3083; METERED_FL=U; PLACEMENT=MIGRATED,10IH122,,,MU,MUCENT,2002,,,,1,,1177632000000,palaciolv,1236211200000,{C02462D8-D3A6-5D56-AB52-0A9867834FC6},-71.086500002999969,42.282934450000027
6768,7FH113,STREET_FEA 2249,994 (STREET_FEA 2249),IS,,706740111,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1930; METERED_FL=U; PLACEMENT=MIGRATED,7FH113,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1244505600000,{14766C57-BD4A-576D-A838-BC1135C449C3},-71.121031702999971,42.265587219000054
6769,4FH94,STREET_FEA 4227,812 (STREET_FEA 4227),IS,,406740034,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1250; METERED_FL=U; PLACEMENT=MIGRATED,4FH94,,,MU,MUCENT,1993,,,,1,,1177632000000,connorsm,1240963200000,{A31D8749-8009-555F-A4BA-452E5D40E3F9},-71.122878162999939,42.249476500000071
6770,27KH232,STREET_FEA 2109,36 (STREET_FEA 2109),IS,,2711740196,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4384; METERED_FL=U; PLACEMENT=MIGRATED,27KH232,,,MU,MUCENT,1978,,,,1,,1177632000000,chalmersh,1221177600000,{7A4171AA-C430-5E0D-A200-8514E5460F3D},-71.061145487999966,42.372973564000063
6771,19MH89,STREET_FEA 13,637 (STREET_FEA 13),IS,,1913740041,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2065; METERED_FL=U; PLACEMENT=MIGRATED,19MH89,,,MU,MUCENT,1989,,,,1,,1177632000000,connorsm,1221177600000,{66934DF0-D5B0-5786-A6EF-06D6BB5921A0},-71.035774677999939,42.331423013000062
6772,4EH63,STREET_FEA 1248,1 (STREET_FEA 1248),IS,,405740070,,,MANUAL,,,,,PRIV,SERVICE_AR=U; CROSS_STRE=3531; METERED_FL=U; PLACEMENT=mulline,4EH63,,,MU,MUCENT,2002,,,,1,,1247616000000,blundonr,1249430400000,{72CA898C-CE9A-5759-B977-E3996ED9358D},-71.132267099999979,42.245515480000051
6773,7GH42,STREET_FEA 2240,368-370 (STREET_FEA 2240),IS,,707740056,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3737; METERED_FL=U; PLACEMENT=MIGRATED,7GH42,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1236816000000,{B616B5CF-E442-56F8-A6F4-C3A6A910F7CF},-71.116061936999984,42.265672306000056
6774,26MH148,STREET_FEA 3360,187 OPP (STREET_FEA 3360),IS,1213920000000,2613740004,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2622; METERED_FL=U; PLACEMENT=MIGRATED,26MH148,,,MU,MUCENT,2005,,,,1,,1177632000000,chalmersh,1285804800000,{CE4D7ACE-1062-5340-B840-0538765FC524},-71.032521973999962,42.371114729000055
6775,22EH42,STREET_FEA 4626,19-21 (STREET_FEA 4626),IS,1157587200000,2205740175,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4310; METERED_FL=U; PLACEMENT=MIGRATED,22EH42,,,KE,KEK81-A,1986,,,,1,,1177632000000,blundonr,1238371200000,{9D6EFC7D-68AD-5386-B51B-9D81CF17204A},-71.138100355999939,42.345317843000032
6776,7CH78,STREET_FEA 1251,42 OPP (STREET_FEA 1251),IS,,703740056,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2685; METERED_FL=U; PLACEMENT=MIGRATED,7CH78,,,MU,MUCENT,1993,,,,1,,1177632000000,connorsm,1240790400000,{7BFF9DEB-BFEC-53AA-B554-701AA44C3B7C},-71.162217354999939,42.264840064000055
6777,21JH154,STREET_FEA 79,13-19 OPP (STREET_FEA 79),IS,,2110740143,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3868; METERED_FL=U; PLACEMENT=MIGRATED,21JH154,,,DA,ADB-62-B,1980,,,,1,,1177632000000,blundonr,1255478400000,{E5EC758C-E9B8-54EA-86A6-3FC3ADDA8B92},-71.072207857999956,42.341349433000062
6778,21CH95,STREET_FEA 2430,129 (STREET_FEA 2430),IS,1293840000000,2103740106,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=2432; METERED_FL=U; PLACEMENT=mulline,21CH95,,,KE,KEK81-A,2011,,,,1,,1362009600000,mulline,1362009600000,{77DC04F3-38ED-5C94-A301-E0F79583AE74},-71.161644974999945,42.343968503000042
6779,21GH16,STREET_FEA 2595,407 OPP (STREET_FEA 2595),IS,960595200000,2107740029,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3615; METERED_FL=U; PLACEMENT=MIGRATED,21GH16,,,KE,KEK81-A,1995,,,,1,,1177632000000,mulline,1231891200000,{4D691105-2B92-5832-A0D1-E7B9E5AF9F3E},-71.109568039999942,42.340154641000026
6780,29OH58,STREET_FEA 658,15 (STREET_FEA 658),IS,,2915740004,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1688; METERED_FL=U; PLACEMENT=MIGRATED,29OH58,,,MU,MUCENT,1976,,,,1,,1177632000000,chalmersh,1217980800000,{671A0C6A-A95E-59FC-AD67-1B780B7DD40E},-71.006568578999975,42.387574286000074
6781,11JH144,STREET_FEA 2802,47 (STREET_FEA 2802),IS,,1110740122,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2896; METERED_FL=U; PLACEMENT=MIGRATED,11JH144,,,KE,KEK81-A,1994,,,,1,,1177632000000,connorsm,1233187200000,{BEB2DD75-FF65-5E7A-9364-841AF841EDAA},-71.069452192999961,42.285886369000025
6782,16MH20,STREET_FEA 0,STREET_FEA 0,IS,,1613740016,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=BlundoNR,16MH20,,,U,U,,,,,1,,1325635200000,BlundoNR,1325635200000,{6015785E-EC4F-5D4B-9649-E0C1C096BEE3},-71.035022808999940,42.316282364000074
6783,24KH293,STREET_FEA 4211,138 (STREET_FEA 4211),IS,,2411740540,,,MANUAL,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=908; METERED_FL=U; PLACEMENT=MIGRATED,24KH293,,,DA,ADB-62-B,1990,,,,1,,1177632000000,blundonr,1244505600000,{D5D8420C-9F1A-5BA2-9411-0984A817A271},-71.062610807999988,42.355786485000067
6784,23LH664,STREET_FEA 4461,STREET_FEA 4461,IS,754704000000,2312740232,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3834; METERED_FL=U; PLACEMENT=MIGRATED,23LH664,,,KE,KEK81,2011,,,,1,,1177632000000,palaciolv,1224806400000,{423BCB6A-3E4D-549C-B0C1-6512513102EE},-71.045880009999962,42.351446292000048
6785,22DH6,STREET_FEA 119,117 OPP (STREET_FEA 119),IS,970185600000,2204740132,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4536; METERED_FL=U; PLACEMENT=MIGRATED,22DH6,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{0A2E35AD-8D49-54A2-A5A3-584ED842AB33},-71.155004081999948,42.345215267000071
6786,12EH128,STREET_FEA 288,96 (STREET_FEA 288),IS,,1205740065,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=883; METERED_FL=U; PLACEMENT=MIGRATED,12EH128,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1255478400000,{1AA7943E-92CA-584D-99CA-6E791C09D9B6},-71.136327877999975,42.292652056000065
6787,28LH55,STREET_FEA 4134,80 (STREET_FEA 4134),IS,1369958400000,2812740067,,,AS BUILT,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2920; METERED_FL=U; PLACEMENT=MIGRATED,28LH55,,,KE,KEK81-A,2010,,,,1,,1177632000000,connorsm,1425859200000,{ED7164A0-D1FE-5551-A279-063CF8D65E3D},-71.053439287999936,42.381380163000074
6788,7GH44,STREET_FEA 3737,17-19 (STREET_FEA 3737),IS,,707740054,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2240; METERED_FL=U; PLACEMENT=MIGRATED,7GH44,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1236816000000,{8AC603BE-1DD5-5FC3-B865-0FF5E12BCFE1},-71.117056266999953,42.265728175000049
6789,11IH164,STREET_FEA 567,1047 (STREET_FEA 567),IS,974678400000,1109740018,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=706; METERED_FL=U; PLACEMENT=MIGRATED,11IH164,,,KE,KEK81-A,1997,,,,1,,1177632000000,denapolipd,1231804800000,{0A7CDA67-138A-59A4-90A8-63CC8F4D2993},-71.090175942999963,42.288722613000061
6790,16GH134,STREET_FEA 3650,58 OPP (STREET_FEA 3650),IS,707356800000,1607740073,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3238; METERED_FL=U; PLACEMENT=MIGRATED,16GH134,,,DA,ADB-84-B,1992,,,,1,,1177632000000,blundonr,1230076800000,{6006772F-010E-5785-8586-930562C1F220},-71.110009614999967,42.314426170000047
6791,14JH128,STREET_FEA 609,111 (STREET_FEA 609),IS,,1410740094,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2193; METERED_FL=U; PLACEMENT=MIGRATED,14JH128,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1233187200000,{216CCBFB-F792-5521-960B-4A872B220143},-71.071436751999954,42.302775142000030
6792,24KH833,STREET_FEA 789,2 (STREET_FEA 789),IS,,2411740727,,,MANUAL,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=4211; METERED_FL=U; PLACEMENT=denapolipd,24KH833,,,DA,ADB-62-B,1990,,,,1,,1247702400000,blundonr,1249430400000,{82487062-68C6-53C8-B485-02E9326981F3},-71.059963945999982,42.359567256000048
6793,3FH74,STREET_FEA 4614,12 (STREET_FEA 4614),IS,,306740017,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4394; METERED_FL=U; PLACEMENT=MIGRATED,3FH74,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{7BFB1CA6-CFBA-5412-B11B-CD87F75B9774},-71.121932494999953,42.244237864000070
6794,17HH197,STREET_FEA 4398,STREET_FEA 4398,IS,1060128000000,1708740196,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=mulline,17HH197,,,U,U,,,,,1,,1281657600000,blundonr,1282694400000,{A97B9542-8AA0-5FBC-9EDF-9C66941CBFF3},-71.094984281999984,42.319819864000067
6795,16GH116,STREET_FEA 960,301 (STREET_FEA 960),IS,644198400000,1607740138,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1908; METERED_FL=U; PLACEMENT=MIGRATED,16GH116,,,DA,ADB-84-B,1990,,,,1,,1177632000000,chalmersh,1233792000000,{CCC88A68-B288-58DD-982E-534298156FD1},-71.110263305999979,42.312579321000044
6796,13JH204,STREET_FEA 4189,88 (STREET_FEA 4189),IS,1054425600000,1310740085,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1910; METERED_FL=U; PLACEMENT=MIGRATED,13JH204,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1230076800000,{B7A59BA9-FB30-5431-BA95-7054E7CBEEFB},-71.068762500999981,42.298180769000055
6797,18KH36,STREET_FEA 589,175 (STREET_FEA 589),IS,,1811740088,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2058; METERED_FL=U; PLACEMENT=MIGRATED,18KH36,,,US,USH205,1980,,,,1,,1177632000000,connorsm,1221004800000,{496B2432-F1FF-5C2A-8BC9-3B32ACF7AB0F},-71.060244199999943,42.323731243000054
6798,18GH90,STREET_FEA 3690,59-59H (STREET_FEA 3690),IS,,1807740051,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1442; METERED_FL=U; PLACEMENT=MIGRATED,18GH90,,,DA,ADB-84-B,1990,,,,1,,1177632000000,palaciolv,1231718400000,{F59D1A00-62D0-5968-97CE-C1D99784BC03},-71.107422796999970,42.324775769000041
6799,7GH20,STREET_FEA 2533,20 (STREET_FEA 2533),IS,,707740140,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3603; METERED_FL=U; PLACEMENT=MIGRATED,7GH20,,,US,USSEN,1984,,,,1,,1177632000000,chalmersh,1236816000000,{4A911102-BF61-5A50-B42C-8A5DE0C16C24},-71.115717605999976,42.262233181000056
6800,19LH40,STREET_FEA 92,229 (STREET_FEA 92),IS,,1912740007,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1361; METERED_FL=U; PLACEMENT=MIGRATED,19LH40,,,MU,MUCENT,1993,,,,1,,1177632000000,mulline,1433289600000,{E91C9519-1E27-571D-B4F6-68C6924E918A},-71.051823969999987,42.332568151000032
6801,8GH52,STREET_FEA 4181,20 (STREET_FEA 4181),IS,,807740080,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3136; METERED_FL=U; PLACEMENT=MIGRATED,8GH52,,,MU,MUCENT,2003,,,,1,,1177632000000,chalmersh,1237334400000,{4DC7CEAF-2440-5CB5-91CB-DC9CCB615963},-71.110308667999959,42.268366789000027
6802,8GH58,STREET_FEA 4111,40 (STREET_FEA 4111),IS,,807740082,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3319; METERED_FL=U; PLACEMENT=MIGRATED,8GH58,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1255478400000,{7A84A99B-6A6D-58AB-B167-1DAA4A74024E},-71.108106171999964,42.268244151000033
6803,21NH72,STREET_FEA 0,STREET_FEA 0,IS,,2114740053,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,21NH72,,,U,U,,,,,1,,1243468800000,blundonr,1244419200000,{752BB8E6-E2EF-51CC-AEB9-B2DCF1279734},-71.023997969999982,42.338839579000080
6804,22DH92,STREET_FEA 2884,50 OPP (STREET_FEA 2884),IS,,2204740149,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4250; METERED_FL=U; PLACEMENT=MIGRATED,22DH92,,,WA,WAWB67P,1988,,,,1,,1177632000000,blundonr,1255478400000,{DD252FF2-D534-51C8-AC30-3E8F19D93A0F},-71.147550472999967,42.344685153000057
6805,17GH20,STREET_FEA 2577,11 (STREET_FEA 2577),IS,,1707740128,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=882; METERED_FL=U; PLACEMENT=MIGRATED,17GH20,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{285647F0-2256-55EE-8909-05BEAAF43D54},-71.113931592999961,42.317808678000063
6806,8HH118,STREET_FEA 1212,920-926 (STREET_FEA 1212),IS,,808740154,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1603; METERED_FL=U; PLACEMENT=MIGRATED,8HH118,,,MH,MH929,1993,,,,1,,1177632000000,blundonr,1255478400000,{4AFD7808-E3EC-5472-8010-7702C1DC80CC},-71.094855750999955,42.268113975000063
