objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
4,25LH752,Atlantic Avenue,Near Atlantic Avenue & Cross Street,IS,,2512740154,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3576; METERED_FL=U; PLACEMENT=MIGRATED,25LH752,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1271808000000,{B3F2FE7E-0732-5B8C-9553-BEC0E90B48C2},-71.052111526999965,42.361500586000034,105 OPP (STREET_FEA 341),STREET_FEA 341,157,intersection_preferred_150_plus_ft,boston-sam,161701,101-117 Atlantic Ave,Atlantic Ave,42.36150236,-71.05269481,Atlantic Avenue & Cross Street,279,nearest_intersection
9290,23LH697,Atlantic Ave,436-440 Atlantic Ave,IS,1086048000000,2312740265,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3099; METERED_FL=U; PLACEMENT=denapolipd,23LH697,,,MU,MUCENT,2005,,,,1,,1247702400000,chalmersh,1270425600000,{A08CC39C-497C-5D9C-8D00-F9E73768906A},-71.051180814999952,42.354877326000064,STREET_FEA 341,STREET_FEA 341,78,derived_50_100_ft,boston-sam,6138,436-440 Atlantic Ave,Atlantic Ave,42.35495106,-71.05090962,Atlantic Avenue & Seaport Boulevard,76,nearest_address
9303,25LH4,Atlantic Avenue,Near Atlantic Avenue & Commercial Wharf,IS,,2512740123,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3576; METERED_FL=U; PLACEMENT=MIGRATED,25LH4,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1244505600000,{A8BAF26C-E5F2-5AAD-A3A3-52C30CCA5337},-71.051654631999952,42.361747829000080,STREET_FEA 341,STREET_FEA 341,266,intersection_preferred_150_plus_ft,boston-sam,36195,145 Commercial St,Commercial St,42.36243867,-71.05198059,Atlantic Avenue & Commercial Wharf,246,nearest_intersection
9330,22KH30,Washington St,821-831 Washington St,IS,,2211740038,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4211; METERED_FL=U; PLACEMENT=MIGRATED,22KH30,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1244505600000,{F8A65AD2-A41F-58F0-B30C-5DDEAE5571AD},-71.064213452999979,42.348620365000045,868 OPP (STREET_FEA 3118),STREET_FEA 3118,123,derived_100_150_ft,boston-sam,145767,821-831 Washington St,Washington St,42.34894867,-71.06432059,Oak Street West & Washington Street,69,nearest_address
9334,24LH246,Atlantic Ave,561 Atlantic Ave,IS,1086048000000,2412740264,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=341; METERED_FL=U; PLACEMENT=denapolipd,24LH246,,,MU,MUCENT,2003,,,,1,,1247702400000,chalmersh,1271116800000,{3E389586-2EB7-5C2A-B209-74EAFA04BC91},-71.051667579999958,42.359459446000074,237 (STREET_FEA 2589),STREET_FEA 2589,136,derived_100_150_ft,boston-sam,350754,561 Atlantic Ave,Atlantic Ave,42.35924486,-71.05208124,Atlantic Avenue & State Street,75,nearest_address
9365,22KH789,Frontage Road,Near Frontage Road & Kneeland Street,IS,,2211740261,,,GIS,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=2413; METERED_FL=U; PLACEMENT=connorsm,22KH789,,,MU,MUCENT,2000,,,,1,,1187222400000,blundonr,1358812800000,{9C5DF67C-99DE-5476-ABE0-2A038CADE8AB},-71.057039550999946,42.348355109000067,STREET_FEA 2749,STREET_FEA 2749,252,intersection_preferred_150_plus_ft,boston-sam,82310,185 Kneeland St,Kneeland St,42.34875867,-71.05780059,Frontage Road & Kneeland Street,435,nearest_intersection
9371,23KH50,Boylston St,75 Boylston St,IS,,2311330012,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=619; METERED_FL=U; PLACEMENT=MIGRATED,23KH50,,,LO,U,,,,,1,,1177632000000,mulline,1396828800000,{A9933EF8-F24E-5952-8158-D2D12428D27F},-71.064500205999934,42.352448486000071,186 (STREET_FEA 4211),STREET_FEA 4211,68,derived_50_100_ft,boston-sam,354120,75 Boylston St,Boylston St,42.35258494,-71.06467130,Boylston Street & Tremont Street,32,nearest_address
9441,24LH220,Oliver St,135 Oliver St,IS,1086048000000,2412740238,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3153; METERED_FL=U; PLACEMENT=chalmersh,24LH220,,,MU,MUCENT,2002,,,,1,,1181692800000,chalmersh,1270425600000,{0FC79006-C5CE-539F-BFA1-EA68CA26B5F3},-71.052319357999977,42.355120967000062,105 (STREET_FEA 3480),STREET_FEA 3480,52,derived_50_100_ft,boston-sam,343470,135 Oliver St,Oliver St,42.35521992,-71.05246043,Oliver Street & Purchase Street,82,nearest_address
9472,23KH94,Washington St,558-580 Washington St,IS,410227200000,2311740835,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4392; METERED_FL=U; PLACEMENT=MIGRATED,23KH94,,,KE,KEK81-A,1995,,,,1,,1177632000000,digiornom,1440460800000,{E1088C95-895A-55B8-A74E-E850C9624D62},-71.061934048999944,42.353690820000054,580 (STREET_FEA 5849),STREET_FEA 5849,111,derived_100_150_ft,boston-sam,145729,558-580 Washington St,Washington St,42.35338714,-71.06198002,Avenue De Lafayette & Washington Street,94,nearest_address
9473,23KH984,Washington St,588-622 Washington St,IS,1415145600000,2311740914,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4392; METERED_FL=U; PLACEMENT=digiornom,23KH984,,,KE,U,2010,,,,1,,1440460800000,digiornom,1440460800000,{13450496-DC6C-5167-9C11-6CA639A2EF00},-71.062121578999950,42.353132173000063,580 (STREET_FEA 2089),STREET_FEA 2089,91,derived_50_100_ft,boston-sam,145733,588-622 Washington St,Washington St,42.35293367,-71.06232559,Hayward Place & Washington Street,112,nearest_address
9487,24KH40,Summer St,6-12 Summer St,IS,,2411740613,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4392; METERED_FL=U; PLACEMENT=MIGRATED,24KH40,,,KE,KEK81,2008,,,,1,,1177632000000,blundonr,1396224000000,{C32E78A2-2389-5216-A3F8-38C59A85CB8D},-71.060282330999939,42.355258295000056,15-17 (STREET_FEA 4048),STREET_FEA 4048,118,derived_100_150_ft,boston-sam,345226,6-12 Summer St,Summer St,42.35542683,-71.05990609,Hawley Street & Summer Street,176,nearest_address
9499,22KH28,Oak St W,5 Oak St W,IS,,2211740041,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4211; METERED_FL=U; PLACEMENT=MIGRATED,22KH28,,,KE,U,,,,,1,,1177632000000,mulline,1396656000000,{32F0ABE1-C7FA-57CA-BDFE-BF09F8199244},-71.064880435999953,42.348590952000052,8 (STREET_FEA 3118),STREET_FEA 3118,106,derived_100_150_ft,boston-sam,340081,5 Oak St W,Oak St W,42.34832578,-71.06471807,Oak Street West & Shawmut Avenue,177,nearest_address
9502,24LH225,State St,181-183 State St,IS,,2412740243,,,MANUAL,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=4079; METERED_FL=U; PLACEMENT=connorsm,24LH225,,,DA,ADB-62-B,1995,,,,1,,1208995200000,blundonr,1244505600000,{89FFBDF5-E527-5AC8-B612-AD668A5643D3},-71.052874078999935,42.359325906000038,185-187 (STREET_FEA 3998),STREET_FEA 3998,48,derived_0_50_ft,boston-sam,130392,181-183 State St,State St,42.35919867,-71.05292459,Mckinley Square & State Street,129,nearest_address
9504,24KH813,Federal St,70 Federal St,IS,1122163200000,2411740707,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1630; METERED_FL=U; PLACEMENT=mulline,24KH813,,,U,U,,,,,1,,1221782400000,mulline,1396656000000,{4B970981-87DC-5B97-8BC8-3C5681D6064F},-71.056113863999940,42.355492026000036,149 (STREET_FEA 1727),STREET_FEA 1727,89,derived_50_100_ft,boston-sam,57319,70 Federal St,Federal St,42.35572867,-71.05619059,Federal Street & Franklin Street,112,nearest_address
9515,24KH251,Congress St,48-50 Congress St,IS,,2411740255,,,GIS,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=1585; METERED_FL=U; PLACEMENT=MIGRATED,24KH251,,,US,USHP,1975,,,,1,,1177632000000,connorsm,1391644800000,{BFD46400-B8DC-507E-AC36-DEB3F9AE402A},-71.056370322999953,42.358123655000043,35 (STREET_FEA 1103),STREET_FEA 1103,113,derived_100_150_ft,boston-sam,42117,48-50 Congress St,Congress St,42.35798867,-71.05599059,Congress Street & Exchange Place,53,nearest_address
9560,23JH178,Charles St S,1 Charles St S,IS,,2310740229,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3208; METERED_FL=U; PLACEMENT=MIGRATED,23JH178,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1244505600000,{4B0A8D6D-27AC-541A-8F8C-92BD8C4C9BE6},-71.067242740999973,42.351586861000044,STREET_FEA 5318,STREET_FEA 5318,113,derived_100_150_ft,boston-sam,29331,1 Charles St S,Charles St S,42.35156780,-71.06766321,Charles Street South & Park Plaza,64,nearest_address
9616,24KH278,Franklin St,250 Franklin St,IS,,2411740461,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1727; METERED_FL=U; PLACEMENT=MIGRATED,24KH278,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1230076800000,{05AC0421-8405-52B5-AA5E-9CE4BB2DBE92},-71.054085648999944,42.356581212000037,47 (STREET_FEA 3153),STREET_FEA 3153,56,derived_50_100_ft,boston-sam,157806,250 Franklin St,Franklin St,42.35663916,-71.05428004,Franklin Street & Oliver Street,43,nearest_address
9680,22KH801,Tremont St,333 Tremont St,IS,,2211740273,,,MANUAL,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=5318; METERED_FL=U; PLACEMENT=denapolipd,22KH801,,,DA,ADB-62-B,1990,,,,1,,1247702400000,blundonr,1249430400000,{7B312918-290D-5D01-BC40-21E3151849E7},-71.066350797999974,42.349093458000027,333 (STREET_FEA 4211),STREET_FEA 4211,77,derived_50_100_ft,boston-sam,137476,333 Tremont St,Tremont St,42.34891867,-71.06619059,Charles Street South & Tremont Street,124,nearest_address
9690,23KH990,Chauncy St,115-119 Chauncy St,IS,1383609600000,2311740920,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1551; METERED_FL=U; PLACEMENT=hoffmanr,23KH990,,,KE,U,2010,,,,1,,1462320000000,hoffmanr,1462320000000,{A6DF6EE9-87AE-55CF-A40C-869F9FA5088A},-71.061083970999960,42.352785373000074,STREET_FEA 942,STREET_FEA 942,45,derived_0_50_ft,boston-sam,30103,115-119 Chauncy St,Chauncy St,42.35273867,-71.06124059,Chauncy Street & Essex Street,96,nearest_address
9733,23KH80,Boylston St,2-22 Boylston St,IS,,2311740704,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1551; METERED_FL=U; PLACEMENT=MIGRATED,23KH80,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1244505600000,{9D7C8FE8-8210-51ED-A848-1702F087FEBC},-71.063005174999944,42.352398405000031,3 (STREET_FEA 619),STREET_FEA 619,114,derived_100_150_ft,boston-sam,18109,2-22 Boylston St,Boylston St,42.35209867,-71.06313059,Boylston Street & Essex Street,111,nearest_address
9764,24LH240,Oliver St,150 Oliver St,IS,1086048000000,2412740258,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3153; METERED_FL=U; PLACEMENT=denapolipd,24LH240,,,MU,MUCENT,2004,,,,1,,1247702400000,chalmersh,1270425600000,{49B007C9-45C5-5177-B1C4-B3A75812E6E8},-71.051842584999974,42.355603197000050,STREET_FEA 3480,STREET_FEA 3480,100,derived_50_100_ft,boston-sam,156011,150 Oliver St,Oliver St,42.35564325,-71.05221149,Oliver Street & Purchase Street,143,nearest_address
9770,24KH838,Congress St,7 Congress St,IS,1253664000000,2411740732,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1103; METERED_FL=U; PLACEMENT=blundonr,24KH838,,,KE,KEK81-A,2009,,,,1,,1274659200000,denapolipd,1290124800000,{D529448F-7B7F-54F4-A701-92CBF45F7683},-71.056772004999971,42.358518505000063,7 (STREET_FEA 7868),STREET_FEA 7868,41,derived_0_50_ft,boston-sam,163835,7 Congress St,Congress St,42.35860035,-71.05687446,Congress Street & Devonshire Street,132,nearest_address
9774,24KH806,Washington St,371-387 Washington St,IS,1122249600000,2411740700,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1727; METERED_FL=U; PLACEMENT=mulline,24KH806,,,U,U,,,,,1,,1220572800000,mulline,1396828800000,{C9D4E12E-ADC0-5797-920D-11F45B1C37D4},-71.059661557999959,42.356114508000076,400 (STREET_FEA 4392),STREET_FEA 4392,91,derived_50_100_ft,boston-sam,171041,371-387 Washington St,Washington St,42.35629292,-71.05990081,Franklin Street & Hawley Street,244,nearest_address
9826,23KH133,Avenue De Lafayette,1 Avenue De Lafayette,IS,,2311740696,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=942; METERED_FL=U; PLACEMENT=MIGRATED,23KH133,,,MH,MH929,1993,,,,1,,1177632000000,blundonr,1244505600000,{0D26E5C9-7E6F-51CA-9C80-694317E9E85A},-71.061059415999978,42.353419390000056,STREET_FEA 5849,STREET_FEA 5849,87,derived_50_100_ft,boston-sam,156352,1 Avenue De Lafayette,Avenue De Lafayette,42.35340008,-71.06073781,Avenue De Lafayette & Harrison Avenue Extension,76,nearest_address
9865,25LH2,Atlantic Ave,563 Atlantic Ave,IS,,2512740137,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2589; METERED_FL=U; PLACEMENT=MIGRATED,25LH2,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{77392A0A-DFD5-518D-9AE2-3D9CEFCA4CBB},-71.052206450999961,42.360507776000077,STREET_FEA 341,STREET_FEA 341,102,derived_100_150_ft,boston-sam,350755,563 Atlantic Ave,Atlantic Ave,42.36036705,-71.05253379,Atlantic Avenue & Cross Street,224,nearest_address
9897,23KH983,Bedford St,89-103 Bedford St,IS,1386115200000,2311740913,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=463; METERED_FL=U; PLACEMENT=obrienm,23KH983,,,KE,KEK81-A,2011,,,,1,,1432252800000,obrienm,1432252800000,{10C63576-1203-5461-A9D8-E46F12E4D5F6},-71.057929470999966,42.353211462000047,STREET_FEA 2551,STREET_FEA 2551,95,derived_50_100_ft,boston-sam,161959,89-103 Bedford St,Bedford St,42.35307999,-71.05823350,Bedford Street & Lincoln Street,47,nearest_address
9961,23KH24,Tremont St,253-261 Tremont St,IS,,2311740577,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4042; METERED_FL=U; PLACEMENT=MIGRATED,23KH24,,,KE,U,,,,,1,,1177632000000,mulline,1396828800000,{F3A25D64-4CAF-50E4-B724-15FBB044F791},-71.065238444999977,42.350542211000061,261 (STREET_FEA 4211),STREET_FEA 4211,45,derived_0_50_ft,boston-sam,137467,253-261 Tremont St,Tremont St,42.35044867,-71.06535059,Stuart Street & Tremont Street,216,nearest_address
9973,23KH889,Chauncy St,105-111 Chauncy St,IS,,2311740698,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1551; METERED_FL=U; PLACEMENT=MIGRATED,23KH889,,,KE,KEK81-A,,,,,1,,1177632000000,hoffmanr,1462320000000,{C7777AFF-CC5B-5B8B-BFED-633E4E302C75},-71.061047985999949,42.352830047000054,105-111 (STREET_FEA 942),STREET_FEA 942,60,derived_50_100_ft,boston-sam,30098,105-111 Chauncy St,Chauncy St,42.35297892,-71.06114507,Chauncy Street & Essex Street,114,nearest_address
10064,24KH297,High St,126 High St,IS,,2411740555,,,GIS,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=2132; METERED_FL=U; PLACEMENT=MIGRATED,24KH297,,,DA,ADB-62-B,1990,,,,1,,1177632000000,blundonr,1244505600000,{01278894-22E0-5CDA-B7CA-EA6028292FA9},-71.054384169999935,42.355675356000063,88-92 (STREET_FEA 3265),STREET_FEA 3265,133,derived_100_150_ft,boston-sam,166215,126 High St,High St,42.35556187,-71.05391275,High Street & Pearl Street,187,nearest_address
10076,23JH148,Park Plz,50 Park Plz,IS,441763200000,2310740251,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=301; METERED_FL=U; PLACEMENT=MIGRATED,23JH148,,,MH,MH929,1997,,,,1,,1177632000000,blundonr,1244505600000,{787C9574-F894-579F-856C-8069DA00953D},-71.069780633999983,42.351353968000069,42 (STREET_FEA 3208),STREET_FEA 3208,114,derived_100_150_ft,boston-sam,157315,50 Park Plz,Park Plz,42.35125999,-71.06937568,Arlington Street & Park Plaza,172,nearest_address
10088,23KH795,Winthrop Sq,1-5 Winthrop Sq,IS,,2311740817,,,MANUAL,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=1329; METERED_FL=U; PLACEMENT=MIGRATED,23KH795,,,DA,ADB-62-B,1990,,,,1,,1177632000000,connorsm,1391644800000,{DECF051F-FB64-597E-99BC-6A8C67FDFD02},-71.057418825999946,42.354607590000057,7 (STREET_FEA 3180),STREET_FEA 3180,142,derived_100_150_ft,boston-sam,171903,1-5 Winthrop Sq,Winthrop Sq,42.35444283,-71.05789561,Devonshire Street & Otis Street,187,nearest_address
10112,25LH24,Commercial Whf E,59-60 Commercial Whf E,IS,,2512330004,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=341; METERED_FL=U; PLACEMENT=MIGRATED,25LH24,,,LO,U,,,,,1,,1177632000000,mulline,1396828800000,{2F61B0F7-08A5-58A5-9CDA-AF5D5C5D6A08},-71.049650426999960,42.361862381000037,95 (STREET_FEA 6438),STREET_FEA 6438,54,derived_50_100_ft,boston-sam,342046,59-60 Commercial Whf E,Commercial Whf E,42.36196500,-71.04950421,Atlantic Avenue & Commercial Wharf,404,nearest_address
10122,22KH797,Frontage Road,Near Frontage Road & Kneeland Street,IS,1076716800000,2211740269,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=341; METERED_FL=U; PLACEMENT=chalmersh,22KH797,,,MU,MUCENT,2000,,,,1,,1186963200000,blundonr,1244505600000,{BC865174-1373-57CD-8225-2F45798E1DCE},-71.057276871999989,42.349398658000041,STREET_FEA 2413,STREET_FEA 2413,183,intersection_preferred_150_plus_ft,boston-sam,128545,208-212 South St,South St,42.34989667,-71.05735859,Frontage Road & Kneeland Street,74,nearest_intersection
10208,24LH218,Atlantic Ave,390-400R Atlantic Ave,IS,1086048000000,2412740236,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3099; METERED_FL=U; PLACEMENT=chalmersh,24LH218,,,MU,MUCENT,2004,,,,1,,1181606400000,chalmersh,1270512000000,{CDE287C5-2D60-581A-A984-313CF5EA2BF2},-71.050800740999989,42.355677259000061,390-400 (STREET_FEA 341),STREET_FEA 341,69,derived_50_100_ft,boston-sam,6136,390-400R Atlantic Ave,Atlantic Ave,42.35551867,-71.05066059,Atlantic Avenue & High Street,366,nearest_address
10236,24KH800,Franklin St,1 Franklin St,IS,996019200000,2411740694,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4392; METERED_FL=U; PLACEMENT=MIGRATED,24KH800,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1244505600000,{831AFC29-0D3E-55CE-8947-6AB7E7F4ECF7},-71.059265083999946,42.356035259000066,30 OPP (STREET_FEA 1727),STREET_FEA 1727,115,derived_100_150_ft,boston-sam,345227,1 Franklin St,Franklin St,42.35578524,-71.05952617,Franklin Street & Hawley Street,144,nearest_address
10241,24KH775,Kilby St,54-56 Kilby St,IS,,2411740250,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=431; METERED_FL=U; PLACEMENT=MIGRATED,24KH775,,,MH,MH929,1986,,,,1,,1177632000000,dorleansr,1231804800000,{E1380E0E-16A4-5AB6-8310-0EC23A22E814},-71.054962502999956,42.358065332000081,98-114 (STREET_FEA 4404),STREET_FEA 4404,32,derived_0_50_ft,boston-sam,81573,54-56 Kilby St,Kilby St,42.35807867,-71.05508059,Batterymarch Street & Liberty Square,60,nearest_address
10253,24LH206,E India Row,70 E India Row,IS,,2412740224,,,MANUAL,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=341; METERED_FL=U; PLACEMENT=MIGRATED,24LH206,,,DA,ADB-62-B,1995,,,,1,,1177632000000,blundonr,1244505600000,{6A3C49A0-E2CD-555A-B923-76C99B85F0D7},-71.050628533999941,42.357929077000051,70 OPP (STREET_FEA 17),STREET_FEA 17,84,derived_50_100_ft,boston-sam,78366,70 E India Row,E India Row,42.35815867,-71.05064059,Atlantic Avenue & East India Row,191,nearest_address
10257,23KH946,Atlantic Ave,669-671 Atlantic Ave,IS,1076716800000,2311740876,,,MANUAL,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=4048; METERED_FL=U; PLACEMENT=chalmersh,23KH946,,,KE,KEK81-A,2002,,,,1,,1187308800000,blundonr,1244505600000,{D9A0967D-7E5B-577C-B570-188C7157B9D3},-71.055778938999936,42.352286466000066,675 (STREET_FEA 341),STREET_FEA 341,133,derived_100_150_ft,boston-sam,161709,669-671 Atlantic Ave,Atlantic Ave,42.35233774,-71.05626871,Atlantic Avenue & Summer Street,142,nearest_address
10333,24LH204,State St,255 State St,IS,,2412740222,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=341; METERED_FL=U; PLACEMENT=MIGRATED,24LH204,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{9B9F6AEC-999A-5DEF-8F66-3CC4DBD146D7},-71.050994792999973,42.359457057000043,247 BACK (STREET_FEA 2589),STREET_FEA 2589,48,derived_0_50_ft,boston-sam,158086,255 State St,State St,42.35938958,-71.05114683,Central Street & Old Atlantic Avenue,106,nearest_address
10337,23KH44,Boylston St,144 Boylston St,IS,1116460800000,2311740711,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4856; METERED_FL=U; PLACEMENT=MIGRATED,23KH44,,,MU,MUCENT,2004,,,,1,,1177632000000,digiornom,1446163200000,{7B9CE46E-16A5-5C7B-9971-ACDBAB55871E},-71.066643253999985,42.352417870000068,160 (STREET_FEA 619),STREET_FEA 619,103,derived_100_150_ft,boston-sam,18102,144 Boylston St,Boylston St,42.35227367,-71.06631559,Boylston Street & Charles Street South,230,nearest_address
10460,23KH948,Atlantic Avenue,Near Atlantic Avenue & Summer Street,IS,981676800000,2311740878,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=341; METERED_FL=U; PLACEMENT=chalmersh,23KH948,,,KE,KEK81-A,2002,,,,1,,1187568000000,blundonr,1430438400000,{549699E8-046D-5D0C-B938-85BC63697415},-71.054120455999964,42.352172815000074,245 (STREET_FEA 4048),STREET_FEA 4048,235,intersection_preferred_150_plus_ft,boston-sam,156719,600 Atlantic Ave,Atlantic Ave,42.35267299,-71.05356709,Atlantic Avenue & Summer Street,382,nearest_intersection
10466,24KH812,Winthrop Sq,20 Winthrop Sq,IS,1122163200000,2411740706,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1727; METERED_FL=U; PLACEMENT=mulline,24KH812,,,U,U,,,,,1,,1221696000000,mulline,1396656000000,{BFB43335-1374-5293-A4B5-A8162932AFF4},-71.057295385999964,42.355324806000056,109 (STREET_FEA 4582),STREET_FEA 4582,111,derived_100_150_ft,boston-sam,150915,20 Winthrop Sq,Winthrop Sq,42.35521467,-71.05768059,Devonshire Street & Franklin Street,43,nearest_address
10476,23KH800,Summer St,71 Summer St,IS,,2311740822,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3180; METERED_FL=U; PLACEMENT=MIGRATED,23KH800,,,MH,MH929,1987,,,,1,,1177632000000,chalmersh,1437609600000,{577B637B-B682-531D-A35D-7A239970E4AE},-71.058862491999946,42.354189332000033,71 (STREET_FEA 4048),STREET_FEA 4048,39,derived_0_50_ft,boston-sam,132048,71 Summer St,Summer St,42.35412867,-71.05898059,Kingston Street & Otis Street,74,nearest_address
10498,23KH78,Boylston St,2-22 Boylston St,IS,980294400000,2311740705,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4392; METERED_FL=U; PLACEMENT=MIGRATED,23KH78,,,KE,KEK81-A,2004,,,,1,,1177632000000,blundonr,1244505600000,{83024400-6786-5500-9BFF-07235F4136A4},-71.062977473999979,42.352296314000057,4 (STREET_FEA 619),STREET_FEA 619,83,derived_50_100_ft,boston-sam,18109,2-22 Boylston St,Boylston St,42.35209867,-71.06313059,Boylston Street & Essex Street,110,nearest_address
10502,24KH257,School St,24 School St,IS,,2411740308,,,MANUAL,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=997; METERED_FL=U; PLACEMENT=MIGRATED,24KH257,,,DA,ADB-62-B,1990,,,,1,,1177632000000,blundonr,1244505600000,{01D65C86-495B-56B4-B804-31BE64555B54},-71.059324309999965,42.357715878000079,43 (STREET_FEA 3818),STREET_FEA 3818,63,derived_50_100_ft,boston-sam,343329,24 School St,School St,42.35755837,-71.05922853,Province Street & School Street,12,nearest_address
10512,23KH809,Bedford St,89-103 Bedford St,IS,1186185600000,2311740788,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2551; METERED_FL=U; PLACEMENT=MIGRATED,23KH809,,,KE,KEK81-A,2007,,,,1,,1177632000000,blundonr,1244505600000,{D8299925-37DC-5C1B-99BB-B8AA75D98124},-71.058391745999984,42.353337492000037,112-132 (STREET_FEA 463),STREET_FEA 463,103,derived_100_150_ft,boston-sam,161959,89-103 Bedford St,Bedford St,42.35307999,-71.05823350,Bedford Street & Lincoln Street,138,nearest_address
10517,23KH41,Boylston Pl,6 Boylston Pl,IS,,2311740387,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=5683; METERED_FL=U; PLACEMENT=MIGRATED,23KH41,,,MH,MH929,1984,,,,1,,1177632000000,blundonr,1244505600000,{8C15931D-9FA7-50B7-87DB-F22410537D24},-71.066036834999977,42.351812345000042,STREET_FEA 4856,STREET_FEA 4856,26,derived_0_50_ft,boston-sam,18648,6 Boylston Pl,Boylston Pl,42.35176184,-71.06610378,Stuart Street & Warrenton Street,261,nearest_address
10527,24KH312,Temple Pl,44-46 Temple Pl,IS,,2411740626,,,MANUAL,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=4211; METERED_FL=U; PLACEMENT=MIGRATED,24KH312,,,DA,ADB-62-B,1990,,,,1,,1177632000000,blundonr,1244505600000,{495124EE-D66A-5F92-92F6-95662B522718},-71.061892674999967,42.355193002000078,30-42 (STREET_FEA 4120),STREET_FEA 4120,61,derived_50_100_ft,boston-sam,134066,44-46 Temple Pl,Temple Pl,42.35526561,-71.06168798,Temple Place & Washington Street,228,nearest_address
