objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
4790,8GH122,Ridlon Rd,31 Ridlon Rd,IS,,807740058,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=554; METERED_FL=U; PLACEMENT=MIGRATED,8GH122,,,MU,MUCENT,1991,,,,1,,1177632000000,denapolipd,1231891200000,{E59A43E5-8417-586C-AB47-9F72537AC366},-71.106215814999985,42.269658542000059,31 (STREET_FEA 3591),STREET_FEA 3591,39,derived_0_50_ft,boston-sam,116058,31 Ridlon Rd,Ridlon Rd,42.26969865,-71.10608060,Greenfield Road & Rock Road,366,nearest_address
4796,8HH18,Greenfield Rd,178 Greenfield Rd,IS,,808740070,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1913; METERED_FL=U; PLACEMENT=MIGRATED,8HH18,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{3C44A929-2676-59C8-8AD7-CF421D5889DD},-71.105658953999978,42.270321073000048,58 OPP (STREET_FEA 3591),STREET_FEA 3591,37,derived_0_50_ft,boston-sam,66562,178 Greenfield Rd,Greenfield Rd,42.27031866,-71.10552060,Greenfield Road & Ridlon Road,92,nearest_address
4816,8GH70,Ruskindale Rd,32 Ruskindale Rd,IS,,807740060,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4601; METERED_FL=U; PLACEMENT=MIGRATED,8GH70,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{ADA74DB3-F591-5911-A082-82EFEBC72E3F},-71.109259670999961,42.269592656000043,27 OPP (STREET_FEA 3718),STREET_FEA 3718,46,derived_0_50_ft,boston-sam,119585,32 Ruskindale Rd,Ruskindale Rd,42.26963865,-71.10910060,Kennebec Street & Mariposa Street,213,nearest_address
4835,4GH56,Fairmount Ave,237B-237C Fairmount Ave,IS,,407740026,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=4057; METERED_FL=U; PLACEMENT=MIGRATED,4GH56,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{86CC5DBD-53A7-5C25-A69E-30E16250422F},-71.115175765999936,42.249478180000040,240 OPP (STREET_FEA 1597),STREET_FEA 1597,49,derived_0_50_ft,boston-sam,460646,237B-237C Fairmount Ave,Fairmount Ave,42.24938300,-71.11530404,Fairmount Avenue & Summit Street,194,nearest_address
4840,7FH24,West St,301 West St,IS,,706740036,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=1299; METERED_FL=U; PLACEMENT=MIGRATED,7FH24,,,US,USMET250,1990,,,,1,,1177632000000,chalmersh,1236729600000,{3370FEA1-81A0-5F95-9082-9EB40B8AEDB1},-71.128560878999963,42.265524623000033,301 (STREET_FEA 4455),STREET_FEA 4455,47,derived_0_50_ft,boston-sam,147941,301 West St,West St,42.26563865,-71.12864061,Deforest Street & West Street,40,nearest_address
4850,3FH2,Hyde Park Ave,1702 Hyde Park Ave,IS,1164153600000,306740098,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2865; METERED_FL=U; PLACEMENT=MIGRATED,3FH2,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1238371200000,{FC6D3093-6583-5171-98D3-05B715F40225},-71.131287064999981,42.240058492000060,1715 OPP (STREET_FEA 2249),STREET_FEA 2249,83,derived_50_100_ft,boston-sam,166532,1702 Hyde Park Ave,Hyde Park Ave,42.24020971,-71.13105519,Hyde Park Avenue & Milton Street,395,nearest_address
4852,7GH38,Huntington Ave,388 Huntington Ave,IS,,707740071,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2579; METERED_FL=U; PLACEMENT=MIGRATED,7GH38,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{27E5087E-79F2-52BE-917C-35A5FFE34856},-71.115668454999934,42.264980947000026,388 (STREET_FEA 2240),STREET_FEA 2240,49,derived_0_50_ft,boston-sam,76567,388 Huntington Ave,Huntington Ave,42.26504865,-71.11551060,Huntington Avenue & Lockwood Street,97,nearest_address
4856,7GH72,Ayles Rd,92 Ayles Rd,IS,,707740103,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1461; METERED_FL=U; PLACEMENT=MIGRATED,7GH72,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1244505600000,{E4950317-B5D0-57C5-ADBA-C90E243CD155},-71.111410635999960,42.263817424000081,92 OPP (STREET_FEA 366),STREET_FEA 366,65,derived_50_100_ft,boston-sam,7320,92 Ayles Rd,Ayles Rd,42.26388865,-71.11119060,Ayles Road & Edwardson Street,101,nearest_address
4859,3EH2,W Milton St,32 W Milton St,IS,,305740107,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4273; METERED_FL=U; PLACEMENT=MIGRATED,3EH2,,,MU,MUCENT,1992,,,,1,,1177632000000,connorsm,1240963200000,{0C562230-FA98-5727-9105-01A2F7344F4E},-71.141542817999948,42.240197497000054,32 (STREET_FEA 88),STREET_FEA 88,44,derived_0_50_ft,boston-sam,171598,32 W Milton St,W Milton St,42.24028965,-71.14143861,Vallaro Road & West Milton Street,38,nearest_address
4873,5FH116,Pine St,15 Pine St,IS,1131062400000,506740098,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2249; METERED_FL=U; PLACEMENT=MIGRATED,5FH116,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1238371200000,{CB523B3B-0B59-5A20-BD5E-8EE134EAD837},-71.123151944999961,42.253863817000081,15 (STREET_FEA 3312),STREET_FEA 3312,47,derived_0_50_ft,boston-sam,110804,15 Pine St,Pine St,42.25398865,-71.12310061,Maple Street & Pine Street,257,nearest_address
4893,7FH16,West St,216 West St,IS,,706740086,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4457; METERED_FL=U; PLACEMENT=MIGRATED,7FH16,,,MU,MUCENT,1992,,,,1,,1177632000000,chalmersh,1236729600000,{D27D26E6-1568-58F1-B985-AA0D92610E44},-71.125702673999967,42.263122312000064,STREET_FEA 355,STREET_FEA 355,79,derived_50_100_ft,boston-sam,147910,216 West St,West St,42.26323562,-71.12595399,Austin Street & West Street,59,nearest_address
4923,8FH20,Hallron St,18 Hallron St,IS,1182729600000,806740095,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=1299; METERED_FL=U; PLACEMENT=MIGRATED,8FH20,,,KE,KEK81-A,2007,,,,1,,1177632000000,chalmersh,1239062400000,{96EEB141-810F-5277-A33D-4508E96DC574},-71.129153221999957,42.268287406000070,23 OPP (STREET_FEA 1985),STREET_FEA 1985,47,derived_0_50_ft,boston-sam,68313,18 Hallron St,Hallron St,42.26834365,-71.12930861,Bateman Street & Grassmere Road,206,nearest_address
4942,5FH54,Business St,33 Business St,IS,,506740093,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=416; METERED_FL=U; PLACEMENT=MIGRATED,5FH54,,,US,USMET250,1989,,,,1,,1177632000000,palaciolv,1236211200000,{02D9392B-C13E-5FAB-BCD0-80155DCC123E},-71.127005976999953,42.254033623000055,33 (STREET_FEA 757),STREET_FEA 757,50,derived_0_50_ft,boston-sam,24237,33 Business St,Business St,42.25416865,-71.12704061,Barry Street & Business Street,83,nearest_address
4952,5FH76,Linwood St,8 Linwood St,IS,,506740024,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3603; METERED_FL=U; PLACEMENT=MIGRATED,5FH76,,,MU,MUCENT,1992,,,,1,,1177632000000,palaciolv,1236211200000,{B2DC19E2-DADC-5E08-AC32-0938FB23A208},-71.126812788999985,42.255831992000026,10 (STREET_FEA 2566),STREET_FEA 2566,41,derived_0_50_ft,boston-sam,86637,8 Linwood St,Linwood St,42.25571865,-71.12681061,Linwood Street & River Street,175,nearest_address
4991,4GH64,Warren Park,6 Warren Park,IS,,407740051,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=4378; METERED_FL=U; PLACEMENT=MIGRATED,4GH64,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1255478400000,{77E804D6-98B8-52A3-97D7-646474B7FCD7},-71.111800360999950,42.248418062000042,6 (STREET_FEA 4380),STREET_FEA 4380,38,derived_0_50_ft,boston-sam,143088,6 Warren Park,Warren Park,42.24851865,-71.11184060,Warren Avenue & Warren Park,166,nearest_address
5002,8FH42,Alpheus Rd,46 Alpheus Rd,IS,,806740041,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=2305; METERED_FL=U; PLACEMENT=MIGRATED,8FH42,,,MU,MUCENT,1992,,,,1,,1177632000000,chalmersh,1237161600000,{970C1363-7DE3-5A7E-9CDD-A5698619DD79},-71.128300727999942,42.270986665000066,46 (STREET_FEA 213),STREET_FEA 213,30,derived_0_50_ft,boston-sam,2878,46 Alpheus Rd,Alpheus Rd,42.27097865,-71.12819061,Alpheus Road & Weeks Avenue,185,nearest_address
5006,5GH40,Beacon St,51 Beacon St,IS,,507740035,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=166; METERED_FL=U; PLACEMENT=MIGRATED,5GH40,,,MU,MUCENT,1984,,,,1,,1177632000000,palaciolv,1236211200000,{D8DEDF01-B255-5C1F-88E1-42E56E1631D0},-71.115599583999938,42.253845101000024,51 (STREET_FEA 448),STREET_FEA 448,64,derived_50_100_ft,boston-sam,12517,51 Beacon St,Beacon St,42.25375865,-71.11539060,Albion Street & Beacon Street,43,nearest_address
5016,6HH16,Wachusett St,55 Wachusett St,IS,,608740003,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3372; METERED_FL=U; PLACEMENT=MIGRATED,6HH16,,,WA,WAWB67P,1980,,,,1,,1177632000000,blundonr,1255478400000,{A18F01D2-F037-5C50-82BC-17813CE0C97A},-71.101130103999935,42.261573607000059,55 (STREET_FEA 4330),STREET_FEA 4330,41,derived_0_50_ft,boston-sam,141102,55 Wachusett St,Wachusett St,42.26157865,-71.10128060,Belnel Road & Osceola Street,232,nearest_address
5024,4FH115,Easton Ave,39 Easton Ave,IS,,406740028,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1250; METERED_FL=U; PLACEMENT=MIGRATED,4FH115,,,KE,KEK81-A,2009,,,,1,,1177632000000,pullenn,1273104000000,{AA9360B7-7605-58F9-814A-8917A2929751},-71.123883619999958,42.249694768000040,39 (STREET_FEA 1436),STREET_FEA 1436,36,derived_0_50_ft,boston-sam,50977,39 Easton Ave,Easton Ave,42.24976865,-71.12397061,A Street & Fulton Street,261,nearest_address
5032,6FH114,Dell Ave,25 Dell Ave,IS,,606740024,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2249; METERED_FL=U; PLACEMENT=MIGRATED,6FH114,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1244505600000,{473DEDE3-81A1-5904-B5B6-B1885FD61B72},-71.121474036999984,42.260507954000047,28 OPP (STREET_FEA 1306),STREET_FEA 1306,12,derived_0_50_ft,boston-sam,172792,25 Dell Ave,Dell Ave,42.26053679,-71.12144975,Hilton Street & West Street,222,nearest_address
5039,6EH8,Raldne Rd,55-57 Raldne Rd,IS,,605740003,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3910; METERED_FL=U; PLACEMENT=MIGRATED,6EH8,,,MU,MUCENT,1991,,,,1,,1177632000000,chalmersh,1236729600000,{C4A6156C-91CB-5A4A-8F00-D658A09E1ED5},-71.140932659999976,42.256812311000033,55-57 (STREET_FEA 3504),STREET_FEA 3504,34,derived_0_50_ft,boston-sam,114472,55-57 Raldne Rd,Raldne Rd,42.25676665,-71.14082161,Raldne Road & Silvia Court,235,nearest_address
5045,7GH30,Huntington Ave,464 Huntington Ave,IS,,707740133,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1194; METERED_FL=U; PLACEMENT=MIGRATED,7GH30,,,MU,MUCENT,1993,,,,1,,1177632000000,chalmersh,1236816000000,{4014B054-5FCC-51A6-B88E-0EF37CD38FDA},-71.114349637999965,42.262703357000078,460 (STREET_FEA 2240),STREET_FEA 2240,55,derived_50_100_ft,boston-sam,76599,464 Huntington Ave,Huntington Ave,42.26261865,-71.11418060,Cromwell Road & Huntington Avenue,146,nearest_address
5049,7FH18,Austin St,110-112 Austin St,IS,,706740102,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2983; METERED_FL=U; PLACEMENT=MIGRATED,7FH18,,,MU,MUCENT,1992,,,,1,,1177632000000,chalmersh,1236816000000,{4A33A8BF-6330-5C49-87CB-DC3B01E1A390},-71.125784083999974,42.262349474000075,110-112 (STREET_FEA 355),STREET_FEA 355,40,derived_0_50_ft,boston-sam,6700,110-112 Austin St,Austin St,42.26232865,-71.12593061,Austin Street & Myopia Road,192,nearest_address
5054,5FH38,Cleveland St,14 Cleveland St,IS,,506740076,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3603; METERED_FL=U; PLACEMENT=MIGRATED,5FH38,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{9E67628A-6499-50D5-84A0-0628B1EE3F97},-71.129502601999945,42.254524498000080,14 (STREET_FEA 1032),STREET_FEA 1032,36,derived_0_50_ft,boston-sam,33848,14 Cleveland St,Cleveland St,42.25445865,-71.12960061,Cleveland Street & River Street,216,nearest_address
5064,4FH54,Truman Pkwy,858 Truman Pkwy,IS,,406740081,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4227; METERED_FL=U; PLACEMENT=MIGRATED,4FH54,,,KE,KEK81-A,1994,,,,1,,1177632000000,connorsm,1240963200000,{315BAB31-F854-5503-B3D9-4EB57556E659},-71.124650312999961,42.247490319000065,79 OPP (STREET_FEA 1853),STREET_FEA 1853,43,derived_0_50_ft,boston-sam,170615,858 Truman Pkwy,Truman Pkwy,42.24757093,-71.12453287,Glenwood Avenue & Truman Parkway,55,nearest_address
5065,4FH70,Garfield Ave,64 Garfield Ave,IS,1179100800000,406740103,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4392; METERED_FL=U; PLACEMENT=MIGRATED,4FH70,,,KE,KEK81-A,2007,,,,1,,1177632000000,chalmersh,1238371200000,{9E2F4138-E2B2-518E-9626-18669F044BB3},-71.120888653999941,42.246450717000073,64 (STREET_FEA 1783),STREET_FEA 1783,53,derived_50_100_ft,boston-sam,62750,64 Garfield Ave,Garfield Ave,42.24656865,-71.12077061,Garfield Avenue & Washington Street,261,nearest_address
5090,4GH8,Neponset Ave,96 Neponset Ave,IS,,407740077,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=4057; METERED_FL=U; PLACEMENT=MIGRATED,4GH8,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{8EAB4A69-396C-5C1D-A777-48580B82B7AC},-71.116975825999987,42.246777305000080,96 (STREET_FEA 3018),STREET_FEA 3018,40,derived_0_50_ft,boston-sam,100662,96 Neponset Ave,Neponset Ave,42.24686865,-71.11689060,Neponset Avenue & Summit Street,281,nearest_address
5140,6GH42,Riverside Sq,5 Riverside Sq,IS,,607740041,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2833; METERED_FL=U; PLACEMENT=MIGRATED,6GH42,,,MU,MUCENT,1998,,,,1,,1177632000000,connorsm,1237852800000,{DC9641C9-309D-5BFA-A78D-7007252E7994},-71.114964068999939,42.259341059000064,5 (STREET_FEA 3611),STREET_FEA 3611,63,derived_50_100_ft,boston-sam,116843,5 Riverside Sq,Riverside Sq,42.25916865,-71.11496060,Metropolitan Avenue & Riverside Square,84,nearest_address
5146,4GH34,Prospect St,81 Prospect St,IS,,407740081,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=4540; METERED_FL=U; PLACEMENT=MIGRATED,4GH34,,,WA,WAWB67P,1980,,,,1,,1177632000000,blundonr,1255478400000,{F6655490-E7F5-5923-9471-0A91D5F260B4},-71.114596904999985,42.246202069000049,81 (STREET_FEA 3430),STREET_FEA 3430,55,derived_50_100_ft,boston-sam,113504,81 Prospect St,Prospect St,42.24633865,-71.11468060,Prospect Street & Williams Avenue,148,nearest_address
5147,6GH28,Arlington St,29 Arlington St,IS,,607740036,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1272; METERED_FL=U; PLACEMENT=MIGRATED,6GH28,,,MU,MUCENT,1993,,,,1,,1177632000000,connorsm,1237852800000,{4C36ACDD-574E-59A9-8ACC-B53F1944D996},-71.115843760999951,42.259562053000025,32 OPP (STREET_FEA 302),STREET_FEA 302,79,derived_50_100_ft,boston-sam,4901,29 Arlington St,Arlington St,42.25977865,-71.11587060,Arlington Street & Davison Street,27,nearest_address
5152,7GH68,Wood Ave,296-298 Wood Ave,IS,1163721600000,707740098,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1461; METERED_FL=U; PLACEMENT=MIGRATED,7GH68,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1235779200000,{E67B0B1B-A574-5668-A97F-DFB344F1F26B},-71.109272979999957,42.263907258000074,296 (STREET_FEA 4601),STREET_FEA 4601,48,derived_0_50_ft,boston-sam,151277,296-298 Wood Ave,Wood Ave,42.26388565,-71.10909560,Edwardson Street & Wood Avenue,101,nearest_address
5156,6FH20,Gordon Ave,121 Gordon Ave,IS,,606740063,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1972; METERED_FL=U; PLACEMENT=MIGRATED,6FH20,,,MU,MUCENT,1993,,,,1,,1177632000000,connorsm,1237852800000,{3B6C9207-27C6-56BA-9964-C49A5EA5C4FC},-71.130461556999933,42.259149004000051,121 (STREET_FEA 1873),STREET_FEA 1873,66,derived_50_100_ft,boston-sam,65371,121 Gordon Ave,Gordon Ave,42.25931865,-71.13037061,Gordon Avenue & Hale Street,361,nearest_address
5159,3FH52,Needham Rd,128 Needham Rd,IS,,306740074,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3016; METERED_FL=U; PLACEMENT=MIGRATED,3FH52,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{8101F3DF-A39F-5899-9AAE-3596BCCB9B1A},-71.121871074999945,42.241627778000066,STREET_FEA 1783,STREET_FEA 1783,73,derived_50_100_ft,boston-sam,100503,128 Needham Rd,Needham Rd,42.24163865,-71.12214060,Cranmore Road & Garfield Avenue Extension,110,nearest_address
5165,1EH17,Hyde Park Ave,1916 Hyde Park Ave,IS,688348800000,105740021,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2249; METERED_FL=U; PLACEMENT=blundonr,1EH17,,,US,USMET250,1987,,,,1,,1245974400000,blundonr,1264377600000,{4039B406-5450-59B6-A72D-15433FB9A1C8},-71.133381019999945,42.233827469000062,30 (STREET_FEA 2859),STREET_FEA 2859,88,derived_50_100_ft,boston-sam,77245,1916 Hyde Park Ave,Hyde Park Ave,42.23359865,-71.13327061,Hyde Park Avenue & Millstone Road,40,nearest_address
5171,7GH94,Derry Rd,15 Derry Rd,IS,,707740044,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3737; METERED_FL=U; PLACEMENT=MIGRATED,7GH94,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1236816000000,{3E23E427-0B0D-5FF5-B8A8-D39C05303266},-71.113829698999950,42.265919564000058,15 (STREET_FEA 1321),STREET_FEA 1321,37,derived_0_50_ft,boston-sam,47461,15 Derry Rd,Derry Rd,42.26584865,-71.11393060,Derry Road & Westminster Street,272,nearest_address
5194,8GH118,Weybosset St,15 Weybosset St,IS,,807740042,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1913; METERED_FL=U; PLACEMENT=MIGRATED,8GH118,,,KE,KEK81-A,1994,,,,1,,1177632000000,louisjamey,1466121600000,{CAABE4F5-CA97-5337-912E-E6BF433AE537},-71.107186399999989,42.271196953000072,15 (STREET_FEA 4491),STREET_FEA 4491,38,derived_0_50_ft,boston-sam,148994,15 Weybosset St,Weybosset St,42.27129866,-71.10721060,Greenfield Road & Sefton Street,286,nearest_address
5200,5GH28,Milton Ave,75 Milton Ave,IS,,507740065,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=3534; METERED_FL=U; PLACEMENT=MIGRATED,5GH28,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1236643200000,{AF8288E0-E6B5-57AD-897E-5E8EFE44457C},-71.113142227999958,42.252116182000066,75 (STREET_FEA 2861),STREET_FEA 2861,80,derived_50_100_ft,boston-sam,95669,75 Milton Ave,Milton Ave,42.25197165,-71.11336660,Highland Street & Milton Avenue,151,nearest_address
5232,8GH78,Mariposa St,69 Mariposa St,IS,,807740054,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2375; METERED_FL=U; PLACEMENT=MIGRATED,8GH78,,,MU,MUCENT,2006,,,,1,,1177632000000,denapolipd,1231891200000,{83F747BB-1442-5524-8E7D-E389EBD06C4C},-71.108975746999988,42.270135415000027,69 (STREET_FEA 2711),STREET_FEA 2711,45,derived_0_50_ft,boston-sam,90142,69 Mariposa St,Mariposa St,42.27017865,-71.10882060,Kennebec Street & Mariposa Street,40,nearest_address
5286,7HH4,Belnel Rd,5-7 Belnel Rd,IS,,708740120,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=494; METERED_FL=U; PLACEMENT=MIGRATED,7HH4,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1244505600000,{EA166403-9866-5F50-8FB6-14764D50CBA7},-71.105106942999953,42.262929178000036,STREET_FEA 3372,STREET_FEA 3372,133,derived_100_150_ft,boston-sam,14230,5-7 Belnel Rd,Belnel Rd,42.26291165,-71.10461560,Neponset Field Lane & Poydras Street,133,nearest_address
5318,6FH106,Central Ave,68 Central Ave,IS,,606740062,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=874; METERED_FL=U; PLACEMENT=MIGRATED,6FH106,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{F1D75F8C-F96A-546E-B9E2-CA267781B177},-71.120818045999954,42.259118617000070,42 (STREET_FEA 2552),STREET_FEA 2552,50,derived_0_50_ft,boston-sam,27306,68 Central Ave,Central Ave,42.25898865,-71.12088061,Central Avenue & Lincoln Street,78,nearest_address
5326,8GH98,Seminole St,62 Seminole St,IS,1068163200000,807740032,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4107; METERED_FL=U; PLACEMENT=MIGRATED,8GH98,,,MU,MUCENT,2003,,,,1,,1177632000000,denapolipd,1231891200000,{0FA01A3A-5858-56D8-8608-EA8C05F7B2F7},-71.109628564999980,42.271596864000060,62 OPP (STREET_FEA 3852),STREET_FEA 3852,67,derived_50_100_ft,boston-sam,125168,62 Seminole St,Seminole St,42.27150865,-71.10941060,Seminole Street & Tampa Street,36,nearest_address
5331,5GH10,Fairmount Ave,165-173 Fairmount Ave,IS,,507740057,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4227; METERED_FL=U; PLACEMENT=MIGRATED,5GH10,,,MU,MUCENT,2002,,,,1,,1177632000000,chalmersh,1236643200000,{03AF4765-ECB8-5DF1-974D-81D05DD60A47},-71.118538810999951,42.252702650000060,158 OPP (STREET_FEA 1597),STREET_FEA 1597,39,derived_0_50_ft,boston-sam,55671,165-173 Fairmount Ave,Fairmount Ave,42.25270365,-71.11868260,Fairmount Avenue & Truman Parkway,69,nearest_address
5356,8FH4,Deforest St,70 Deforest St,IS,,806740108,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=1985; METERED_FL=U; PLACEMENT=MIGRATED,8FH4,,,US,USMET250,1989,,,,1,,1177632000000,chalmersh,1237334400000,{0E9D94E4-365F-5347-A68B-035474C00CA8},-71.129985965999936,42.267758238000056,65 OPP (STREET_FEA 1299),STREET_FEA 1299,72,derived_50_100_ft,boston-sam,351882,70 Deforest St,Deforest St,42.26757972,-71.12986837,Deforest Street & Hallron Street,21,nearest_address
5359,7HH94,Rector Rd,20 Rector Rd,IS,738892800000,708740050,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3681; METERED_FL=U; PLACEMENT=MIGRATED,7HH94,,,MU,MUCENT,1993,,,,1,,1177632000000,denapolipd,1279065600000,{E08A1FE2-D377-5237-A8E7-B4AB8E21B92F},-71.100060874999940,42.265712296000061,20 (STREET_FEA 3533),STREET_FEA 3533,38,derived_0_50_ft,boston-sam,114948,20 Rector Rd,Rector Rd,42.26565865,-71.10018060,Rector Road & River Street,322,nearest_address
5369,6HH8,Hopewell Rd,35 Hopewell Rd,IS,879724800000,608740011,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=494; METERED_FL=U; PLACEMENT=MIGRATED,6HH8,,,KE,KEK81-A,1995,,,,1,,1177632000000,denapolipd,1231804800000,{881A4A41-7D1B-5F98-BE36-4E3B92451C65},-71.103900995999936,42.261121082000045,35 (STREET_FEA 2201),STREET_FEA 2201,39,derived_0_50_ft,boston-sam,75261,35 Hopewell Rd,Hopewell Rd,42.26121865,-71.10396060,Belnel Road & Hopewell Road,81,nearest_address
5372,4FH31,Glenwood Ave,2-4 Glenwood Ave,IS,,406740044,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4580; METERED_FL=U; PLACEMENT=MIGRATED,4FH31,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{ED09F4AF-E8C3-515E-8EF5-467EA8C00258},-71.128239901999962,42.249122305000071,2-4 (STREET_FEA 1853),STREET_FEA 1853,38,derived_0_50_ft,boston-sam,347064,2-4 Glenwood Ave,Glenwood Ave,42.24918375,-71.12812644,Glenwood Avenue & Winter Street,149,nearest_address
5375,4EH46,Senders Ct,18 Senders Ct,IS,,405740058,,,GIS,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=1339; METERED_FL=U; PLACEMENT=MIGRATED,4EH46,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{E1196A2A-A06C-54B9-9980-CC62FD6F7554},-71.142474131999961,42.250109433000034,18 (STREET_FEA 3854),STREET_FEA 3854,40,derived_0_50_ft,boston-sam,125212,18 Senders Ct,Senders Ct,42.25013865,-71.14233061,Dietz Road & Eastmont Road,260,nearest_address
5385,8GH64,Ruskindale Rd,120 Ruskindale Rd,IS,,807740092,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=554; METERED_FL=U; PLACEMENT=MIGRATED,8GH64,,,MU,MUCENT,1993,,,,1,,1177632000000,chalmersh,1237334400000,{6ED86CEC-4DB1-5EA2-B2CA-B9AC881B6D62},-71.106405410999969,42.267967451000061,116 (STREET_FEA 3718),STREET_FEA 3718,41,derived_0_50_ft,boston-sam,119553,120 Ruskindale Rd,Ruskindale Rd,42.26799865,-71.10626060,Blake Street & Ruskindale Road,171,nearest_address
