objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
7090,20MH125,M St,23 M St,IS,,2013740048,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=23; METERED_FL=U; PLACEMENT=MIGRATED,20MH125,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{754B477F-6C7E-5026-BBC2-52223583D254},-71.033468632999984,42.337432066000076,23 (STREET_FEA 2637),STREET_FEA 2637,29,derived_0_50_ft,boston-sam,88081,23 M St,M St,42.33745867,-71.03357058,East Second Street & M Street,34,nearest_address
7094,22KH128,Dorchester Ave,63 Dorchester Ave,IS,,2211740236,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,22KH128,,,MU,U,,,,,1,,1177632000000,blundonr,1282694400000,{8D2992D5-4754-5A13-A578-820D51E5032B},-71.057587719999958,42.344929635000028,STREET_FEA 1361,STREET_FEA 1361,60,derived_50_100_ft,boston-sam,48666,63 Dorchester Ave,Dorchester Ave,42.34477867,-71.05750059,Dorchester Avenue & Foundry Street,109,nearest_address
7098,21KH118,Dorchester Avenue,Near Dorchester Avenue & West Sixth Street,IS,,2111740225,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,21KH118,,,KE,U,,,,,1,,1177632000000,digiornom,1446076800000,{4180ED6B-6958-5CEA-84E3-AE85A9A7B80E},-71.057726940999942,42.339098949000061,STREET_FEA 1091,STREET_FEA 1091,260,intersection_preferred_150_plus_ft,boston-sam,48573,270-276 Dorchester Ave,Dorchester Ave,42.33871937,-71.05690632,Dorchester Avenue & West Sixth Street,203,nearest_intersection
7113,20NH42,East First Street,Near East First Street & Farragut Road,IS,,2014740009,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=15; METERED_FL=U; PLACEMENT=MIGRATED,20NH42,,,KE,KEK81-A,2009,,,,1,,1177632000000,pullenn,1273104000000,{F2D0DFA7-250E-5431-905A-DE907FB8B7B4},-71.025257226999940,42.338199608000025,STREET_FEA 1614,STREET_FEA 1614,181,intersection_preferred_150_plus_ft,boston-sam,421094,940 E First St,E First St,42.33844625,-71.02583938,East First Street & Farragut Road,56,nearest_intersection
7119,20KH121,Frontage Road Northbound,Near Frontage Road Northbound & Massachusetts Avenue Connector,IS,1066003200000,2011740134,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,20KH121,,,U,U,,,,,1,,1177632000000,blundonr,1247961600000,{7E66FDC4-1F87-5171-A96C-E632FA2CFE5E},-71.064624557999934,42.336663953000027,STREET_FEA 1753,STREET_FEA 1753,373,intersection_preferred_150_plus_ft,boston-sam,165322,22 Foodmart Rd,Foodmart Rd,42.33640607,-71.06328433,Frontage Road Northbound & Massachusetts Avenue Connector,435,nearest_intersection
7141,21KH154,B St,100 B St,IS,801964800000,2111740153,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=71; METERED_FL=U; PLACEMENT=MIGRATED,21KH154,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1220832000000,{47305A9A-8801-5465-8C05-6BCF090F91DD},-71.054108161999977,42.340731744000038,100 (STREET_FEA 369),STREET_FEA 369,32,derived_0_50_ft,boston-sam,161754,100 B St,B St,42.34075396,-71.05422133,B Street & West Broadway,56,nearest_address
7173,19LH66,Gates St,53 Gates St,IS,,1912740032,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=13; METERED_FL=U; PLACEMENT=MIGRATED,19LH66,,,MU,MUCENT,1993,,,,1,,1177632000000,connorsm,1221091200000,{5BB50013-47C4-5388-B8BC-49C7F20ADAF9},-71.048283422999987,42.332067943000027,53 (STREET_FEA 1790),STREET_FEA 1790,26,derived_0_50_ft,boston-sam,63082,53 Gates St,Gates St,42.33209867,-71.04837059,Dixfield Street & Old Harbor Street,259,nearest_address
7217,21LH494,C Street,Near C Street & West First Street,IS,1350604800000,2112740182,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=louisjamey,21LH494,,,HK,U,,,,,1,,1442361600000,louisjamey,1442361600000,{A9CAB669-9586-5F3F-A621-00EBD0467A29},-71.049881066999944,42.341445790000080,STREET_FEA 0,STREET_FEA 0,176,intersection_preferred_150_plus_ft,boston-sam,58445,204 W First St,W First St,42.34188567,-71.05014959,C Street & West First Street,118,nearest_intersection
7220,19LH56,E Eighth St,271 E Eighth St,IS,,1912740040,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2416; METERED_FL=U; PLACEMENT=MIGRATED,19LH56,,,MU,MUCENT,1993,,,,1,,1177632000000,connorsm,1221091200000,{DBB082D4-32C7-548E-9CDE-60181CB3BB96},-71.049629056999947,42.331843389000028,274 OPP (STREET_FEA 13),STREET_FEA 13,44,derived_0_50_ft,boston-sam,174011,271 E Eighth St,E Eighth St,42.33178227,-71.04977202,East Eighth Street & Knowlton Street,84,nearest_address
7222,19LH76,Dixfield St,2A-2 Dixfield St,IS,,1912740033,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1346; METERED_FL=U; PLACEMENT=MIGRATED,19LH76,,,KE,KEK81-A,2007,,,,1,,1177632000000,connorsm,1221091200000,{06BD5621-3421-5F12-B087-C2DD31759E65},-71.047361639999963,42.331917183000030,85 OPP (STREET_FEA 3146),STREET_FEA 3146,29,derived_0_50_ft,boston-sam,164349,2A-2 Dixfield St,Dixfield St,42.33185126,-71.04730010,Dixfield Street & Old Harbor Street,66,nearest_address
7223,18LH29,William J Day Blvd,165 William J Day Blvd,IS,,1812740021,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=6451; METERED_FL=U; PLACEMENT=MIGRATED,18LH29,,,MH,MH929,1997,,,,1,,1177632000000,blundonr,1271808000000,{4B397F73-3CCF-53A8-BB86-012B75BB76D7},-71.048683558999983,42.326122913000063,165 (STREET_FEA 4535),STREET_FEA 4535,104,derived_100_150_ft,boston-sam,156835,165 William J Day Blvd,William J Day Blvd,42.32622883,-71.04832482,Babe Ruth Park Drive & William J. Day Boulevard,1051,nearest_address
7279,20NH58,East Broadway,Near East Broadway & William J. Day Boulevard,IS,,2014740069,,,GPS,,,,,PRIV,SERVICE_AR=U; CROSS_STRE=4535; METERED_FL=U; PLACEMENT=denapolipd,20NH58,,,SM,KEK81,2010,,,,1,,1247616000000,louisjamey,1466640000000,{0AD149BB-5CCB-5695-813C-93CED323D98B},-71.023363164999978,42.336933973000043,150 (STREET_FEA 1614),STREET_FEA 1614,167,intersection_preferred_150_plus_ft,boston-sam,352016,1880 William J Day Blvd,William J Day Blvd,42.33693466,-71.02398313,East Broadway & William J. Day Boulevard,383,nearest_intersection
7280,20JH244,Atkinson Street,Near Atkinson Street & South Bay Avenue,IS,1066003200000,2010740366,,,GIS,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=2256; METERED_FL=U; PLACEMENT=MIGRATED,20JH244,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1244419200000,{7F290F02-DC31-564D-BB10-1A6396CE9909},-71.068777848999957,42.334598182000036,STREET_FEA 2254,STREET_FEA 2254,160,intersection_preferred_150_plus_ft,boston-sam,19119,20 Bradston St,Bradston St,42.33423867,-71.06912059,Atkinson Street & South Bay Avenue,352,nearest_intersection
7281,19KH28,Boston St,34-36 Boston St,IS,410227200000,1911740136,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1620; METERED_FL=U; PLACEMENT=MIGRATED,19KH28,,,KE,KEK81-A,1982,,,,1,,1177632000000,connorsm,1221091200000,{F2E960B1-4B02-5AE4-851C-696F9A96872C},-71.057876437999937,42.328328604000035,34-36 OPP (STREET_FEA 589),STREET_FEA 589,82,derived_50_100_ft,boston-sam,17170,34-36 Boston St,Boston St,42.32827867,-71.05758059,Boston Street & Ellery Street,35,nearest_address
7296,19KH120,Southampton St,290 Southampton St,IS,,1911740171,,,GIS,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=2326; METERED_FL=U; PLACEMENT=MIGRATED,19KH120,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1244419200000,{F3CCA8F3-1016-5000-95C5-D7B959A9081F},-71.063022338999986,42.331114708000030,290 (STREET_FEA 3940),STREET_FEA 3940,99,derived_50_100_ft,boston-sam,129071,290 Southampton St,Southampton St,42.33105867,-71.06266059,Newmarket Square & Southampton Street,477,nearest_address
7341,21KH130,A Street,Near A Street & Dorchester Avenue,IS,,2111740264,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,21KH130,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{E5AB0B87-2870-5C7E-BA85-7FA70DF7C91C},-71.057652732999941,42.340980759000047,STREET_FEA 2813,STREET_FEA 2813,192,intersection_preferred_150_plus_ft,boston-sam,460080,161 Dorchester Ave,Dorchester Ave,42.34144972,-71.05732989,A Street & Dorchester Avenue,203,nearest_intersection
7351,21KH90,Foundry Street,Near Foundry Street & Greenbaum Street,IS,,2111740252,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,21KH90,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{D8464B64-C7AB-5528-A3ED-85D91BEB9AAA},-71.059616404999986,42.342923770000027,STREET_FEA 3144,STREET_FEA 3144,290,intersection_preferred_150_plus_ft,boston-sam,59747,71-75 Foundry St,Foundry St,42.34320510,-71.05860771,Foundry Street & Greenbaum Street,363,nearest_intersection
7376,21KH106,Foundry Street,Near Foundry Street & Greenbaum Street,IS,,2111740249,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,21KH106,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{7C4ACDE1-8D2F-5316-89D0-143923288285},-71.058635281999955,42.343821146000039,STREET_FEA 3054,STREET_FEA 3054,224,intersection_preferred_150_plus_ft,boston-sam,59747,71-75 Foundry St,Foundry St,42.34320510,-71.05860771,Foundry Street & Greenbaum Street,290,nearest_intersection
7383,19KH90,Middle St,26 Middle St,IS,-189388800000,1911740048,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4231; METERED_FL=U; PLACEMENT=MIGRATED,19KH90,,,MU,MUCENT,1979,,,,1,,1177632000000,blundonr,1255478400000,{9FC733F2-679D-53F7-BECA-273B71F1B5BD},-71.055021351999983,42.331319022000059,19 OPP (STREET_FEA 2844),STREET_FEA 2844,54,derived_50_100_ft,boston-sam,95193,26 Middle St,Middle St,42.33130867,-71.05522059,Middle Street & Tuckerman Street,29,nearest_address
7437,20MH92,M St,99-101 M St,IS,,2013740159,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1524; METERED_FL=U; PLACEMENT=MIGRATED,20MH92,,,KE,KEK81,2011,,,,1,,1177632000000,blundonr,1255478400000,{DEA3D19D-9F37-5F54-A0EC-8AC51082C3B8},-71.033383325999978,42.334535412000037,99 (STREET_FEA 2637),STREET_FEA 2637,56,derived_50_100_ft,boston-sam,167204,99-101 M St,M St,42.33446551,-71.03357080,Emerson Street & M Street,36,nearest_address
7473,19MH8,Columbia Rd,1528-1530 Columbia Rd,IS,,1913740075,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2251; METERED_FL=U; PLACEMENT=MIGRATED,19MH8,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{001FAFA9-EBEE-5217-8854-EA434097D694},-71.039643717999979,42.330522360000032,2 OPP (STREET_FEA 2706),STREET_FEA 2706,66,derived_50_100_ft,boston-sam,35086,1528-1530 Columbia Rd,Columbia Rd,42.33043058,-71.03943046,Columbia Road & I Street,46,nearest_address
7498,21OH3,William J Day Blvd,2080 William J Day Blvd,IS,,2115740013,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,21OH3,,,U,U,,,,,1,,1177632000000,blundonr,1247961600000,{912C7784-D5F8-562C-9597-10298D6F9865},-71.013493809999943,42.338967897000032,STREET_FEA 4535,STREET_FEA 4535,83,derived_50_100_ft,boston-sam,149843,2080 William J Day Blvd,William J Day Blvd,42.33884529,-71.01323498,Shore Road & William J. Day Boulevard,2303,nearest_address
7581,21KH84,Dorchester Ave,161 Dorchester Ave,IS,,2111740135,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=84; METERED_FL=U; PLACEMENT=MIGRATED,21KH84,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{9A528649-C34B-567F-8318-BDF1477D29CC},-71.057275701999970,42.341449073000035,STREET_FEA 1359,STREET_FEA 1359,15,derived_0_50_ft,boston-sam,460080,161 Dorchester Ave,Dorchester Ave,42.34144972,-71.05732989,Dorchester Avenue & West Fourth Street,69,nearest_address
7583,19LH133,Old Colony Ave,267 Old Colony Ave,IS,,1912740125,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1361; METERED_FL=U; PLACEMENT=denapolipd,19LH133,,,DA,ADB-84-B,1990,,,,1,,1247616000000,blundonr,1249430400000,{6C18CC7F-C202-5CB4-96AA-7BBAF310DE06},-71.052977511999984,42.330907919000026,267 (STREET_FEA 3144),STREET_FEA 3144,93,derived_50_100_ft,boston-sam,105084,267 Old Colony Ave,Old Colony Ave,42.33111508,-71.05318059,Joseph Agri Street & Old Colony Avenue,63,nearest_address
7588,21KH146,A St,10 A St,IS,,2111740246,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1862; METERED_FL=U; PLACEMENT=MIGRATED,21KH146,,,MH,MH929,1980,,,,1,,1177632000000,blundonr,1255478400000,{6674334E-6D9C-5B0A-892E-EE12ADDE2FD0},-71.056731307999939,42.340693891000058,STREET_FEA 112,STREET_FEA 112,73,derived_50_100_ft,boston-sam,11,10 A St,A St,42.34088867,-71.05680059,A Street & Gold Street,31,nearest_address
7604,21KH80,Dorchester Ave,163 Dorchester Ave,IS,,2111740260,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,21KH80,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{BAC25DEC-1CB0-5951-9D13-155870BCF871},-71.058831965999957,42.340409390000048,STREET_FEA 2753,STREET_FEA 2753,133,derived_100_150_ft,boston-sam,48370,163 Dorchester Ave,Dorchester Ave,42.34037321,-71.05833869,A Street & Dorchester Avenue,451,nearest_address
7606,19LH102,Thomas Park,69 Thomas Park,IS,,1912740015,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1767; METERED_FL=U; PLACEMENT=MIGRATED,19LH102,,,MU,MUCENT,1993,,,,1,,1177632000000,connorsm,1221091200000,{6D2B10BB-AB70-57A2-9620-1581B5DE20E5},-71.044499215999963,42.332350004000034,69 (STREET_FEA 4158),STREET_FEA 4158,48,derived_0_50_ft,boston-sam,135670,69 Thomas Park,Thomas Park,42.33225867,-71.04437058,East Seventh Street & G Street,120,nearest_address
7607,21NH70,East First Street,Near East First Street & Farragut Road,IS,,2114740032,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,21NH70,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{62A1B31D-5A78-5958-9B81-DC084FCFD0FF},-71.023644662999970,42.339719015000071,STREET_FEA 371,STREET_FEA 371,218,intersection_preferred_150_plus_ft,boston-sam,56515,20 Farragut Rd,Farragut Rd,42.33917365,-71.02397605,East First Street & Farragut Road,647,nearest_intersection
7707,19LH22,Old Colony Ave,242-250 Old Colony Ave,IS,,1912740044,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3144; METERED_FL=U; PLACEMENT=MIGRATED,19LH22,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{285A4374-306C-580B-8FC6-610B5FBDFC3B},-71.052876119999951,42.331627827000034,STREET_FEA 1361,STREET_FEA 1361,83,derived_50_100_ft,boston-sam,344367,242-250 Old Colony Ave,Old Colony Ave,42.33140802,-71.05279174,Dorchester Street & Old Colony Avenue,51,nearest_address
7723,20MH14,E First St,485 E First St,IS,,2013740033,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4302; METERED_FL=U; PLACEMENT=MIGRATED,20MH14,,,KE,KEK81-A,1994,,,,1,,1177632000000,palaciolv,1221004800000,{FC3DB2BF-AA26-5D5C-8F89-0C4A9A3BBEAB},-71.040645674999951,42.338110990000075,480 (STREET_FEA 15),STREET_FEA 15,119,derived_100_150_ft,boston-sam,58358,485 E First St,E First St,42.33792867,-71.04028058,East First Street & Vicksburg Street,37,nearest_address
7737,21KH197,Foodmart Road,Near Foodmart Road & Widett Circle,IS,1066003200000,2111740290,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,21KH197,,,U,U,,,,,1,,1177632000000,blundonr,1247961600000,{53725669-64C7-55A7-B444-0FEC05DE72A4},-71.063699938999946,42.338487547000057,STREET_FEA 1753,STREET_FEA 1753,191,intersection_preferred_150_plus_ft,boston-sam,61028,200 Frontage Rd,Frontage Rd,42.33799167,-71.06346259,Foodmart Road & Widett Circle,416,nearest_intersection
7738,19LH84,Covington St,33-35 Covington St,IS,,1912740041,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1346; METERED_FL=U; PLACEMENT=MIGRATED,19LH84,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{772008EA-77B3-54DE-8089-4EEC97C2850A},-71.046147640999948,42.331747375000077,33 (STREET_FEA 1167),STREET_FEA 1167,51,derived_50_100_ft,boston-sam,43867,33-35 Covington St,Covington St,42.33165567,-71.04600258,Covington Street & Dixfield Street,15,nearest_address
7739,20KH74,W Eighth St,112 W Eighth St,IS,,2011740066,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1235; METERED_FL=U; PLACEMENT=MIGRATED,20KH74,,,MU,MUCENT,2003,,,,1,,1177632000000,connorsm,1221177600000,{4000F8D7-7410-56A8-877B-9FE1B561627B},-71.054420868999955,42.335367644000030,112 OPP (STREET_FEA 81),STREET_FEA 81,61,derived_50_100_ft,boston-sam,388931,112 W Eighth St,W Eighth St,42.33550867,-71.05430059,D Street & West Eighth Street,103,nearest_address
7765,21NH5,Shore Road,Near Shore Road & William J. Day Boulevard,IS,,2114740039,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,21NH5,,,U,U,,,,,1,,1177632000000,blundonr,1247961600000,{CE213112-939A-5160-8CB6-FBBC3DAAB99B},-71.017058495999947,42.338894560000028,STREET_FEA 4535,STREET_FEA 4535,1029,intersection_preferred_150_plus_ft,boston-sam,149843,2080 William J Day Blvd,William J Day Blvd,42.33884529,-71.01323498,Shore Road & William J. Day Boulevard,1361,nearest_intersection
7786,21NH44,Shore Road,Near Shore Road & William J. Day Boulevard,IS,,2114740024,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,21NH44,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{10EB1EE9-6200-529C-B210-C192CFA80B72},-71.017220906999967,42.339720749000037,STREET_FEA 672,STREET_FEA 672,1119,intersection_preferred_150_plus_ft,boston-sam,149843,2080 William J Day Blvd,William J Day Blvd,42.33884529,-71.01323498,Shore Road & William J. Day Boulevard,1434,nearest_intersection
7789,20KH26,Foodmart Road,Near Foodmart Road & Widett Circle,IS,,2011740082,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1686; METERED_FL=U; PLACEMENT=MIGRATED,20KH26,,,MU,MUCENT,2006,,,,1,,1177632000000,blundonr,1255478400000,{BDDB6B26-B11C-5984-AAC8-9E55D9A0DCA7},-71.061822322999944,42.334721097000056,STREET_FEA 4516,STREET_FEA 4516,287,intersection_preferred_150_plus_ft,boston-sam,165318,2 Foodmart Rd,Foodmart Rd,42.33478167,-71.06288459,Foodmart Road & Widett Circle,102,nearest_intersection
7846,21NH36,Shore Road,Near Shore Road & William J. Day Boulevard,IS,,2114740027,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,21NH36,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{3FD10674-2044-52F7-AB66-081E4A255D80},-71.019894132999980,42.339719325000033,STREET_FEA 2745,STREET_FEA 2745,1116,intersection_preferred_150_plus_ft,boston-sam,56515,20 Farragut Rd,Farragut Rd,42.33917365,-71.02397605,Shore Road & William J. Day Boulevard,867,nearest_intersection
7877,19MH94,Norcross Pl,6-8 Norcross Pl,IS,,1913740101,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=13; METERED_FL=U; PLACEMENT=MIGRATED,19MH94,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{8E5031A4-EB16-5FD8-9C48-15CA76616183},-71.036448435999944,42.331856474000062,5-7 (STREET_FEA 3080),STREET_FEA 3080,32,derived_0_50_ft,boston-sam,103075,6-8 Norcross Pl,Norcross Pl,42.33183867,-71.03633058,East Eighth Street & Norcross Place,147,nearest_address
7890,18LH26,General Lawrence J. Logan Way,Near General Lawrence J. Logan Way & Old Colony Avenue,IS,,1812740018,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=6451; METERED_FL=U; PLACEMENT=MIGRATED,18LH26,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1271808000000,{49F38F62-D0A6-56DE-9721-E12CC735A9DF},-71.048881830999960,42.326023187000033,165 OPP (STREET_FEA 4535),STREET_FEA 4535,168,intersection_preferred_150_plus_ft,boston-sam,156835,165 William J Day Blvd,William J Day Blvd,42.32622883,-71.04832482,General Lawrence J. Logan Way & Old Colony Avenue,1018,nearest_intersection
7908,20KH42,Dorchester Ave,383 Dorchester Ave,IS,536457600000,2011740078,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3414; METERED_FL=U; PLACEMENT=MIGRATED,20KH42,,,DA,ADB-84-B,1986,,,,1,,1177632000000,connorsm,1221177600000,{06C6B2DC-004F-5943-BA39-226BB0829469},-71.057138708999958,42.334900912000080,400 OPP (STREET_FEA 1359),STREET_FEA 1359,68,derived_50_100_ft,boston-sam,343874,383 Dorchester Ave,Dorchester Ave,42.33508231,-71.05720528,D Street & Dorchester Avenue,430,nearest_address
7924,20MH137,E Fourth St,796 E Fourth St,IS,,2013740136,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2995; METERED_FL=U; PLACEMENT=MIGRATED,20MH137,,,US,USMET250,1986,,,,1,,1177632000000,palaciolv,1221004800000,{88A4C52B-332E-5978-A350-47D1BA197B9B},-71.031346163999956,42.334922152000047,796 (STREET_FEA 16),STREET_FEA 16,35,derived_0_50_ft,boston-sam,59994,796 E Fourth St,E Fourth St,42.33500867,-71.03140058,East Fourth Street & N Street,39,nearest_address
7950,20LH208,W Third St,254 W Third St,IS,1339977600000,2012740016,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=5643; METERED_FL=U; PLACEMENT=MIGRATED,20LH208,,,KE,KEK81-A,2011,,,,1,,1177632000000,chalmersh,1402876800000,{AFE6526C-A635-5206-B828-43BBFC36FE2B},-71.047537493999982,42.338112076000073,252 (STREET_FEA 107),STREET_FEA 107,34,derived_0_50_ft,boston-sam,135330,254 W Third St,W Third St,42.33814867,-71.04742059,F Street & West Third Street,264,nearest_address
7984,21NH3,Shore Road,Near Shore Road & William J. Day Boulevard,IS,,2114740043,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,21NH3,,,U,U,,,,,1,,1177632000000,blundonr,1247961600000,{D81DB66A-077C-5D81-878F-8AD5EF9F9FA3},-71.020470543999977,42.338564088000055,STREET_FEA 4535,STREET_FEA 4535,969,intersection_preferred_150_plus_ft,boston-sam,56515,20 Farragut Rd,Farragut Rd,42.33917365,-71.02397605,Shore Road & William J. Day Boulevard,466,nearest_intersection
7988,21NH12,East First Street,Near East First Street & Farragut Road,IS,,2114740022,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,21NH12,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{70CFDE73-0E79-5BD2-903E-1D3ADF565BCD},-71.024868901999980,42.340364929000032,STREET_FEA 2753,STREET_FEA 2753,496,intersection_preferred_150_plus_ft,boston-sam,56515,20 Farragut Rd,Farragut Rd,42.33917365,-71.02397605,East First Street & Farragut Road,748,nearest_intersection
7994,21NH46,Shore Road,Near Shore Road & William J. Day Boulevard,IS,,2114740014,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,21NH46,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{30F179FB-E5A8-5538-8497-77E1D2F7ED16},-71.020179248999966,42.340917249000029,STREET_FEA 2700,STREET_FEA 2700,1203,intersection_preferred_150_plus_ft,boston-sam,56515,20 Farragut Rd,Farragut Rd,42.33917365,-71.02397605,Shore Road & William J. Day Boulevard,1205,nearest_intersection
8045,21NH50,Shore Road,Near Shore Road & William J. Day Boulevard,IS,,2114740009,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,21NH50,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{1388A7C4-A355-5F33-8750-D6E5CBDC327C},-71.021101953999960,42.341856167000060,STREET_FEA 106,STREET_FEA 106,838,intersection_preferred_150_plus_ft,boston-sam,155126,88 Black Falcon Ave,Black Falcon Ave,42.34390867,-71.02251058,Shore Road & William J. Day Boulevard,1468,nearest_intersection
8051,19LH60,E Eighth St,258-262 E Eighth St,IS,,1912740018,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3248; METERED_FL=U; PLACEMENT=MIGRATED,19LH60,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{6EA67389-5830-5AF5-9193-CBD7B111FDF5},-71.050215464999951,42.332207139000047,259 (STREET_FEA 13),STREET_FEA 13,76,derived_50_100_ft,boston-sam,164702,258-262 E Eighth St,E Eighth St,42.33224748,-71.04993859,East Eighth Street & Patterson Way,39,nearest_address
8075,20KH115,Baxter St,48 Baxter St,IS,1003881600000,2011740128,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1235; METERED_FL=U; PLACEMENT=MIGRATED,20KH115,,,MU,MUCENT,2000,,,,1,,1177632000000,connorsm,1221177600000,{D74359C6-2474-563D-9172-F3BBDE74ED38},-71.054517634999968,42.336062895000055,48 (STREET_FEA 432),STREET_FEA 432,34,derived_0_50_ft,boston-sam,161837,48 Baxter St,Baxter St,42.33603776,-71.05439574,Baxter Street & D Street,85,nearest_address
