objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
8454,12GH18,Hyde Park Ave,281 Hyde Park Ave,IS,879897600000,1207740038,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=5778; METERED_FL=U; PLACEMENT=MIGRATED,12GH18,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{CCBED924-FCB3-53D2-8ED2-DC2CD467281F},-71.117993029999980,42.291907250000065,281-287 (STREET_FEA 2250),STREET_FEA 2250,77,derived_50_100_ft,boston-sam,77291,281 Hyde Park Ave,Hyde Park Ave,42.29206866,-71.11818061,Ashmore Road & Hyde Park Avenue,93,nearest_address
8479,15GH1,Mcbride St,101 Mcbride St,IS,1147910400000,1507740185,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2494; METERED_FL=U; PLACEMENT=MIGRATED,15GH1,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1235779200000,{9F437315-8BE9-524E-A073-194E40AFBD33},-71.111743900999954,42.306054048000078,101 (STREET_FEA 2776),STREET_FEA 2776,32,derived_0_50_ft,boston-sam,93384,101 Mcbride St,Mcbride St,42.30600866,-71.11164060,Lee Street & McBride Street,44,nearest_address
8486,15GH82,South St,95-97 South St,IS,,1507740182,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3936; METERED_FL=U; PLACEMENT=MIGRATED,15GH82,,,MU,MUCENT,1993,,,,1,,1177632000000,connorsm,1237766400000,{42A7ACD8-D37A-5FC2-AB9A-EB116DC441AE},-71.115884203999940,42.306144682000081,STREET_FEA 2296,STREET_FEA 2296,35,derived_0_50_ft,boston-sam,129016,95-97 South St,South St,42.30622466,-71.11595761,Jamaica Street & South Street,223,nearest_address
8487,15GH24,Bardwell St,25 Bardwell St,IS,,1507740120,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=394; METERED_FL=U; PLACEMENT=MIGRATED,15GH24,,,US,USMET250,1988,,,,1,,1177632000000,connorsm,1237420800000,{450A7558-D014-55B7-889E-EEA823A260B4},-71.117151391999982,42.308127829000057,25 (STREET_FEA 406),STREET_FEA 406,39,derived_0_50_ft,boston-sam,8169,25 Bardwell St,Bardwell St,42.30821866,-71.11723061,Bardwell Street & Hathaway Street,184,nearest_address
8498,14GH20,Hampstead Rd,5-7 Hampstead Rd,IS,,1407740097,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1996; METERED_FL=U; PLACEMENT=MIGRATED,14GH20,,,MU,MUCENT,1992,,,,1,,1177632000000,connorsm,1237334400000,{2D9B46D3-BC55-5E35-978B-FA11B062DD2A},-71.115595877999965,42.303100888000074,5 (STREET_FEA 1997),STREET_FEA 1997,31,derived_0_50_ft,boston-sam,422836,5-7 Hampstead Rd,Hampstead Rd,42.30312264,-71.11548551,Hampstead Lane & Hampstead Road,19,nearest_address
8506,18GH32,S Huntington Ave,238-246 S Huntington Ave,IS,,1807740056,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1582; METERED_FL=U; PLACEMENT=MIGRATED,18GH32,,,MU,MUCENT,1979,,,,1,,1177632000000,blundonr,1255478400000,{2592ADF6-81BE-548B-89BF-06185E408756},-71.112124002999963,42.324648654000043,328-246 (STREET_FEA 55),STREET_FEA 55,76,derived_50_100_ft,boston-sam,76666,238-246 S Huntington Ave,S Huntington Ave,42.32482820,-71.11198149,Evergreen Street & South Huntington Avenue,45,nearest_address
8512,17HH54,Amory St,188-190 Amory St,IS,738892800000,1708740121,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3820; METERED_FL=U; PLACEMENT=MIGRATED,17HH54,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1230076800000,{3A09C013-C68A-5F78-93A3-07A49C892DC0},-71.102247634999969,42.317243154000039,188-190 (STREET_FEA 240),STREET_FEA 240,39,derived_0_50_ft,boston-sam,3276,188-190 Amory St,Amory St,42.31716366,-71.10214960,Amory Street & School Street,220,nearest_address
8517,14FH26,Lila Rd,5 Lila Rd,IS,,1406740057,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=2543; METERED_FL=U; PLACEMENT=MIGRATED,14FH26,,,MU,MUCENT,1993,,,,1,,1177632000000,connorsm,1236902400000,{F7F37B56-B840-5B52-8BA1-102FD7CF18FB},-71.128620619999936,42.303017566000051,30 OPP (STREET_FEA 4501),STREET_FEA 4501,98,derived_50_100_ft,boston-sam,85915,5 Lila Rd,Lila Rd,42.30327866,-71.12871061,Lila Road & Whitcomb Avenue,97,nearest_address
8524,16HH72,Iffley Rd,56 Iffley Rd,IS,,1608740186,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4357; METERED_FL=U; PLACEMENT=MIGRATED,16HH72,,,MU,MUCENT,1993,,,,1,,1177632000000,connorsm,1237766400000,{12290CCE-9D64-5286-A55D-6570CE050F29},-71.098509515999979,42.312095337000073,60 (STREET_FEA 2259),STREET_FEA 2259,56,derived_50_100_ft,boston-sam,397035,56 Iffley Rd,Iffley Rd,42.31224866,-71.09851060,Iffley Road & Walnut Avenue,273,nearest_address
8529,14GH122,Brookley Rd,10 Brookley Rd,IS,738979200000,1407740050,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4019; METERED_FL=U; PLACEMENT=MIGRATED,14GH122,,,MU,MUCENT,1993,,,,1,,1177632000000,chings,1458691200000,{7B356C96-99AE-5943-8E80-6767F2E7EFB9},-71.108400825999979,42.304469314000073,10 (STREET_FEA 696),STREET_FEA 696,37,derived_0_50_ft,boston-sam,22032,10 Brookley Rd,Brookley Rd,42.30456166,-71.10834160,Brookley Road & Stonley Road,152,nearest_address
8533,14GH116,Brookley Rd,74 Brookley Rd,IS,1207612800000,1407740091,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3323; METERED_FL=U; PLACEMENT=MIGRATED,14GH116,,,KE,KEK81-A,2007,,,,1,,1177632000000,chings,1458691200000,{EA3C34AB-98AB-57B4-BD16-3D1B940C2A1B},-71.106220320999967,42.303188238000075,76-78 (STREET_FEA 696),STREET_FEA 696,39,derived_0_50_ft,boston-sam,22059,74 Brookley Rd,Brookley Rd,42.30329627,-71.10622785,Brookley Road & Plainfield Street,241,nearest_address
8534,15GH120,Elm St,58-60 Elm St,IS,,1507740058,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3048; METERED_FL=U; PLACEMENT=MIGRATED,15GH120,,,MU,MUCENT,1991,,,,1,,1177632000000,chalmersh,1233532800000,{9C0E2452-D55F-5411-94FA-4D92A1803C97},-71.110842883999965,42.309645534000026,62 OPP (STREET_FEA 1500),STREET_FEA 1500,50,derived_0_50_ft,boston-sam,53178,58-60 Elm St,Elm St,42.30960457,-71.11066583,Bishop Street & Newbern Street,221,nearest_address
8536,17GH12,Jamaicaway,332 Jamaicaway,IS,,1707740050,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3283; METERED_FL=U; PLACEMENT=MIGRATED,17GH12,,,KE,KEK81-A,1994,,,,1,,1177632000000,palaciolv,1231459200000,{CF7B3BF7-B310-511B-A6FA-1B7FF13FBE86},-71.116716982999947,42.320419145000074,STREET_FEA 2298,STREET_FEA 2298,116,derived_100_150_ft,boston-sam,166613,332 Jamaicaway,Jamaicaway,42.32050389,-71.11630260,Jamaicaway & Moraine Street,111,nearest_address
8570,17HH189,Amory St,81 Amory St,IS,1112659200000,1708740188,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=dorleansr,17HH189,,,U,U,,,,,1,,1277251200000,blundonr,1282694400000,{85E6906D-36CF-54F7-B943-960BE95A9C3A},-71.099648885999954,42.320163985000079,89 (STREET_FEA 240),STREET_FEA 240,54,derived_50_100_ft,boston-sam,350887,81 Amory St,Amory St,42.32031260,-71.09964354,Amory Street & Amory Terrace,80,nearest_address
8574,11GH100,Waterman Rd,68 Waterman Rd,IS,,1107740023,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4408; METERED_FL=U; PLACEMENT=MIGRATED,11GH100,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{9B0A2FC6-CF4D-5532-9339-7EE763FFAEA1},-71.111874886999942,42.288336629000071,167 OPP (STREET_FEA 598),STREET_FEA 598,70,derived_50_100_ft,boston-sam,146353,68 Waterman Rd,Waterman Rd,42.28817866,-71.11202060,Bourne Street & Waterman Road,46,nearest_address
8579,13GH60,Sunset Ave,3-5 Sunset Ave,IS,,1307740072,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4446; METERED_FL=U; PLACEMENT=MIGRATED,13GH60,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{20714E2C-8908-50F3-AAAC-37FBC7DD7151},-71.113421804999973,42.297089024000059,3-5 (STREET_FEA 4073),STREET_FEA 4073,39,derived_0_50_ft,boston-sam,132695,3-5 Sunset Ave,Sunset Ave,42.29705866,-71.11356061,Sunset Avenue & Wenham Street,193,nearest_address
8583,17GH66,S Huntington Ave,406-408 S Huntington Ave,IS,,1707740040,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=404; METERED_FL=U; PLACEMENT=MIGRATED,17GH66,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{4AA038FA-63DA-561B-A301-C490862FE3B8},-71.111809891999940,42.320883971000057,406-408 (STREET_FEA 55),STREET_FEA 55,35,derived_0_50_ft,boston-sam,76789,406-408 S Huntington Ave,S Huntington Ave,42.32086510,-71.11168051,Barbara Street & South Huntington Avenue,57,nearest_address
8600,13GH108,Forest Hills Avenue,Near Forest Hills Avenue & Morton Street,IS,1069804800000,1307740011,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1693; METERED_FL=U; PLACEMENT=MIGRATED,13GH108,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{C858A3CA-E118-5BDF-AFE0-0F2CC98D9FA1},-71.105972790999942,42.300083349000033,131 (STREET_FEA 2932),STREET_FEA 2932,150,intersection_preferred_150_plus_ft,boston-sam,97682,131 Morton St,Morton St,42.29982866,-71.10641060,Forest Hills Avenue & Morton Street,87,nearest_intersection
8635,14GH30,Saint Rose St,51-53 Saint Rose St,IS,1353024000000,1407740048,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2296; METERED_FL=U; PLACEMENT=MIGRATED,14GH30,,,KE,KEK81-A,2011,,,,1,,1177632000000,favoritom,1405382400000,{DA796023-F7AE-55CB-A584-4A0FF63504B3},-71.116544364999982,42.304508101000067,47-49 (STREET_FEA 3767),STREET_FEA 3767,46,derived_0_50_ft,boston-sam,121526,51-53 Saint Rose St,Saint Rose St,42.30462866,-71.11659961,Saint Rose Street & View South Avenue,181,nearest_address
8668,13GH46,Wachusett St,89 Wachusett St,IS,,1307740112,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4282; METERED_FL=U; PLACEMENT=MIGRATED,13GH46,,,MU,MUCENT,1969,,,,1,,1177632000000,chalmersh,1240444800000,{A13D8165-2953-52FC-A00D-5AD3CA646DE2},-71.114763127999936,42.295236702000068,89 (STREET_FEA 4331),STREET_FEA 4331,31,derived_0_50_ft,boston-sam,141240,89 Wachusett St,Wachusett St,42.29520866,-71.11487060,Varney Street & Wachusett Street,34,nearest_address
8670,16FH32,Pond Cir,5 Pond Cir,IS,,1606740030,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3349; METERED_FL=U; PLACEMENT=MIGRATED,16FH32,,,DA,ADB-84-B,1990,,,,1,,1177632000000,chalmersh,1240444800000,{FC05949E-6EB4-5947-9970-D1F01C0108BF},-71.123822097999948,42.312901423000028,5 (STREET_FEA 3345),STREET_FEA 3345,49,derived_0_50_ft,boston-sam,111502,5 Pond Cir,Pond Cir,42.31289866,-71.12364061,Pond Circle & Pond Street,183,nearest_address
8671,12GH64,Northbourne Rd,50 Northbourne Rd,IS,,1207740040,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2117; METERED_FL=U; PLACEMENT=MIGRATED,12GH64,,,MU,MUCENT,1991,,,,1,,1177632000000,chalmersh,1240444800000,{D18DFEBC-3D9A-5468-8DA4-C6355C756B00},-71.115791383999976,42.291813641000033,51 OPP (STREET_FEA 3096),STREET_FEA 3096,38,derived_0_50_ft,boston-sam,103784,50 Northbourne Rd,Northbourne Rd,42.29190866,-71.11573061,Herbertson Road & Northbourne Road,126,nearest_address
8672,13GH76,Woodlawn St,6-6A Woodlawn St,IS,878515200000,1307740033,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2250; METERED_FL=U; PLACEMENT=MIGRATED,13GH76,,,KE,KEK81-A,1995,,,,1,,1177632000000,chalmersh,1240444800000,{8175C97D-2B0A-5DFF-8689-CF8D7E280E82},-71.113349870999969,42.299338261000059,6 (STREET_FEA 4617),STREET_FEA 4617,42,derived_0_50_ft,boston-sam,151686,6-6A Woodlawn St,Woodlawn St,42.29944866,-71.11331060,Hyde Park Avenue & Woodlawn Street,146,nearest_address
8688,16HH34,Amory St,288 Amory St,IS,,1608740093,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2598; METERED_FL=U; PLACEMENT=MIGRATED,16HH34,,,KE,KEK81-A,1995,,,,1,,1177632000000,palaciolv,1231372800000,{B08BF62B-6604-5E55-8951-8D346DC0CB51},-71.104665622999960,42.314529774000050,288 (STREET_FEA 240),STREET_FEA 240,26,derived_0_50_ft,boston-sam,3328,288 Amory St,Amory St,42.31451866,-71.10457060,Amory Street & Minton Street,46,nearest_address
8719,15HH20,Green St,211 Green St,IS,,1508740048,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4398; METERED_FL=U; PLACEMENT=MIGRATED,15HH20,,,MU,MUCENT,2003,,,,1,,1177632000000,chalmersh,1233532800000,{B7B3109C-1B21-5599-9D69-73563F67E1B8},-71.104705626999987,42.309526898000058,211 OPP (STREET_FEA 1908),STREET_FEA 1908,51,derived_50_100_ft,boston-sam,66369,211 Green St,Green St,42.30942521,-71.10483333,Glen Road & Green Street,52,nearest_address
8739,13GH8,Washington St,3875R Washington St,IS,1273795200000,1307740093,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=5563; METERED_FL=U; PLACEMENT=MIGRATED,13GH8,,,KE,KEK81-A,2009,,,,1,,1177632000000,mulline,1396656000000,{7DF331EB-1538-5231-80A6-5E69D8CCAE4A},-71.118430419999981,42.296347166000032,3867 (STREET_FEA 4397),STREET_FEA 4397,78,derived_50_100_ft,boston-sam,171246,3875R Washington St,Washington St,42.29630216,-71.11814528,Lanesville Terrace & Washington Street,208,nearest_address
8744,13GH94,Forest Hills Avenue,Near Forest Hills Avenue & Yale Terrace,IS,1346025600000,1307740126,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4651; METERED_FL=U; PLACEMENT=chalmersh,13GH94,,,KE,KEK81-A,2010,,,,1,,1386028800000,mulline,1396656000000,{2D33DC9A-7717-5104-B8AC-43B8C0458CFB},-71.107479630999933,42.298207634000050,95 (STREET_FEA 1693),STREET_FEA 1693,163,intersection_preferred_150_plus_ft,boston-sam,343999,95 Forest Hills Ave,Forest Hills Ave,42.29834951,-71.10805538,Forest Hills Avenue & Yale Terrace,69,nearest_intersection
8763,15GH60,Centre St,725-737 Centre St,IS,,1507740003,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2026; METERED_FL=U; PLACEMENT=MIGRATED,15GH60,,,SM,SMH205,1977,,,,1,,1177632000000,chalmersh,1233532800000,{873A0C25-807F-5180-93C6-D14F60ADF16E},-71.114646714999935,42.311061312000049,735 (STREET_FEA 882),STREET_FEA 882,51,derived_50_100_ft,boston-sam,28179,725-737 Centre St,Centre St,42.31117866,-71.11475061,Centre Street & Harris Avenue,35,nearest_address
8764,16HH16,Amory St,320 Amory St,IS,,1608740129,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2875; METERED_FL=U; PLACEMENT=MIGRATED,16HH16,,,US,USSEN,1982,,,,1,,1177632000000,palaciolv,1231372800000,{8C69EA8E-455D-5922-A8BB-4B67E8971BE6},-71.105060374999937,42.313581421000038,320-324 (STREET_FEA 240),STREET_FEA 240,45,derived_0_50_ft,boston-sam,3354,320 Amory St,Amory St,42.31364866,-71.10492060,Amory Street & Minton Street,46,nearest_address
8775,16GH66,Goodrich Rd,21 Goodrich Rd,IS,1060128000000,1607740027,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=882; METERED_FL=U; PLACEMENT=MIGRATED,16GH66,,,KE,KEK81-A,1995,,,,1,,1177632000000,obrienm,1403568000000,{91137D9B-8F22-5816-8BAA-4D886468ACCC},-71.114974193999956,42.315845704000026,20 OPP (STREET_FEA 1868),STREET_FEA 1868,59,derived_50_100_ft,boston-sam,65267,21 Goodrich Rd,Goodrich Rd,42.31598866,-71.11508061,Burrage Street & Centre Street,266,nearest_address
8785,17GH4,Beaufort Rd,31 Beaufort Rd,IS,928195200000,1707740148,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2435; METERED_FL=U; PLACEMENT=MIGRATED,17GH4,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1230076800000,{578DB0F3-E732-5EAC-AD04-2F0502D9A537},-71.115413282999953,42.317098915000031,31 (STREET_FEA 454),STREET_FEA 454,37,derived_0_50_ft,boston-sam,12915,31 Beaufort Rd,Beaufort Rd,42.31715866,-71.11530061,Beaufort Road & Lakeville Road,37,nearest_address
8798,18HH32,Bickford Street,Near Bickford Street & Centre Street,IS,,1808740163,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=882; METERED_FL=U; PLACEMENT=MIGRATED,18HH32,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{71678CCD-2C08-58E9-91E4-FF25B63680FD},-71.102230849999955,42.323325738000051,295 (STREET_FEA 522),STREET_FEA 522,155,intersection_preferred_150_plus_ft,boston-sam,162968,285-287 Centre St,Centre St,42.32321887,-71.10167480,Bickford Street & Centre Street,162,nearest_intersection
8816,14GH78,Washington St,3696 Washington St,IS,,1407740147,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4197; METERED_FL=U; PLACEMENT=MIGRATED,14GH78,,,MH,MH929,1988,,,,1,,1177632000000,chalmersh,1240444800000,{708EE76B-9AAE-59E0-9954-54ED9F44A5AE},-71.112908294999954,42.300747044000047,3698 (STREET_FEA 4397),STREET_FEA 4397,58,derived_50_100_ft,boston-sam,171154,3696 Washington St,Washington St,42.30065927,-71.11272637,Arborway & Washington Street,251,nearest_address
8817,14HH26,Forest Hills St,235 Forest Hills St,IS,,1408740012,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4541; METERED_FL=U; PLACEMENT=MIGRATED,14HH26,,,MU,MUCENT,1992,,,,1,,1177632000000,connorsm,1237420800000,{885F6B8F-939C-57DE-9137-0EF69271653D},-71.103303917999938,42.304054973000063,235 (STREET_FEA 1696),STREET_FEA 1696,118,derived_100_150_ft,boston-sam,59396,235 Forest Hills St,Forest Hills St,42.30427866,-71.10362060,Forest Hills Street & Williams Street,300,nearest_address
8825,13GH58,Wachusett St,10 Wachusett St,IS,,1307740077,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2503; METERED_FL=U; PLACEMENT=MIGRATED,13GH58,,,KE,KEK81-A,1995,,,,1,,1177632000000,chalmersh,1240444800000,{E815C1A3-935D-52B4-BA24-24357554B91A},-71.112328887999979,42.297057574000064,17 OPP (STREET_FEA 4331),STREET_FEA 4331,73,derived_50_100_ft,boston-sam,141114,10 Wachusett St,Wachusett St,42.29711866,-71.11207060,Leland Street & Wachusett Street,29,nearest_address
8828,12GH36,Wachusett St,188 Wachusett St,IS,,1207740019,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3657; METERED_FL=U; PLACEMENT=MIGRATED,12GH36,,,MU,MUCENT,1976,,,,1,,1177632000000,chalmersh,1240444800000,{D7450B8B-7E1F-57B9-A69A-002A5A6C94F4},-71.116632938999942,42.293041094000046,188 (STREET_FEA 4331),STREET_FEA 4331,38,derived_0_50_ft,boston-sam,141154,188 Wachusett St,Wachusett St,42.29297866,-71.11652061,Rodman Street & Wachusett Street,165,nearest_address
8829,12GH60,Bournedale Rd,36 Bournedale Rd,IS,675734400000,1207740057,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3096; METERED_FL=U; PLACEMENT=MIGRATED,12GH60,,,MU,MUCENT,1991,,,,1,,1177632000000,chalmersh,1240444800000,{25BDAF27-C467-591D-AF1E-83B9D396C816},-71.115187268999989,42.291347904000077,36 (STREET_FEA 599),STREET_FEA 599,44,derived_0_50_ft,boston-sam,17335,36 Bournedale Rd,Bournedale Rd,42.29144866,-71.11528061,Bourne Street & Bournedale Road,216,nearest_address
8840,13GH109,Wenham St,48 Wenham St,IS,,1307740118,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1170; METERED_FL=U; PLACEMENT=MIGRATED,13GH109,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1244505600000,{D8133047-DA9F-5924-BCF5-9876BC3D01FB},-71.114503432999982,42.296863472000041,48 (STREET_FEA 4446),STREET_FEA 4446,48,derived_0_50_ft,boston-sam,147686,48 Wenham St,Wenham St,42.29696866,-71.11461061,Craft Place & Wenham Street,39,nearest_address
8852,16HH148,Atherton St,14 Atherton St,IS,347155200000,1608740219,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=283; METERED_FL=U; PLACEMENT=MIGRATED,16HH148,,,US,USMET250,2000,,,,1,,1177632000000,palaciolv,1231372800000,{97B76079-B323-5B63-AA35-F1737688CCA3},-71.099241968999934,42.316272099000059,14 (STREET_FEA 337),STREET_FEA 337,40,derived_0_50_ft,boston-sam,5859,14 Atherton St,Atherton St,42.31625866,-71.09939060,Arcadia Street & Atherton Place,179,nearest_address
8854,13GH72,Woodlawn St,58-60 Woodlawn St,IS,878515200000,1307740051,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2250; METERED_FL=U; PLACEMENT=MIGRATED,13GH72,,,KE,KEK81-A,2003,,,,1,,1177632000000,blundonr,1244505600000,{7AECACFC-7922-531C-880E-C83D4F7E6E25},-71.111684228999934,42.298281899000074,58-60 (STREET_FEA 4617),STREET_FEA 4617,44,derived_0_50_ft,boston-sam,151681,58-60 Woodlawn St,Woodlawn St,42.29829866,-71.11152061,Wachusett Street & Weld Hill Street,279,nearest_address
8855,18GH70,Creighton St,46 Creighton St,IS,1385424000000,1807740075,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4072; METERED_FL=U; PLACEMENT=MIGRATED,18GH70,,,KE,WAWB67P,2011,,,,1,,1177632000000,hoffmanr,1460678400000,{56AF9041-15AF-5845-9568-5CA60A0A0880},-71.107869620999963,42.323867488000076,46 (STREET_FEA 1179),STREET_FEA 1179,34,derived_0_50_ft,boston-sam,44172,46 Creighton St,Creighton St,42.32393866,-71.10795061,Creighton Street & Sunnyside Street,35,nearest_address
8868,12GH26,Hyde Park Ave,224 Hyde Park Ave,IS,879897600000,1207740009,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3246; METERED_FL=U; PLACEMENT=MIGRATED,12GH26,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1244505600000,{535FC4B9-7FC9-55EA-8FED-A28655666F85},-71.117262927999946,42.293992094000032,224 (STREET_FEA 2250),STREET_FEA 2250,46,derived_0_50_ft,boston-sam,77262,224 Hyde Park Ave,Hyde Park Ave,42.29402866,-71.11710061,Rodman Street & Wachusett Street,250,nearest_address
8870,16GH40,Alveston St,7 Alveston St,IS,1022889600000,1607740185,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3561; METERED_FL=U; PLACEMENT=MIGRATED,16GH40,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1230076800000,{D89CC420-8C03-5EC4-B733-8D9AF6E2D9AF},-71.112104018999958,42.311256977000028,7 (STREET_FEA 223),STREET_FEA 223,60,derived_50_100_ft,boston-sam,3039,7 Alveston St,Alveston St,42.31139866,-71.11222061,Alveston Street & Revere Street,36,nearest_address
8874,16GH186,Lamartine St,235 Lamartine St,IS,1067990400000,1607740195,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=969; METERED_FL=U; PLACEMENT=MIGRATED,16GH186,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{247835D4-099A-5CF8-9613-D98732E43D09},-71.105788679999989,42.315528066000070,225 (STREET_FEA 2437),STREET_FEA 2437,76,derived_50_100_ft,boston-sam,83533,235 Lamartine St,Lamartine St,42.31539866,-71.10601060,Chestnut Terrace & Lamartine Street,46,nearest_address
8879,16HH126,Washington St,3101-3105 Washington St,IS,,1608740062,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=475; METERED_FL=U; PLACEMENT=MIGRATED,16HH126,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{AE7A4226-CEDA-5853-8C9B-8A0AC93BBD24},-71.099198313999977,42.315001632000076,3101-3105 (STREET_FEA 4398),STREET_FEA 4398,61,derived_50_100_ft,boston-sam,144624,3101-3105 Washington St,Washington St,42.31516866,-71.09918060,Beethoven Street & Washington Street,77,nearest_address
8905,17GH32,Moraine St,13-15 Moraine St,IS,1284681600000,1707740073,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=315; METERED_FL=U; PLACEMENT=MIGRATED,17GH32,,,KE,KEK81-A,2010,,,,1,,1177632000000,mulline,1398384000000,{A604D6CF-2101-5737-882A-DE398A217C45},-71.112693686999933,42.319780327000046,13-15 (STREET_FEA 2919),STREET_FEA 2919,49,derived_0_50_ft,boston-sam,97299,13-15 Moraine St,Moraine St,42.31989866,-71.11261061,Boylston Street & Centre Street,292,nearest_address
8911,13GH74,Woodlawn St,32 Woodlawn St,IS,878515200000,1307740043,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2250; METERED_FL=U; PLACEMENT=MIGRATED,13GH74,,,KE,KEK81-A,1995,,,,1,,1177632000000,chalmersh,1240444800000,{AA4BC081-F590-5412-AB27-A759708782C3},-71.112482828999987,42.298850660000028,32 (STREET_FEA 4617),STREET_FEA 4617,37,derived_0_50_ft,boston-sam,151648,32 Woodlawn St,Woodlawn St,42.29890866,-71.11237060,Weld Hill Street & Wenham Street,232,nearest_address
