objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
5406,19HH179,Hillside St,69 Hillside St,IS,1288915200000,1908740196,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2162; METERED_FL=U; PLACEMENT=denapolipd,19HH179,,,KE,KEK81-A,2009,,,,1,,1301270400000,mulline,1398124800000,{D036E0BC-1E36-5362-B069-316694BAEC77},-71.102297909999947,42.330438140000069,69 (STREET_FEA 3355),STREET_FEA 3355,43,derived_0_50_ft,boston-sam,74259,69 Hillside St,Hillside St,42.33052867,-71.10240060,Hillside Street & Pontiac Street,31,nearest_address
5640,19HH11,Parker Hill Ave,246-248 Parker Hill Ave,IS,,1908740161,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2018; METERED_FL=U; PLACEMENT=MIGRATED,19HH11,,,MH,MH929,1988,,,,1,,1177632000000,blundonr,1255478400000,{58F2D654-387C-5AD6-A3B8-3D5FD7E23577},-71.101348582999947,42.328516139000044,242-244 OP (STREET_FEA 3226),STREET_FEA 3226,78,derived_50_100_ft,boston-sam,107981,246-248 Parker Hill Ave,Parker Hill Ave,42.32869567,-71.10119360,Harleston Street & Parker Hill Avenue,282,nearest_address
5686,19HH46,Calumet St,91-93 Calumet St,IS,,1908740048,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3177; METERED_FL=U; PLACEMENT=MIGRATED,19HH46,,,DA,ADB-84-B,1990,,,,1,,1177632000000,mulline,1231372800000,{BC7E6375-099D-50CF-BB5A-5FD5605A0EBB},-71.103899853999962,42.331536900000060,84 OPP (STREET_FEA 783),STREET_FEA 783,63,derived_50_100_ft,boston-sam,25014,91-93 Calumet St,Calumet St,42.33141867,-71.10373060,Calumet Street & Oswald Street,47,nearest_address
5716,20HH112,Prentiss St,31-41 Prentiss St,IS,,2008740251,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3378; METERED_FL=U; PLACEMENT=MIGRATED,20HH112,,,MU,MUCENT,1976,,,,1,,1177632000000,mulline,1231891200000,{0CE94FB8-898C-537E-8C11-37D2FA470F31},-71.093466653999940,42.333621235000066,STREET_FEA 2871,STREET_FEA 2871,135,derived_100_150_ft,boston-sam,341696,31-41 Prentiss St,Prentiss St,42.33397840,-71.09360787,Mindoro Street & Prentiss Street,25,nearest_address
5822,20HH22,Wigglesworth St,14 Wigglesworth St,IS,694224000000,2008740213,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2239; METERED_FL=U; PLACEMENT=MIGRATED,20HH22,,,MU,MUCENT,1991,,,,1,,1177632000000,mulline,1231891200000,{59ACAC15-4776-5170-9D97-4B23D1BDCFBE},-71.102974687999961,42.334351679000065,14 (STREET_FEA 4519),STREET_FEA 4519,40,derived_0_50_ft,boston-sam,149613,14 Wigglesworth St,Wigglesworth St,42.33440867,-71.10310060,Huntington Avenue & Wigglesworth Street,242,nearest_address
5928,20GH55,Francis St,22 Francis St,IS,1099872000000,2007740125,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3739; METERED_FL=U; PLACEMENT=MIGRATED,20GH55,,,KE,KEK81-A,1982,,,,1,,1177632000000,mulline,1231804800000,{CF941A44-E59A-51BE-A2E0-3EDFFCE852FD},-71.106131969999979,42.334824631000060,22 (STREET_FEA 1719),STREET_FEA 1719,35,derived_0_50_ft,boston-sam,60423,22 Francis St,Francis St,42.33472867,-71.10611061,Fenwood Road & Saint Albans Road,191,nearest_address
6025,19HH112,Carmel St,12 Carmel St,IS,,1908740033,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1307; METERED_FL=U; PLACEMENT=MIGRATED,19HH112,,,MU,MUCENT,2002,,,,1,,1177632000000,mulline,1231372800000,{C8F674C3-9EA5-5BD7-8805-BCBDA91AFA9D},-71.100374681999938,42.331798752000054,12 (STREET_FEA 817),STREET_FEA 817,34,derived_0_50_ft,boston-sam,25928,12 Carmel St,Carmel St,42.33180867,-71.10025060,Carmel Street & Delle Avenue,29,nearest_address
6102,20HH6,Tremont St,1600 Tremont St,IS,,2008740250,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4519; METERED_FL=U; PLACEMENT=MIGRATED,20HH6,,,DA,ADB-84-B,1990,,,,1,,1177632000000,mulline,1231891200000,{4B050F9D-1EF4-5231-8388-7D124886C7B3},-71.103436430999977,42.333609978000027,1600 (STREET_FEA 4214),STREET_FEA 4214,35,derived_0_50_ft,boston-sam,137265,1600 Tremont St,Tremont St,42.33356984,-71.10355518,Tremont Street & Wigglesworth Street,38,nearest_address
6248,19GH52,Parker Hill Ave,125 Parker Hill Ave,IS,,1907740086,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3734; METERED_FL=U; PLACEMENT=MIGRATED,19GH52,,,KE,KEK81-A,2010,,,,1,,1177632000000,pullenn,1273104000000,{678B07E3-32D6-5714-9A65-88CB4C73D028},-71.106339033999973,42.329985265000062,125 (STREET_FEA 3226),STREET_FEA 3226,136,derived_100_150_ft,boston-sam,107950,125 Parker Hill Ave,Parker Hill Ave,42.32974867,-71.10673060,Iroquois Street & Sachem Street,416,nearest_address
6251,19HH14,Parker Hill Ave,194 Parker Hill Ave,IS,,1908740145,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=5276; METERED_FL=U; PLACEMENT=MIGRATED,19HH14,,,US,USSEN,1981,,,,1,,1177632000000,mulline,1231459200000,{DB1A1741-AE8A-5355-BAEE-CA1EB5BEC9DE},-71.103492558999960,42.329142672000046,194 OPP (STREET_FEA 3226),STREET_FEA 3226,84,derived_50_100_ft,boston-sam,107961,194 Parker Hill Ave,Parker Hill Ave,42.32932867,-71.10331060,Calumet Street & Iroquois Street,313,nearest_address
6266,20HH30,Smith St,134-140 Smith St,IS,,2008740187,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3919; METERED_FL=U; PLACEMENT=MIGRATED,20HH30,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{2371445E-9E76-53F2-AC3B-D7B8DA3717CE},-71.101884504999987,42.334824369000046,49 OPP (STREET_FEA 4642),STREET_FEA 4642,57,derived_50_100_ft,boston-sam,128190,134-140 Smith St,Smith St,42.33471867,-71.10204060,Smith Street & Worthington Street,25,nearest_address
6274,19HH10,Parker Hill Ave,246-248 Parker Hill Ave,IS,,1908740165,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=783; METERED_FL=U; PLACEMENT=MIGRATED,19HH10,,,WA,WAWB67P,1988,,,,1,,1177632000000,mulline,1231459200000,{13726FFB-4790-5A87-A85C-94F1F63AA01C},-71.101200172999938,42.328478615000051,246-248 OP (STREET_FEA 3226),STREET_FEA 3226,79,derived_50_100_ft,boston-sam,107981,246-248 Parker Hill Ave,Parker Hill Ave,42.32869567,-71.10119360,Calumet Street & Parker Hill Avenue,312,nearest_address
6372,19HH32,Parker St,813 Parker St,IS,,1908740173,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3226; METERED_FL=U; PLACEMENT=MIGRATED,19HH32,,,DA,ADB-84-B,1990,,,,1,,1177632000000,mulline,1231459200000,{CBC9DA9B-0BAE-5E4B-BD5A-FD0B124B8248},-71.099381968999978,42.328089915000078,813 (STREET_FEA 3225),STREET_FEA 3225,47,derived_0_50_ft,boston-sam,107881,813 Parker St,Parker St,42.32820867,-71.09945060,Parker Hill Avenue & Parker Street,35,nearest_address
6404,19GH12,Jamaicaway,70 Jamaicaway,IS,,1907740084,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2241; METERED_FL=U; PLACEMENT=MIGRATED,19GH12,,,DA,ADB-84-B,1990,,,,1,,1177632000000,mulline,1231372800000,{C86FC57E-5B74-527D-A637-E7EFA651736E},-71.112187877999986,42.330016063000073,STREET_FEA 2298,STREET_FEA 2298,74,derived_50_100_ft,boston-sam,79526,70 Jamaicaway,Jamaicaway,42.33008867,-71.11193061,Craftson Way & Jamaicaway,60,nearest_address
6459,19HH48,Sachem St,19 Sachem St,IS,1275177600000,1908740058,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=783; METERED_FL=U; PLACEMENT=MIGRATED,19HH48,,,KE,KEK81-A,2009,,,,1,,1177632000000,chalmersh,1285891200000,{346F0057-D05F-543C-AC1E-B3D16DC146AC},-71.105186602999936,42.331090934000031,19 (STREET_FEA 3734),STREET_FEA 3734,29,derived_0_50_ft,boston-sam,120349,19 Sachem St,Sachem St,42.33114867,-71.10526060,Hillside Street & Sachem Street,29,nearest_address
6524,19HH174,Parker St,673-693 Parker St,IS,,1908740191,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3225; METERED_FL=U; PLACEMENT=mulline,19HH174,,,KE,KEK81-A,1998,,,,1,,1247616000000,chalmersh,1450828800000,{BC54F34A-8F19-5421-A95C-E33722AA1708},-71.096614495999972,42.332889754000064,STREET_FEA 3919,STREET_FEA 3919,73,derived_50_100_ft,boston-sam,422152,673-693 Parker St,Parker St,42.33306031,-71.09647165,Gurney Street & Parker Street,66,nearest_address
6533,20HH90,Smith St,27-33 Smith St,IS,852076800000,2008740255,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=5514; METERED_FL=U; PLACEMENT=MIGRATED,20HH90,,,KE,KEK81-A,1995,,,,1,,1177632000000,chalmersh,1450828800000,{BF3C8769-48B0-5B7A-BA29-2E1803472F7C},-71.098253103999980,42.333523533000061,40 (STREET_FEA 5340),STREET_FEA 5340,80,derived_50_100_ft,boston-sam,420800,27-33 Smith St,Smith St,42.33366630,-71.09802764,Smith Street & Turquoise Way,135,nearest_address
6551,19GH80,Mission St,2 Mission St,IS,,1907740022,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2877; METERED_FL=U; PLACEMENT=MIGRATED,19GH80,,,DA,ADB-84-B,1990,,,,1,,1177632000000,mulline,1231372800000,{04EC4C91-73A2-5102-852E-44B2FEA66BA7},-71.107381198999974,42.332213487000047,20 OPP (STREET_FEA 4012),STREET_FEA 4012,41,derived_0_50_ft,boston-sam,96226,2 Mission St,Mission St,42.33231867,-71.10744061,Mission Street & Stockwell Street,44,nearest_address
6593,19HH178,Alleghany St,30 Alleghany St,IS,,1908740195,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=188; METERED_FL=U; PLACEMENT=mulline,19HH178,,,KE,KEK81-A,1994,,,,1,,1247702400000,blundonr,1249430400000,{3F517080-469C-55AD-909C-629E466F82BA},-71.098588251999956,42.330024914000035,774 OPP (STREET_FEA 3225),STREET_FEA 3225,55,derived_50_100_ft,boston-sam,343088,30 Alleghany St,Alleghany St,42.33004381,-71.09879215,Alleghany Street & Parker Street,34,nearest_address
6665,19HH8,Fisher Ave,119-119B Fisher Ave,IS,,1908740181,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=725; METERED_FL=U; PLACEMENT=MIGRATED,19HH8,,,US,USMET250,1991,,,,1,,1177632000000,mulline,1231459200000,{CC6A2AD1-311D-5487-8F95-C04847CD136B},-71.105353540999943,42.327905483000052,110-120 (STREET_FEA 1667),STREET_FEA 1667,81,derived_50_100_ft,boston-sam,344854,119-119B Fisher Ave,Fisher Ave,42.32809883,-71.10549919,Fisher Avenue & Hayden Street,314,nearest_address
6748,19GH22,S Huntington Ave,8-14 S Huntington Ave,IS,,1907740031,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2241; METERED_FL=U; PLACEMENT=MIGRATED,19GH22,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1255478400000,{7E1F6700-5119-5BB1-9B26-BF17173850FE},-71.111856240999941,42.331781185000068,6 (STREET_FEA 55),STREET_FEA 55,43,derived_0_50_ft,boston-sam,76832,8-14 S Huntington Ave,S Huntington Ave,42.33172713,-71.11171311,Huntington Avenue & South Huntington Avenue,87,nearest_address
6942,20HH98,Parker St,600 Parker St,IS,,2008740232,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2994; METERED_FL=U; PLACEMENT=MIGRATED,20HH98,,,KE,KEK81-A,1997,,,,1,,1177632000000,mulline,1231891200000,{0921E748-4E46-53B8-9DAA-DE83631A03CC},-71.095495020999977,42.333973467000078,STREET_FEA 3225,STREET_FEA 3225,85,derived_50_100_ft,boston-sam,455614,600 Parker St,Parker St,42.33376544,-71.09535051,Mcgreevey Way & Parker Street,41,nearest_address
6950,19GH106,Shepherd Ave,12 Shepherd Ave,IS,1113177600000,1907740116,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2241; METERED_FL=U; PLACEMENT=MIGRATED,19GH106,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1271808000000,{4249DE82-88F7-574A-918C-EE12C8FC197D},-71.109021922999943,42.332719435000058,12 (STREET_FEA 3879),STREET_FEA 3879,25,derived_0_50_ft,boston-sam,126714,12 Shepherd Ave,Shepherd Ave,42.33272867,-71.10893061,Huntington Avenue & Shepherd Avenue,188,nearest_address
6960,20GH6,Huntington Ave,818R Huntington Ave,IS,,2007740118,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1733; METERED_FL=U; PLACEMENT=MIGRATED,20GH6,,,US,USMET250,1987,,,,1,,1177632000000,mulline,1231804800000,{12542B85-3F80-5FF7-A33A-8F358214996D},-71.108439481999937,42.333154038000032,812-814 (STREET_FEA 2241),STREET_FEA 2241,94,derived_50_100_ft,boston-sam,344396,818R Huntington Ave,Huntington Ave,42.33301281,-71.10873303,Frawley Street & Huntington Avenue,149,nearest_address
7020,19GH34,Fisher Ave,134 Fisher Ave,IS,,1907740112,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2085; METERED_FL=U; PLACEMENT=MIGRATED,19GH34,,,KE,KEK81-A,1998,,,,1,,1177632000000,mulline,1231372800000,{3071ACDB-8E51-5912-AAD1-E2442014E037},-71.106404358999953,42.328088592000029,STREET_FEA 1667,STREET_FEA 1667,64,derived_50_100_ft,boston-sam,58536,134 Fisher Ave,Fisher Ave,42.32796167,-71.10623860,Fisher Avenue & Hayden Street,34,nearest_address
7168,19GH38,Estey St,8-10 Estey St,IS,,1907740101,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1555; METERED_FL=U; PLACEMENT=MIGRATED,19GH38,,,KE,KEK81-A,1998,,,,1,,1177632000000,mulline,1231372800000,{174E1546-8269-5538-888C-DAFDB573AEF5},-71.107463233999965,42.328448474000027,170 (STREET_FEA 1667),STREET_FEA 1667,75,derived_50_100_ft,boston-sam,165056,8-10 Estey St,Estey St,42.32827722,-71.10761591,Estey Street & Fisher Avenue,36,nearest_address
7177,19HH168,Halleck St,133 Halleck St,IS,,1908740002,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1980; METERED_FL=U; PLACEMENT=MIGRATED,19HH168,,,KE,KEK81-A,1995,,,,1,,1177632000000,mulline,1231372800000,{24A14B80-0B32-504E-B2D3-4AC153C4BE11},-71.095374032999985,42.332956634000027,35 (STREET_FEA 3999),STREET_FEA 3999,32,derived_0_50_ft,boston-sam,68209,133 Halleck St,Halleck St,42.33304167,-71.09540160,Gurney Street & Halleck Street,98,nearest_address
7200,20HH118,Annunciation Rd,70-76 Annunciation Rd,IS,,2008740204,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,20HH118,,,MH,U,,,,,1,,1177632000000,blundonr,1282694400000,{F7535BD8-940E-59D4-BBFA-F0B4221BCED2},-71.094065443999966,42.334453593000035,STREET_FEA 2746,STREET_FEA 2746,66,derived_50_100_ft,boston-sam,341694,70-76 Annunciation Rd,Annunciation Rd,42.33460719,-71.09393726,Halleck Street & Prentiss Street,189,nearest_address
7292,19GH68,Sachem St,73 Sachem St,IS,1151020800000,1907740053,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3226; METERED_FL=U; PLACEMENT=MIGRATED,19GH68,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1230076800000,{D13F3B8A-280C-5760-BFEA-2AA55F4CAACD},-71.107770331999973,42.330919171000062,73 (STREET_FEA 3734),STREET_FEA 3734,78,derived_50_100_ft,boston-sam,120363,73 Sachem St,Sachem St,42.33099867,-71.10804060,Iroquois Street & Sachem Street,124,nearest_address
7316,19GH82,Frawley St,7 Frawley St,IS,,1907740009,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2239; METERED_FL=U; PLACEMENT=MIGRATED,19GH82,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1244505600000,{65D88B2F-B24D-587D-9C5B-59DE9AED32E5},-71.107864708999955,42.332931012000074,7 OPP (STREET_FEA 1733),STREET_FEA 1733,93,derived_50_100_ft,boston-sam,60733,7 Frawley St,Frawley St,42.33278867,-71.10815060,Frawley Street & Huntington Avenue,119,nearest_address
7390,20HH128,Mcgreevey Way,69 Mcgreevey Way,IS,631152000000,2008740118,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3740; METERED_FL=U; PLACEMENT=MIGRATED,20HH128,,,KE,KEK81-A,1997,,,,1,,1177632000000,mulline,1231891200000,{8C19115F-3457-5C34-B9D3-D99C4A324E92},-71.098886253999979,42.335863285000073,STREET_FEA 4371,STREET_FEA 4371,79,derived_50_100_ft,boston-sam,93440,69 Mcgreevey Way,Mcgreevey Way,42.33564767,-71.09887260,Saint Alphonsus Street & Ward Street,116,nearest_address
7521,20GH73,Vining St,20A Vining St,IS,,2007740143,,,AS BUILT,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=4316; METERED_FL=U; PLACEMENT=blundonr,20GH73,,,KE,KEK81-A,2011,,,,1,,1386115200000,louisjamey,1442188800000,{0DBE4B5B-82C2-5025-8F7E-804DA4E49EA9},-71.108544697999946,42.334806682000078,20A (STREET_FEA 3046),STREET_FEA 3046,92,derived_50_100_ft,boston-sam,344350,20A Vining St,Vining St,42.33456967,-71.10842948,Mission Park Drive & New Whitney Street,286,nearest_address
7544,19HH122,Parker St,725-727 Parker St,IS,,1908740056,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1877; METERED_FL=U; PLACEMENT=MIGRATED,19HH122,,,DA,ADB-84-B,1990,,,,1,,1177632000000,mulline,1231372800000,{3104E27C-BA63-5584-A712-90FDE29249B1},-71.097489465999956,42.331150097000034,720 OPP (STREET_FEA 3225),STREET_FEA 3225,29,derived_0_50_ft,boston-sam,107825,725-727 Parker St,Parker St,42.33122843,-71.09750775,Gore Street & Parker Street,62,nearest_address
7722,19HH35,Parker St,785 Parker St,IS,757382400000,1908740134,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2162; METERED_FL=U; PLACEMENT=MIGRATED,19HH35,,,DA,ADB-84-B,1990,,,,1,,1177632000000,mulline,1231459200000,{102D9DE5-4AB1-502E-BB45-B0F6011E8BBC},-71.098951509999949,42.329382519000035,785 (STREET_FEA 3225),STREET_FEA 3225,27,derived_0_50_ft,boston-sam,107862,785 Parker St,Parker St,42.32943467,-71.09902360,Hillside Street & Parker Street,84,nearest_address
7792,19HH154,Carmel St,3 Carmel St,IS,644198400000,1908740014,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=817; METERED_FL=U; PLACEMENT=MIGRATED,19HH154,,,DA,ADB-84-B,1990,,,,1,,1177632000000,mulline,1231372800000,{AF3ECAA1-D9DA-5BC2-8C1B-A56D50797C7F},-71.100232043999938,42.332480795000038,1530 (STREET_FEA 4214),STREET_FEA 4214,54,derived_50_100_ft,boston-sam,162879,3 Carmel St,Carmel St,42.33233338,-71.10026151,Carmel Street & Tremont Street,52,nearest_address
7793,19HH38,Hillside St,32 Hillside St,IS,,1908740109,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=950; METERED_FL=U; PLACEMENT=MIGRATED,19HH38,,,MU,MUCENT,1998,,,,1,,1177632000000,mulline,1231459200000,{EAB8E819-FBE4-5B10-BF97-65A10E0A0CB4},-71.100584427999934,42.329823560000079,32 (STREET_FEA 2162),STREET_FEA 2162,38,derived_0_50_ft,boston-sam,74232,32 Hillside St,Hillside St,42.32971867,-71.10059060,Cherokee Street & Hillside Street,26,nearest_address
7809,19GH54,Iroquois Street,Near Iroquois Street & Sachem Street,IS,,1907740079,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3734; METERED_FL=U; PLACEMENT=MIGRATED,19GH54,,,DA,ADB-84-B,1996,,,,1,,1177632000000,mulline,1231372800000,{D4888365-4C28-594B-B4B5-7E9C8D0C29FA},-71.107048092999946,42.330174501000045,STREET_FEA 3226,STREET_FEA 3226,177,intersection_preferred_150_plus_ft,boston-sam,107950,125 Parker Hill Ave,Parker Hill Ave,42.32974867,-71.10673060,Iroquois Street & Sachem Street,264,nearest_intersection
7912,19GH20,Huntington Ave,914 Huntington Ave,IS,,1907740033,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2241; METERED_FL=U; PLACEMENT=MIGRATED,19GH20,,,MU,MUCENT,1990,,,,1,,1177632000000,mulline,1231372800000,{DE82AF1A-3BB5-5B03-BF28-73009FB20800},-71.112063364999983,42.331708784000057,7 (STREET_FEA 55),STREET_FEA 55,70,derived_50_100_ft,boston-sam,76486,914 Huntington Ave,Huntington Ave,42.33168867,-71.11232061,Huntington Avenue & South Huntington Avenue,89,nearest_address
7918,19GH115,Colburn St,1 Colburn St,IS,1117497600000,1907740125,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=mulline,19GH115,,,U,U,,,,,1,,1415318400000,mulline,1415318400000,{20A40E0F-74C5-5A20-935C-6F844B93F048},-71.111523617999978,42.331794923000075,1 (STREET_FEA 0),STREET_FEA 0,56,derived_50_100_ft,boston-sam,347037,1 Colburn St,Colburn St,42.33175773,-71.11132135,Huntington Avenue & South Huntington Avenue,160,nearest_address
7967,19HH12,Parker Hill Ave,218 Parker Hill Ave,IS,,1908740150,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2018; METERED_FL=U; PLACEMENT=MIGRATED,19HH12,,,DA,ADB-84-B,2001,,,,1,,1177632000000,blundonr,1244505600000,{51E4A68F-DA88-5148-B755-FF196FC04897},-71.102380962999973,42.328820750000034,220 OPP (STREET_FEA 3226),STREET_FEA 3226,84,derived_50_100_ft,boston-sam,107968,218 Parker Hill Ave,Parker Hill Ave,42.32904867,-71.10243060,Harleston Street & Parker Hill Avenue,28,nearest_address
8076,20HH68,Huntington Ave,646-656 Huntington Ave,IS,,2008740274,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=5201; METERED_FL=U; PLACEMENT=MIGRATED,20HH68,,,MU,MUCENT,1963,,,,1,,1177632000000,mulline,1231891200000,{DB53333A-B4E0-5152-815F-9F38A93384B8},-71.100159003999977,42.335048980000067,STREET_FEA 3740,STREET_FEA 3740,93,derived_50_100_ft,boston-sam,166425,646-656 Huntington Ave,Huntington Ave,42.33520482,-71.10043308,Horadan Way & Saint Alphonsus Street,42,nearest_address
8078,19GH16,Huntington Ave,914 Huntington Ave,IS,,1907740036,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2241; METERED_FL=U; PLACEMENT=MIGRATED,19GH16,,,DA,ADB-84-B,1990,,,,1,,1177632000000,mulline,1231372800000,{E257827D-A892-58B8-8037-1785D3495431},-71.112694691999934,42.331613468000057,STREET_FEA 2298,STREET_FEA 2298,104,derived_100_150_ft,boston-sam,76486,914 Huntington Ave,Huntington Ave,42.33168867,-71.11232061,Jamaicaway & Riverway,78,nearest_address
8114,19GH74,Hillside St,148 Hillside St,IS,883612800000,1907740046,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4336; METERED_FL=U; PLACEMENT=MIGRATED,19GH74,,,KE,KEK81-A,1997,,,,1,,1177632000000,mulline,1231372800000,{D2DB3F38-8EBD-50BD-8394-B460E314CA12},-71.106346221999956,42.331273428000031,148 (STREET_FEA 2162),STREET_FEA 2162,34,derived_0_50_ft,boston-sam,74181,148 Hillside St,Hillside St,42.33118867,-71.10640060,Hillside Street & Wait Street,113,nearest_address
8408,18GH104,Lawn St,83-107 Lawn St,IS,,1807740001,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2085; METERED_FL=U; PLACEMENT=MIGRATED,18GH104,,,MH,MH929,1988,,,,1,,1177632000000,palaciolv,1231718400000,{4083FA4D-FCD3-589B-ADC0-CD52EB30FE08},-71.107357551999939,42.327625479000062,97 (STREET_FEA 2472),STREET_FEA 2472,21,derived_0_50_ft,boston-sam,347628,83-107 Lawn St,Lawn St,42.32768424,-71.10735097,Hayden Street & Lawn Street,149,nearest_address
8514,20HH70,Saint Alphonsus St,32-46 Saint Alphonsus St,IS,,2008740137,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4371; METERED_FL=U; PLACEMENT=MIGRATED,20HH70,,,US,USSEN,1981,,,,1,,1177632000000,mulline,1231891200000,{F664B779-C809-538A-8C36-BE30F84E8E98},-71.099542250999946,42.335483667000062,STREET_FEA 3740,STREET_FEA 3740,108,derived_100_150_ft,boston-sam,455436,32-46 Saint Alphonsus St,Saint Alphonsus St,42.33518876,-71.09958237,Longwood Avenue & Saint Alphonsus Street,44,nearest_address
8518,20HH196,Huntington Ave,610 Huntington Ave,IS,997401600000,2008740278,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4279; METERED_FL=U; PLACEMENT=MIGRATED,20HH196,,,MU,MUCENT,1997,,,,1,,1177632000000,mulline,1231891200000,{E03AD6A8-E8F3-50E9-93BC-7952451E8CB4},-71.098280394999961,42.335814334000077,STREET_FEA 4371,STREET_FEA 4371,143,derived_100_150_ft,boston-sam,76392,610 Huntington Ave,Huntington Ave,42.33608639,-71.09789734,Vancouver Street & Ward Street,100,nearest_address
9011,19GH98,Copenger St,11-15 Copenger St,IS,,1907740068,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3226; METERED_FL=U; PLACEMENT=MIGRATED,19GH98,,,MU,MUCENT,1992,,,,1,,1177632000000,mulline,1231372800000,{723819AA-8A37-5F1D-AFBA-4E210A7F238D},-71.110367829999973,42.332038868000041,11 (STREET_FEA 1126),STREET_FEA 1126,44,derived_0_50_ft,boston-sam,42483,11-15 Copenger St,Copenger St,42.33215867,-71.11034061,Copenger Street & Parker Hill Avenue,213,nearest_address
