facilityid,streetname,address,lifecyclestatus,address_distance_ft,lon,lat,source,source_pulled_at,source_address,source_streetname,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
HYD-00372.0,Essex Street,120 Essex Street,In Service,35,-71.03287794718827,42.38781157312266,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,120 Essex Street,Essex Street,derived_0_50_ft,massgis-chelsea,3692942,120 Essex Street,Essex Street,42.38789460,-71.03281370,Essex Street & Lynn Street Extension,119,nearest_address
HYD-00373.0,Cheever Street,14 Cheever Street,In Service,37,-71.03422853587962,42.405307983354824,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,14 Cheever Street,Cheever Street,derived_0_50_ft,massgis-chelsea,3688764,14 Cheever Street,Cheever Street,42.40527310,-71.03409905,Cheever Street & Sagamore Avenue,159,nearest_address
HYD-00374.0,Shurtleff Street,206 Shurtleff Street,In Service,68,-71.03289201717523,42.39302726876,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,206 Shurtleff Street,Shurtleff Street,derived_50_100_ft,massgis-chelsea,3696187,206 Shurtleff Street,Shurtleff Street,42.39301900,-71.03314459,Grove Street & Shurtleff Street,28,nearest_address
HYD-00375.0,Madison Avenue,50 Madison Avenue,In Service,38,-71.03417547660129,42.41116157120187,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,50 Madison Avenue,Madison Avenue,derived_0_50_ft,massgis-chelsea,3699509,50 Madison Avenue,Madison Avenue,42.41108897,-71.03407627,Brook Street & Madison Avenue,43,nearest_address
HYD-00376.0,Shurtleff Street,194 Shurtleff Street,In Service,85,-71.03336139318364,42.39239929854706,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,192 Shurtleff Street,Shurtleff Street,derived_50_100_ft,massgis-chelsea,3684888,194 Shurtleff Street,Shurtleff Street,42.39263374,-71.03335883,Bellingham Street & Shurtleff Street,44,nearest_address
HYD-00377.0,Shurtleff Street,159 Shurtleff Street,In Service,43,-71.03370338744274,42.39152257905251,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,159 Shurtleff Street,Shurtleff Street,derived_0_50_ft,massgis-chelsea,3688808,159 Shurtleff Street,Shurtleff Street,42.39147726,-71.03355568,Chester Avenue & Shurtleff Street,37,nearest_address
HYD-00378.0,Cottage Street,131 Cottage Street,In Service,21,-71.02642633703107,42.39000387017756,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,131 Cottage Street,Cottage Street,derived_0_50_ft,massgis-chelsea,3692747,131 Cottage Street,Cottage Street,42.39000999,-71.02650331,Cottage Street & Willow Street,46,nearest_address
HYD-00380.0,Hawthorn Street,52 Hawthorn Street,In Service,23,-71.03664673417605,42.38898832478041,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,52 Hawthorn Street,Hawthorn Street,derived_0_50_ft,massgis-chelsea,3687364,52 Hawthorn Street,Hawthorn Street,42.38902483,-71.03671740,Essex Street & Hawthorn Street,39,nearest_address
HYD-00381.0,Congress Avenue,162 Congress Avenue,In Service,54,-71.0323419194698,42.38825102750319,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,162 Congress Avenue,Congress Avenue,derived_50_100_ft,massgis-chelsea,3686435,162 Congress Avenue,Congress Avenue,42.38839815,-71.03231409,Congress Avenue & Lynn Street Extension,26,nearest_address
HYD-00382.0,Chestnut Street,60 Chestnut Street,In Service,62,-71.04187553803779,42.3894335514449,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,60 Chestnut Street,Chestnut Street,derived_50_100_ft,massgis-chelsea,3701143,60 Chestnut Street,Chestnut Street,42.38959324,-71.04195587,Chestnut Street & Pine Street,42,nearest_address
HYD-00383.0,Commandants Way,110 Commandants Way,In Service,48,-71.04815711008966,42.388046152355834,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,110 Commandants Way,Commandants Way,derived_0_50_ft,massgis-chelsea,3687525,110 Commandants Way,Commandants Way,42.38817330,-71.04811490,Breakwater Cove & Commandants Way,255,nearest_address
HYD-00384.0,Admirals Way,Near Admirals Way & Captains Row,In Service,180,-71.04573595420332,42.39122775790633,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,175 Captains Row,Captains Row,intersection_preferred_150_plus_ft,massgis-chelsea,3694938,175 Captains Row,Captains Row,42.39125808,-71.04506636,Admirals Way & Captains Row,133,nearest_intersection
HYD-00385.0,Woodlawn Avenue,2 Woodlawn Avenue,In Service,63,-71.0316160025659,42.412374871955265,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,2 Woodlawn Avenue,Woodlawn Avenue,derived_50_100_ft,massgis-chelsea,3695873,2 Woodlawn Avenue,Woodlawn Avenue,42.41220203,-71.03162584,Prospect Avenue & Washington Avenue,66,nearest_address
HYD-00386.0,Jones Avenue,42 Jones Avenue,In Service,56,-71.03050334098515,42.4066615325664,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,42 Jones Avenue,Jones Avenue,derived_50_100_ft,massgis-chelsea,4209631,42 Jones Avenue,Jones Avenue,42.40674294,-71.03067827,Kimball Road & Washington Avenue,253,nearest_address
HYD-00387.0,Franklin Avenue,3 Franklin Avenue,In Service,36,-71.03034262839566,42.399496937629806,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,3 Franklin Avenue,Franklin Avenue,derived_0_50_ft,massgis-chelsea,3697973,3 Franklin Avenue,Franklin Avenue,42.39959517,-71.03033969,Forsyth Street & Franklin Avenue,67,nearest_address
HYD-00388.0,Hawthorn Street,78 Hawthorn Street,In Service,67,-71.03598545344737,42.389635100837026,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,78 Hawthorn Street,Hawthorn Street,derived_50_100_ft,massgis-chelsea,3701939,78 Hawthorn Street,Hawthorn Street,42.38977851,-71.03613977,Congress Avenue & Hawthorn Street,27,nearest_address
HYD-00389.0,Winthrop Road,59 Winthrop Road,In Service,64,-71.03330112012198,42.412465932534516,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,59 Winthrop Road,Winthrop Road,derived_50_100_ft,massgis-chelsea,3700770,59 Winthrop Road,Winthrop Road,42.41243913,-71.03306673,Staffiery Road & Winthrop Road,22,nearest_address
HYD-00390.0,Shawmut Street,128 Shawmut Street,In Service,21,-71.03298912903666,42.39104616642311,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,128 Shawmut Street,Shawmut Street,derived_0_50_ft,massgis-chelsea,3692593,128 Shawmut Street,Shawmut Street,42.39103421,-71.03306538,Chester Avenue & Shawmut Street,48,nearest_address
HYD-00391.0,Highland Street,83 Highland Street,In Service,20,-71.02991976889203,42.388993281648666,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,144 Central Avenue,Central Avenue,derived_0_50_ft,massgis-chelsea,4287968,83 Highland Street,Highland Street,42.38903153,-71.02986567,Central Avenue & Highland Street,49,nearest_address
HYD-00392.0,Meadow Road,11 Meadow Road,In Service,38,-71.0325271711718,42.41244147058195,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,11 Meadow Road,Meadow Road,derived_0_50_ft,massgis-chelsea,3688308,11 Meadow Road,Meadow Road,42.41245749,-71.03266677,Meadow Road & Woodlawn Avenue,129,nearest_address
HYD-00393.0,Englewood Avenue,43 Englewood Avenue,In Service,50,-71.03314257684895,42.411620474856775,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,43 Englewood Avenue,Englewood Avenue,derived_0_50_ft,massgis-chelsea,3685794,43 Englewood Avenue,Englewood Avenue,42.41172428,-71.03301940,Meadow Road & Winthrop Road,203,nearest_address
HYD-00394.0,Revere Beach Parkway,92 Revere Beach Parkway,In Service,89,-71.03796945886593,42.40416657530918,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,92 Revere Beach Parkway,Revere Beach Parkway,derived_50_100_ft,massgis-chelsea,3703928,92 Revere Beach Parkway,Revere Beach Parkway,42.40396902,-71.03816624,Revere Beach Parkway & Union Street,116,nearest_address
HYD-00395.0,Lash Street,62 Lash Street,In Service,126,-71.03893989006261,42.40498139362865,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,62 Lash Street,Lash Street,derived_100_150_ft,massgis-chelsea,4544885,62 Lash Street,Lash Street,42.40510396,-71.03850207,Revere Beach Parkway & Union Street,511,nearest_address
HYD-00396.0,Crescent Avenue,40 Crescent Avenue,In Service,85,-71.03050931070413,42.39566269469289,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,40 Crescent Avenue,Crescent Avenue,derived_50_100_ft,massgis-chelsea,3699111,40 Crescent Avenue,Crescent Avenue,42.39562627,-71.03019785,Clark Avenue & Crescent Avenue,87,nearest_address
HYD-00397.0,Crescent Avenue,19 Crescent Avenue,In Service,84,-71.03155641987051,42.395662665850246,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,19 Crescent Avenue,Crescent Avenue,derived_50_100_ft,massgis-chelsea,3688111,19 Crescent Avenue,Crescent Avenue,42.39546460,-71.03171969,Crescent Avenue & Tudor Street,44,nearest_address
HYD-00399.0,Grove Street,165 Grove Street,In Service,61,-71.02593454763483,42.39136296228788,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,165 Grove Street,Grove Street,derived_50_100_ft,massgis-chelsea,3694345,165 Grove Street,Grove Street,42.39122899,-71.02607047,Grove Street & Marlborough Street,28,nearest_address
HYD-00401.0,Shawmut Street,94 Shawmut Street,In Service,40,-71.03353317926043,42.39002365284309,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,94 Shawmut Street,Shawmut Street,derived_0_50_ft,massgis-chelsea,3704074,94 Shawmut Street,Shawmut Street,42.39010233,-71.03363915,Central Avenue & Shawmut Street,46,nearest_address
HYD-00402.0,Brook Street,8 Brook Street,In Service,53,-71.03522797680061,42.410321341374406,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,8 Brook Street,Brook Street,derived_50_100_ft,massgis-chelsea,3686110,8 Brook Street,Brook Street,42.41028692,-71.03503552,Brook Street & Springvale Avenue,199,nearest_address
HYD-00403.0,Hancock Street,49 Hancock Street,In Service,97,-71.03840660473739,42.40562438567167,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,49 Hancock Street,Hancock Street,derived_50_100_ft,massgis-chelsea,3700300,49 Hancock Street,Hancock Street,42.40565626,-71.03804745,Franklin Street & Hancock Street,522,nearest_address
HYD-00404.0,Winthrop Road,85 Winthrop Road,In Service,47,-71.03372888150808,42.41272445503449,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,85 Winthrop Road,Winthrop Road,derived_0_50_ft,massgis-chelsea,3690115,85 Winthrop Road,Winthrop Road,42.41282682,-71.03362183,Staffiery Road & Winthrop Road,132,nearest_address
HYD-00405.0,Summit Avenue,1 Summit Avenue,In Service,94,-71.02502736269554,42.40127410823583,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,1 Summit Avenue,Summit Avenue,derived_50_100_ft,massgis-chelsea,4287585,1 Summit Avenue,Summit Avenue,42.40134289,-71.02536472,Summit Avenue & Webster Avenue,89,nearest_address
HYD-00406.0,Shurtleff Street,81 Shurtleff Street,In Service,83,-71.03492003265099,42.389587772045665,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,81 Shurtleff Street,Shurtleff Street,derived_50_100_ft,massgis-chelsea,3688553,81 Shurtleff Street,Shurtleff Street,42.38938053,-71.03479280,Maverick Street & Shurtleff Street,23,nearest_address
HYD-00407.0,Essex Street,51 Essex Street,In Service,55,-71.03575648689096,42.38855603100997,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,51 Essex Street,Essex Street,derived_50_100_ft,massgis-chelsea,3699578,51 Essex Street,Essex Street,42.38844332,-71.03562245,Essex Street & Shurtleff Street,43,nearest_address
HYD-00408.0,Revere Beach Parkway,Near Revere Beach Parkway & Washington Avenue,In Service,167,-71.03624381124575,42.40393141041531,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,332 Washington Avenue,Washington Avenue,intersection_preferred_150_plus_ft,massgis-chelsea,3688383,332 Washington Avenue,Washington Avenue,42.40347665,-71.03632910,Revere Beach Parkway & Washington Avenue,77,nearest_intersection
HYD-00409.0,Hancock Street,20 Hancock Street,In Service,59,-71.03639697874127,42.40530071344271,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,20 Hancock Street,Hancock Street,derived_50_100_ft,massgis-chelsea,3684124,20 Hancock Street,Hancock Street,42.40513782,-71.03638775,Franklin Street & Hancock Street,35,nearest_address
HYD-00410.0,Revere Beach Parkway,84 Revere Beach Parkway,In Service,49,-71.03868770411721,42.40364684877953,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,84 Revere Beach Parkway,Revere Beach Parkway,derived_0_50_ft,massgis-chelsea,3685370,84 Revere Beach Parkway,Revere Beach Parkway,42.40377607,-71.03873682,Revere Beach Parkway & Reynolds Avenue,55,nearest_address
HYD-00411.0,Revere Beach Parkway,32 Revere Beach Parkway,In Service,44,-71.04014782614367,42.402672456352384,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,32 Revere Beach Parkway,Revere Beach Parkway,derived_0_50_ft,massgis-chelsea,3685951,32 Revere Beach Parkway,Revere Beach Parkway,42.40256232,-71.04008099,County Road & Revere Beach Parkway,121,nearest_address
HYD-00412.0,Reynolds Avenue,41 Reynolds Avenue,In Service,43,-71.03958249622943,42.40361731139814,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,41 Reynolds Avenue,Reynolds Avenue,derived_0_50_ft,massgis-chelsea,4237620,41 Reynolds Avenue,Reynolds Avenue,42.40350365,-71.03954125,Revere Beach Parkway & Reynolds Avenue,217,nearest_address
HYD-00413.0,Bloomingdale Street,100 Bloomingdale Street,In Service,33,-71.03444150272918,42.400196453963126,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,100 Bloomingdale Street,Bloomingdale Street,derived_0_50_ft,massgis-chelsea,3688273,100 Bloomingdale Street,Bloomingdale Street,42.40013764,-71.03453252,Bloomingdale Street & Carmel Street,55,nearest_address
HYD-00414.0,Shawmut Street,148 Shawmut Street,In Service,54,-71.0326971475023,42.39157453254074,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,148 Shawmut Street,Shawmut Street,derived_50_100_ft,massgis-chelsea,4288123,148 Shawmut Street,Shawmut Street,42.39169452,-71.03281683,Cottage Street & Shawmut Street,21,nearest_address
HYD-00415.0,Central Avenue,138 Central Avenue,In Service,31,-71.0301199334731,42.38908127934252,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,138 Central Avenue,Central Avenue,derived_0_50_ft,massgis-chelsea,3686356,138 Central Avenue,Central Avenue,42.38912341,-71.03022209,Central Avenue & Highland Street,46,nearest_address
HYD-00416.0,Maverick Street,29 Maverick Street,In Service,44,-71.03369430305251,42.389217382461055,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,29 Maverick Street,Maverick Street,derived_0_50_ft,massgis-chelsea,3697896,29 Maverick Street,Maverick Street,42.38913351,-71.03357524,Maverick Street & Shawmut Street,21,nearest_address
HYD-00417.0,Central Avenue,53 Central Avenue,In Service,32,-71.03333721625599,42.38978165368744,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,53 Central Avenue,Central Avenue,derived_0_50_ft,massgis-chelsea,3688170,53 Central Avenue,Central Avenue,42.38971851,-71.03342045,Central Avenue & Shawmut Street,67,nearest_address
HYD-00418.0,Captains Row,Near Captains Row & Commandants Way,In Service,193,-71.04670121919288,42.39127267066727,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,200 Captains Row,Captains Row,intersection_preferred_150_plus_ft,massgis-chelsea,3695976,200 Captains Row,Captains Row,42.39083096,-71.04709539,Captains Row & Commandants Way,317,nearest_intersection
HYD-00419.0,Brook Street,Near Brook Street & Madison Avenue,In Service,176,-71.03495554168225,42.41195819901359,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,71 Madison Avenue,Madison Avenue,intersection_preferred_150_plus_ft,massgis-chelsea,4544890,71 Madison Avenue,Madison Avenue,42.41173769,-71.03437416,Brook Street & Madison Avenue,339,nearest_intersection
HYD-00420.0,Cook Avenue,140 Cook Avenue,In Service,99,-71.03546375037445,42.41029526402287,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,140 Cook Avenue,Cook Avenue,derived_50_100_ft,massgis-chelsea,3686368,140 Cook Avenue,Cook Avenue,42.41003660,-71.03534748,Brook Street & Springvale Avenue,250,nearest_address
HYD-00421.0,Madison Avenue,71 Madison Avenue,In Service,103,-71.0347349639888,42.411644429361026,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,71 Madison Avenue,Madison Avenue,derived_100_150_ft,massgis-chelsea,4544890,71 Madison Avenue,Madison Avenue,42.41173769,-71.03437416,Brook Street & Madison Avenue,217,nearest_address
HYD-00422.0,Cook Avenue,97 Cook Avenue,In Service,31,-71.03375918128901,42.409249331858284,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,97 Cook Avenue,Cook Avenue,derived_0_50_ft,massgis-chelsea,4544858,97 Cook Avenue,Cook Avenue,42.40933355,-71.03375363,Cook Avenue & Prospect Avenue,43,nearest_address
HYD-00423.0,Revere Beach Parkway,170 Revere Beach Parkway,In Service,89,-71.035047041464,42.40397962465109,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,170 Revere Beach Parkway,Revere Beach Parkway,derived_50_100_ft,massgis-chelsea,3688831,170 Revere Beach Parkway,Revere Beach Parkway,42.40412917,-71.03530790,Revere Beach Parkway & Washington Avenue,254,nearest_address
HYD-00424.0,Revere Beach Parkway,42 Revere Beach Parkway,In Service,54,-71.03985213509516,42.403095836980704,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,42 Revere Beach Parkway,Revere Beach Parkway,derived_50_100_ft,massgis-chelsea,3698746,42 Revere Beach Parkway,Revere Beach Parkway,42.40295093,-71.03981663,County Road & Revere Beach Parkway,128,nearest_address
HYD-00425.0,Reynolds Avenue,25 Reynolds Avenue,In Service,63,-71.03783076519153,42.403472016721665,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,25 Reynolds Avenue,Reynolds Avenue,derived_50_100_ft,massgis-chelsea,3689958,25 Reynolds Avenue,Reynolds Avenue,42.40355789,-71.03762774,Bassett Street & Reynolds Avenue,56,nearest_address
HYD-00426.0,Marlborough Street,31 Marlborough Street,In Service,44,-71.03141010674037,42.39313509549804,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,31 Marlborough Street,Marlborough Street,derived_0_50_ft,massgis-chelsea,3697191,31 Marlborough Street,Marlborough Street,42.39306145,-71.03153901,Broadway & Library Street,339,nearest_address
HYD-00427.0,Essex Street,90 Essex Street,In Service,24,-71.0340617684498,42.38804758910447,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,92 Essex Street,Essex Street,derived_0_50_ft,massgis-chelsea,3690145,90 Essex Street,Essex Street,42.38802348,-71.03398001,Essex Street & Shawmut Street,44,nearest_address
HYD-00428.0,Chestnut Street,35 Chestnut Street,In Service,38,-71.04249945230258,42.3890822406252,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,35 Chestnut Street,Chestnut Street,derived_0_50_ft,massgis-chelsea,3689207,35 Chestnut Street,Chestnut Street,42.38903178,-71.04262279,Beacon Street & Chestnut Street,43,nearest_address
HYD-00429.0,Carroll Street,39 Carroll Street,In Service,50,-71.01741701037659,42.40140116496043,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,39 Carroll Street,Carroll Street,derived_0_50_ft,massgis-chelsea,3698923,39 Carroll Street,Carroll Street,42.40129241,-71.01753323,Carroll Street & Washburn Street,27,nearest_address
HYD-00430.0,Clark Avenue,162 Clark Avenue,In Service,18,-71.0231843411976,42.40025644936264,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,162 Clark Avenue,Clark Avenue,derived_0_50_ft,massgis-chelsea,3688815,162 Clark Avenue,Clark Avenue,42.40030185,-71.02316240,Clark Avenue & Webster Avenue,49,nearest_address
HYD-00431.0,Madison Avenue,69 Madison Avenue,In Service,45,-71.0344477211562,42.41155875134438,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,69 Madison Avenue,Madison Avenue,derived_0_50_ft,massgis-chelsea,3686605,69 Madison Avenue,Madison Avenue,42.41164359,-71.03432523,Brook Street & Madison Avenue,139,nearest_address
HYD-00432.0,Washington Avenue,510 Washington Avenue,In Service,47,-71.03114157976542,42.407560484117404,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,510 Washington Avenue,Washington Avenue,derived_0_50_ft,massgis-chelsea,3688165,510 Washington Avenue,Washington Avenue,42.40768870,-71.03111577,Cook Avenue & Washington Avenue,80,nearest_address
HYD-00433.0,County Road,57 County Road,In Service,60,-71.03897450223518,42.40312925966804,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,57 County Road,County Road,derived_50_100_ft,massgis-chelsea,3685754,57 County Road,County Road,42.40299433,-71.03884511,Evelyn Road & Revere Beach Parkway,136,nearest_address
HYD-00434.0,Chester Avenue,162 Chester Avenue,In Service,43,-71.0280672939598,42.38993951303099,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,162 Chester Avenue,Chester Avenue,derived_0_50_ft,massgis-chelsea,3687242,162 Chester Avenue,Chester Avenue,42.39003808,-71.02797912,Chester Avenue & Highland Street,410,nearest_address
