objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat
8113,26KH48,STREET_FEA 1533,193 REAR (STREET_FEA 1533),IS,,2611740124,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2428; METERED_FL=U; PLACEMENT=MIGRATED,26KH48,,,DA,ADB-84-B,1991,,,,1,,1177632000000,dorleansr,1231891200000,{4F51ED84-54E2-58C0-94EC-E78DF601CA6C},-71.057622432999949,42.366321324000069
8164,25KH162,STREET_FEA 1533,64 OPP (STREET_FEA 1533),IS,1086048000000,2511740166,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=43; METERED_FL=U; PLACEMENT=MIGRATED,25KH162,,,KE,KEK81-A,2004,,,,1,,1177632000000,chalmersh,1271376000000,{45D4F50E-D968-5CE1-B699-7E02D903A7F2},-71.057421590999979,42.363764974000048
8187,26KH64,STREET_FEA 1082,551 OPP (STREET_FEA 1082),IS,504921600000,2611740040,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2227; METERED_FL=U; PLACEMENT=MIGRATED,26KH64,,,US,USMET250,1993,,,,1,,1177632000000,blundonr,1272499200000,{A2A4EBDD-AC52-5235-BFD4-7564D61EAE88},-71.057273910999982,42.367748858000027
8196,26KH78,STREET_FEA 936,71 OPP (STREET_FEA 936),IS,315532800000,2611740057,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2291; METERED_FL=U; PLACEMENT=MIGRATED,26KH78,,,KE,KEK81-A,1997,,,,1,,1177632000000,dorleansr,1231891200000,{83ADA926-32AC-529C-83FD-D1E6ADBBA10E},-71.055059432999940,42.367364806000069
8584,25LH60,STREET_FEA 4178,6 (STREET_FEA 4178),IS,,2512740016,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2004; METERED_FL=U; PLACEMENT=MIGRATED,25LH60,,,MH,MH129,1978,,,,1,,1177632000000,dorleansr,1231891200000,{1CEA6DE5-FEBC-5124-8F9B-46CCF0985DF1},-71.053473694999980,42.365232896000066
8980,26KH42,STREET_FEA 1082,STREET_FEA 1082,IS,,2611740064,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3391; METERED_FL=U; PLACEMENT=MIGRATED,26KH42,,,US,USMET250,1988,,,,1,,1177632000000,dorleansr,1231891200000,{4D3710E9-4969-511E-BF22-4685FD74DE84},-71.057949737999934,42.367219495000029
9081,26KH1,STREET_FEA 1533,219 OPP (STREET_FEA 1533),IS,,2611740163,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=44; METERED_FL=U; PLACEMENT=MIGRATED,26KH1,,,US,USMET250,1988,,,,1,,1177632000000,dorleansr,1231891200000,{B5692F9C-C9FA-5458-BB50-3C9AD7E2E9D6},-71.058359942999971,42.366689829000052
9358,25LH771,STREET_FEA 0,114 (STREET_FEA 0),IS,,2512740173,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=BlundoNR,25LH771,,,MU,U,1959,,,,1,,1300924800000,mulline,1396828800000,{B1AD1D2E-CFF8-55C7-AAAE-774BAFE2D792},-71.052562766999984,42.362996791000057
9398,25KH810,STREET_FEA 1196,STREET_FEA 1196,IS,1086048000000,2511740513,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3090; METERED_FL=U; PLACEMENT=MIGRATED,25KH810,,,MU,MUCENT,2004,,,,1,,1177632000000,chalmersh,1271203200000,{E3AAB880-50E2-5878-A786-CF62A789E8DD},-71.054414006999934,42.361875529000031
9479,25KH173,STREET_FEA 3773,102 (STREET_FEA 3773),IS,,2511740125,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3239; METERED_FL=U; PLACEMENT=MIGRATED,25KH173,,,DA,ADB-84-B,1990,,,,1,,1177632000000,dorleansr,1231891200000,{3BD1C914-0AB6-5398-8125-A9C8160FECC8},-71.055598510999971,42.364239329000043
9552,25KH212,STREET_FEA 3391,87 (STREET_FEA 3391),IS,1226620800000,2511740021,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2697; METERED_FL=U; PLACEMENT=MIGRATED,25KH212,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1284422400000,{4062AB0E-2394-575A-86F1-420B684705C8},-71.056014486999970,42.365571031000059
9646,25KH171,STREET_FEA 39,3 OPP (STREET_FEA 39),IS,,2511740153,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=43; METERED_FL=U; PLACEMENT=MIGRATED,25KH171,,,DA,ADB-62-B,1991,,,,1,,1177632000000,dorleansr,1231891200000,{3176DF62-5E53-5186-A268-F990E4E52365},-71.056720628999983,42.363906266000072
9685,25KH798,STREET_FEA 1533,153-161 (STREET_FEA 1533),IS,1022716800000,2511740501,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4145; METERED_FL=U; PLACEMENT=MIGRATED,25KH798,,,MU,MUCENT,2007,,,,1,,1177632000000,dorleansr,1231891200000,{C0F6749C-0E57-5E27-ADE3-8A7826FDB285},-71.057321287999969,42.365107544000068
9789,26KH66,STREET_FEA 3922,5 OPP (STREET_FEA 3922),IS,,2611740044,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=38; METERED_FL=U; PLACEMENT=MIGRATED,26KH66,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{ACDDAFCF-3B1D-5AC6-8474-424229A0C622},-71.056537265999964,42.367687612000054
9910,25KH812,STREET_FEA 30,34 OPP (STREET_FEA 30),IS,,2511740515,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4518; METERED_FL=U; PLACEMENT=blundonr,25KH812,,,MU,MUCENT,1976,,,,1,,1239840000000,blundonr,1249430400000,{AACF24E1-D05C-5F76-A9BE-D2A3CD0722DE},-71.054486836999956,42.365504712000075
9995,25KH192,STREET_FEA 4178,37 OPP (STREET_FEA 4178),IS,,2511740452,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4518; METERED_FL=U; PLACEMENT=MIGRATED,25KH192,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1255478400000,{6F73A515-AC80-5592-986C-03E554E02262},-71.054201207999938,42.365692081000077
10077,25KH168,STREET_FEA 3576,108-166 OP (STREET_FEA 3576),IS,631152000000,2511740227,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3090; METERED_FL=U; PLACEMENT=MIGRATED,25KH168,,,DA,ADB-62-B,1979,,,,1,,1177632000000,dorleansr,1231891200000,{5B031737-D6DC-55EB-B7FA-65B9105D5C82},-71.053921378999974,42.363025258000050
10094,25LH18,STREET_FEA 1082,145 (STREET_FEA 1082),IS,,2512740108,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1087; METERED_FL=U; PLACEMENT=MIGRATED,25LH18,,,MU,MUCENT,2005,,,,1,,1177632000000,dorleansr,1231891200000,{F3CB56A0-1859-55DA-A640-DF388ED7D119},-71.052105106999988,42.362445919000038
10103,25KH190,STREET_FEA 2004,341 OPP (STREET_FEA 2004),IS,946684800000,2511740099,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3391; METERED_FL=U; PLACEMENT=MIGRATED,25KH190,,,MU,MUCENT,1992,,,,1,,1177632000000,dorleansr,1231891200000,{65160E3B-7629-57A3-9361-F0B4C23DC749},-71.053817930999969,42.364535712000077
10144,25KH1,STREET_FEA 3239,32 OPP (STREET_FEA 3239),IS,,2511740140,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3773; METERED_FL=U; PLACEMENT=MIGRATED,25KH1,,,MU,MUCENT,1993,,,,1,,1177632000000,dorleansr,1231891200000,{1D71BF12-A8C9-5DA0-860F-AC5A554C5DAC},-71.055289091999953,42.364086992000068
