objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
1237,23GH22,Amory Street,Near Amory Street & Commonwealth Avenue,IS,1034899200000,2307740037,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=726; METERED_FL=U; PLACEMENT=MIGRATED,23GH22,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{FFF58F8C-7E6D-50D3-9D32-F7BA2B5FA1BB},-71.112875339999960,42.350938744000075,834 OPP (STREET_FEA 1093),STREET_FEA 1093,292,intersection_preferred_150_plus_ft,boston-sam,341949,855-861 Commonwealth Ave,Commonwealth Ave,42.35134082,-71.11381434,Amory Street & Commonwealth Avenue,246,nearest_intersection
1240,24FH84,Windom St,26 Windom St,IS,1053388800000,2406740017,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=227; METERED_FL=U; PLACEMENT=MIGRATED,24FH84,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{0E9B21A9-7A57-5BD4-BED1-C4ED27559FB9},-71.124087919999965,42.360171670000057,26 (STREET_FEA 4570),STREET_FEA 4570,40,derived_0_50_ft,boston-sam,150714,26 Windom St,Windom St,42.36009867,-71.12420061,Amboy Street & Windom Street,183,nearest_address
1283,23FH38,Commonwealth Ave,1192-1198 Commonwealth Ave,IS,936316800000,2306740208,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2044; METERED_FL=U; PLACEMENT=MIGRATED,23FH38,,,WA,WAWB67P,1987,,,,1,,1177632000000,blundonr,1255478400000,{3E81474E-6F76-52FF-A7F2-E2E42DCDFCA0},-71.129363862999980,42.350267248000080,1192 (STREET_FEA 1090),STREET_FEA 1090,47,derived_0_50_ft,boston-sam,163746,1192-1198 Commonwealth Ave,Commonwealth Ave,42.35018126,-71.12949664,Commonwealth Avenue & Linden Street,178,nearest_address
1340,22EH90,Warren St,30-80 Warren St,IS,,2205740001,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3030; METERED_FL=U; PLACEMENT=MIGRATED,22EH90,,,US,USMET250,1998,,,,1,,1177632000000,blundonr,1255478400000,{139F54B0-902A-5460-B6CD-664D16EC63E1},-71.143577707999953,42.349687992000042,55 OPP (STREET_FEA 4383),STREET_FEA 4383,139,derived_100_150_ft,boston-sam,143128,30-80 Warren St,Warren St,42.35007055,-71.14355187,Eleanor Street & Ridgemont Street,551,nearest_address
1414,22EH124,Brainerd Rd,75 Brainerd Rd,IS,1227657600000,2205740112,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3537; METERED_FL=U; PLACEMENT=MIGRATED,22EH124,,,KE,KEK81-A,2008,,,,1,,1177632000000,blundonr,1255478400000,{EE2EC6B6-98EE-5CD8-972B-A274A15076D4},-71.133970987999987,42.347362646000079,85 (STREET_FEA 648),STREET_FEA 648,64,derived_50_100_ft,boston-sam,19434,75 Brainerd Rd,Brainerd Rd,42.34753867,-71.13399061,Brainerd Road & Redford Street,34,nearest_address
1438,23FH86,Commonwealth Ave,1106-1110 Commonwealth Ave,IS,936316800000,2306740168,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1759; METERED_FL=U; PLACEMENT=MIGRATED,23FH86,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{E2667753-968C-595F-9819-0216DAE14C5F},-71.124768207999978,42.351624656000070,1108 (STREET_FEA 1090),STREET_FEA 1090,67,derived_50_100_ft,boston-sam,163739,1106-1110 Commonwealth Ave,Commonwealth Ave,42.35151250,-71.12457282,Commonwealth Avenue & Fuller Street,78,nearest_address
1440,24EH124,Adamson St,14 Adamson St,IS,,2405740079,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1060; METERED_FL=U; PLACEMENT=MIGRATED,24EH124,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1255478400000,{3EDDB80C-6A54-5C20-86DA-B7656E9A0A5C},-71.136089981999987,42.358466663000058,14 (STREET_FEA 132),STREET_FEA 132,38,derived_0_50_ft,boston-sam,1029,14 Adamson St,Adamson St,42.35856867,-71.13606062,Aldie Street & Bagnal Street,256,nearest_address
1442,22EH76,Kelton St,192 Kelton St,IS,1004400000000,2205740108,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=206; METERED_FL=U; PLACEMENT=MIGRATED,22EH76,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{466E4397-FFD5-5270-B676-77B7EDEA5D54},-71.137755063999975,42.347403373000077,192 (STREET_FEA 2364),STREET_FEA 2364,47,derived_0_50_ft,boston-sam,80894,192 Kelton St,Kelton St,42.34751867,-71.13768062,Allston Street & Kelton Street,144,nearest_address
1448,25FH6,Franklin St,151-153 Franklin St,IS,694224000000,2506740074,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4427; METERED_FL=U; PLACEMENT=MIGRATED,25FH6,,,MU,MUCENT,2004,,,,1,,1177632000000,blundonr,1255478400000,{53E049DB-B4CD-506D-9C4C-61C8610DE4DD},-71.131220748999965,42.361374143000035,162 OPP (STREET_FEA 1726),STREET_FEA 1726,38,derived_0_50_ft,boston-sam,172771,151-153 Franklin St,Franklin St,42.36130520,-71.13111611,Franklin Street & Weitz Street,47,nearest_address
1460,26FH8,Harvard Way,38 Harvard Way,IS,,2606740013,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=37; METERED_FL=U; PLACEMENT=MIGRATED,26FH8,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{41191540-0F9A-5947-9FC2-1B63D49E31AE},-71.121187002999989,42.367704330000038,670 (STREET_FEA 3927),STREET_FEA 3927,122,derived_100_150_ft,boston-sam,344690,38 Harvard Way,Harvard Way,42.36745621,-71.12149337,Harvard Way & Kresge Way,419,nearest_address
1472,23FH124,Commonwealth Ave,1027-1033 Commonwealth Ave,IS,1059696000000,2306740132,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=371; METERED_FL=U; PLACEMENT=MIGRATED,23FH124,,,MU,MUCENT,2002,,,,1,,1177632000000,connorsm,1237852800000,{330EEDC6-5577-5F47-AE62-2878B4ACE21D},-71.121713019999959,42.352000186000055,1031-1033 (STREET_FEA 1090),STREET_FEA 1090,109,derived_100_150_ft,boston-sam,36979,1027-1033 Commonwealth Ave,Commonwealth Ave,42.35230037,-71.12170869,Babcock Street & Commonwealth Avenue,129,nearest_address
1539,22FH6,Fiske Ter,5 Fiske Ter,IS,473385600000,2206740006,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=648; METERED_FL=U; PLACEMENT=MIGRATED,22FH6,,,DA,ADB-62-B,1973,,,,1,,1177632000000,blundonr,1244505600000,{3BAC64B3-A02A-58D5-A5EA-13B23870736F},-71.130512387999943,42.348549335000030,5 OPP (STREET_FEA 1668),STREET_FEA 1668,68,derived_50_100_ft,boston-sam,58596,5 Fiske Ter,Fiske Ter,42.34846867,-71.13074061,Brainerd Road & Fiske Terrace,132,nearest_address
1578,23FH78,Saint Lukes Rd,5 Saint Lukes Rd,IS,631152000000,2306740115,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3759; METERED_FL=U; PLACEMENT=MIGRATED,23FH78,,,KE,KEK81-A,2009,,,,1,,1177632000000,pullenn,1273104000000,{A99158A0-DC94-569F-BB2E-FCB763F3576D},-71.126860660999967,42.352245735000054,STREET_FEA 672,STREET_FEA 672,79,derived_50_100_ft,boston-sam,157893,5 Saint Lukes Rd,Saint Lukes Rd,42.35216777,-71.12713310,Brighton Avenue & Saint Lukes Road,36,nearest_address
1654,23EH78,Long Ave,41 Long Ave,IS,757382400000,2305740170,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=206; METERED_FL=U; PLACEMENT=MIGRATED,23EH78,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{1CC9425B-74E6-5639-9A28-D0E5A8056046},-71.136202949999984,42.350307645000044,41-43 (STREET_FEA 2588),STREET_FEA 2588,40,derived_0_50_ft,boston-sam,87089,41 Long Ave,Long Ave,42.35036867,-71.13608062,Allston Street & Long Avenue,59,nearest_address
1656,22EH136,Commonwealth Ave,1288 Commonwealth Ave,IS,,2205740042,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1878; METERED_FL=U; PLACEMENT=MIGRATED,22EH136,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1271808000000,{F32014A8-EF45-5128-B5F1-0977EB09C523},-71.133186238999940,42.348982634000038,1284 (STREET_FEA 1090),STREET_FEA 1090,47,derived_0_50_ft,boston-sam,37275,1288 Commonwealth Ave,Commonwealth Ave,42.34885467,-71.13318061,Commonwealth Avenue & Gorham Street,71,nearest_address
1661,23EH163,Cambridge St,501 Cambridge St,IS,,2305740055,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=787; METERED_FL=U; PLACEMENT=MIGRATED,23EH163,,,MH,MH929,1988,,,,1,,1177632000000,blundonr,1255478400000,{EE39FAFB-208D-512D-81E4-06E7B7DBC642},-71.137940477999962,42.353724244000034,15 (STREET_FEA 29),STREET_FEA 29,72,derived_50_100_ft,boston-sam,25146,501 Cambridge St,Cambridge St,42.35352867,-71.13797062,Brighton Avenue & Cambridge Street,138,nearest_address
1684,23FH110,Commonwealth Ave,1082 Commonwealth Ave,IS,,2306740143,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3001; METERED_FL=U; PLACEMENT=MIGRATED,23FH110,,,US,USMET250,1990,,,,1,,1177632000000,blundonr,1255478400000,{CA240EB0-0DDB-5AB6-8EEB-088C60C1A133},-71.123621794999963,42.351844409000080,1082 (STREET_FEA 1090),STREET_FEA 1090,58,derived_50_100_ft,boston-sam,36989,1082 Commonwealth Ave,Commonwealth Ave,42.35168867,-71.12366061,Commonwealth Avenue & Naples Road,67,nearest_address
1754,26FH33,Harvard Way,40 Harvard Way,IS,,2606740038,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,26FH33,,,AM,U,,,,,1,,1177632000000,blundonr,1247961600000,{82B5CB35-7902-5B2C-B07E-E73BB2798153},-71.121220616999949,42.366571989000079,STREET_FEA 2057,STREET_FEA 2057,75,derived_50_100_ft,boston-sam,341970,40 Harvard Way,Harvard Way,42.36676371,-71.12111588,Harvard Way & Kresge Way,170,nearest_address
1757,22EH146,Commonwealth Ave,1283 Commonwealth Ave,IS,965952000000,2205740005,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3963; METERED_FL=U; PLACEMENT=MIGRATED,22EH146,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1271808000000,{B062CE89-DA34-560E-BFEE-D0B13A2C2212},-71.133147183999938,42.349592256000051,1277 (STREET_FEA 1090),STREET_FEA 1090,77,derived_50_100_ft,boston-sam,37263,1283 Commonwealth Ave,Commonwealth Ave,42.34959267,-71.13343162,Commonwealth Avenue & Spofford Road,49,nearest_address
1784,25EH51,Brentwood St,18-20 Brentwood St,IS,612662400000,2505740136,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=338; METERED_FL=U; PLACEMENT=MIGRATED,25EH51,,,MU,MUCENT,1989,,,,1,,1177632000000,blundonr,1271808000000,{B4FF2E4B-A7E3-5EAC-B017-2992BBB7D287},-71.135420838999949,42.360753752000051,18-20 (STREET_FEA 663),STREET_FEA 663,53,derived_50_100_ft,boston-sam,19960,18-20 Brentwood St,Brentwood St,42.36089767,-71.13540362,Brentwood Street & Everett Street,238,nearest_address
1824,22EH162,Commonwealth Ave,1422 Commonwealth Ave,IS,965952000000,2205740209,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2364; METERED_FL=U; PLACEMENT=MIGRATED,22EH162,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{3725C758-3843-5DF1-B05B-E6F530559D0D},-71.139235766999946,42.348665138000058,1422 (STREET_FEA 1090),STREET_FEA 1090,58,derived_50_100_ft,boston-sam,37615,1422 Commonwealth Ave,Commonwealth Ave,42.34852867,-71.13935062,Commonwealth Avenue & Gordon Street,177,nearest_address
1838,24FH22,Holman St,19 Holman St,IS,,2406740059,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2196; METERED_FL=U; PLACEMENT=MIGRATED,24FH22,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{81BB291F-D46C-5B59-B252-38A50EA9E972},-71.129811248999943,42.358770863000075,19 (STREET_FEA 2187),STREET_FEA 2187,41,derived_0_50_ft,boston-sam,74769,19 Holman St,Holman St,42.35883867,-71.12969061,Coolidge Road & Holman Street,239,nearest_address
1884,25FH44,Western Ave,127 Western Ave,IS,,2506740035,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1970; METERED_FL=U; PLACEMENT=MIGRATED,25FH44,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{5C73FB0E-1927-5AE1-A882-DF3F2820E5A6},-71.125326926999946,42.363493888000050,118 (STREET_FEA 4469),STREET_FEA 4469,138,derived_100_150_ft,boston-sam,419678,127 Western Ave,Western Ave,42.36380128,-71.12502641,Stadium Road & Western Avenue,46,nearest_address
1942,23EH30,Barstow St,6 Barstow St,IS,,2305740186,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3797; METERED_FL=U; PLACEMENT=MIGRATED,23EH30,,,US,USMET250,1990,,,,1,,1177632000000,blundonr,1255478400000,{3B4EB48F-7DAD-58C3-90F0-02D9A2783D73},-71.142897491999975,42.353166232000035,6 (STREET_FEA 418),STREET_FEA 418,39,derived_0_50_ft,boston-sam,8374,6 Barstow St,Barstow St,42.35305867,-71.14288062,Barstow Street & Saunders Street,221,nearest_address
1958,23FH76,Ashford St,44 Ashford St,IS,,2306740014,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3374; METERED_FL=U; PLACEMENT=MIGRATED,23FH76,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{6A3905A7-8503-51C4-A831-6907D68A08F1},-71.127025334999985,42.354659407000042,44 (STREET_FEA 318),STREET_FEA 318,56,derived_50_100_ft,boston-sam,5147,44 Ashford St,Ashford St,42.35479867,-71.12694061,Ashford Street & Pratt Street,27,nearest_address
1959,24EH146,Franklin St,97 Franklin St,IS,,2405740053,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2189; METERED_FL=U; PLACEMENT=MIGRATED,24EH146,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{AD9EDD56-4AA3-52C6-8F9C-C485EE47795F},-71.133075558999963,42.359311525000066,97 (STREET_FEA 1726),STREET_FEA 1726,35,derived_0_50_ft,boston-sam,60660,97 Franklin St,Franklin St,42.35926867,-71.13296061,Franklin Street & Holton Street,27,nearest_address
1988,25FH40,Albert H. Gordon Road,Near Albert H. Gordon Road & North Harvard Street,IS,1131494400000,2506740001,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2057; METERED_FL=U; PLACEMENT=MIGRATED,25FH40,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1238371200000,{15EABD07-C7B7-561A-A1D4-3345514CBD53},-71.126126579999948,42.365767524000034,STREET_FEA 37,STREET_FEA 37,416,intersection_preferred_150_plus_ft,boston-sam,168217,70 N Harvard St,N Harvard St,42.36638935,-71.12482956,Albert H. Gordon Road & North Harvard Street,269,nearest_intersection
1998,23FH18,Linden St,43 Linden St,IS,757382400000,2306740032,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=318; METERED_FL=U; PLACEMENT=MIGRATED,23FH18,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{C69757C1-D9B0-5A55-81B1-717C80E82331},-71.130287946999943,42.354140358000052,43 (STREET_FEA 2558),STREET_FEA 2558,63,derived_50_100_ft,boston-sam,167092,43 Linden St,Linden St,42.35404547,-71.13048374,Ashford Street & Linden Street,19,nearest_address
2007,23FH34,Ashford St,16 Ashford St,IS,911174400000,2306740022,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2558; METERED_FL=U; PLACEMENT=MIGRATED,23FH34,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{825947BC-5FB1-5AA3-BB8E-8B8D9662F3AF},-71.129072001999987,42.354361406000066,14A (STREET_FEA 318),STREET_FEA 318,61,derived_50_100_ft,boston-sam,5120,16 Ashford St,Ashford St,42.35452867,-71.12904061,Gardner Street & President Terrace,259,nearest_address
2033,22EH112,Glenville Ave,125 Glenville Ave,IS,1249603200000,2205740036,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2588; METERED_FL=U; PLACEMENT=MIGRATED,22EH112,,,KE,KEK81-A,1995,,,,1,,1177632000000,pullenn,1259625600000,{8D2FBB07-4596-57E5-848E-F23D2A39C4E9},-71.136390773999949,42.349017633000074,121 (STREET_FEA 1850),STREET_FEA 1850,50,derived_0_50_ft,boston-sam,64552,125 Glenville Ave,Glenville Ave,42.34913867,-71.13648061,Glenville Avenue & Long Avenue,178,nearest_address
2062,24FH90,Mansfield St,41 Mansfield St,IS,,2406740104,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1120; METERED_FL=U; PLACEMENT=MIGRATED,24FH90,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{020F6855-6878-5E3D-B738-2071A03AFDA2},-71.131366399999933,42.358521338000060,41 (STREET_FEA 2676),STREET_FEA 2676,57,derived_50_100_ft,boston-sam,89044,41 Mansfield St,Mansfield St,42.35861867,-71.13120061,Coolidge Road & Mansfield Street,47,nearest_address
2108,24FH14,Royal St,25 Royal St,IS,1035417600000,2406740082,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2196; METERED_FL=U; PLACEMENT=MIGRATED,24FH14,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{AFF76E25-273F-5886-A2F4-05401B03F03C},-71.130052410999951,42.357774572000039,26 OPP (STREET_FEA 3700),STREET_FEA 3700,27,derived_0_50_ft,boston-sam,460007,25 Royal St,Royal St,42.35777799,-71.12995338,Hooker Street & Royal Street,75,nearest_address
2145,23GH14,Commonwealth Ave,881 Commonwealth Ave,IS,1034899200000,2307740085,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=726; METERED_FL=U; PLACEMENT=MIGRATED,23GH14,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{D13CF011-A840-5C24-A169-C85D57845FCC},-71.114994252999963,42.351178000000061,881 (STREET_FEA 1093),STREET_FEA 1093,122,derived_100_150_ft,boston-sam,41280,881 Commonwealth Ave,Commonwealth Ave,42.35145867,-71.11524061,Buick Street & Commonwealth Avenue,208,nearest_address
2170,23EH64,N Beacon St,48 N Beacon St,IS,1117584000000,2305740046,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3911; METERED_FL=U; PLACEMENT=MIGRATED,23EH64,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1238371200000,{A05C57C7-1346-54C4-B354-12711C79EE7B},-71.140030411999987,42.353841919000047,48-50 (STREET_FEA 29),STREET_FEA 29,42,derived_0_50_ft,boston-sam,12786,48 N Beacon St,N Beacon St,42.35372867,-71.14005062,North Beacon Street & Sinclair Road,110,nearest_address
2177,25EH105,Mcdonald Avenue,Near Mcdonald Avenue & Speedway Avenue,IS,1138752000000,2505740142,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3957; METERED_FL=U; PLACEMENT=mulline,25EH105,,,MU,MUCENT,2004,,,,1,,1235606400000,blundonr,1249430400000,{D664089E-A412-5DF8-829C-7E0626A56723},-71.133894407999946,42.364161866000074,19 OPP (STREET_FEA 2778),STREET_FEA 2778,165,intersection_preferred_150_plus_ft,boston-sam,402715,281 Western Ave,Western Ave,42.36370867,-71.13386062,Mcdonald Avenue & Speedway Avenue,108,nearest_intersection
2214,23EH32,Guilford St,15-17 Guilford St,IS,896659200000,2305740079,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3341; METERED_FL=U; PLACEMENT=MIGRATED,23EH32,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1255478400000,{91F05195-6193-50C3-9A73-7817CBA852FF},-71.141144213999951,42.353094402000067,15 (STREET_FEA 1955),STREET_FEA 1955,57,derived_50_100_ft,boston-sam,67733,15-17 Guilford St,Guilford St,42.35294867,-71.14107062,Guilford Street & Pomeroy Street,110,nearest_address
2232,25FH67,Soldiers Field Road,Near Soldiers Field Road & Western Avenue,IS,1034208000000,2506740088,,,U,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=dorleansr,25FH67,,,U,U,,,,,1,,1272499200000,dorleansr,1272499200000,{9F4D4A4C-8536-5D1A-AF7E-E170B7A833DF},-71.118661957999961,42.364171446000057,1 (STREET_FEA 4469),STREET_FEA 4469,197,intersection_preferred_150_plus_ft,boston-sam,148150,1 Western Ave,Western Ave,42.36432429,-71.11936299,Soldiers Field Road & Western Avenue,131,nearest_intersection
2326,25FH64,N Harvard St,66 N Harvard St,IS,,2506740085,,,MANUAL,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=37; METERED_FL=U; PLACEMENT=blundonr,25FH64,,,U,U,,,,,1,,1247616000000,blundonr,1247788800000,{48650EFE-1A6A-5193-BF31-0246D1FF077A},-71.123801963999938,42.365577974000075,66 OPP (STREET_FEA 2057),STREET_FEA 2057,117,derived_100_150_ft,boston-sam,168216,66 N Harvard St,N Harvard St,42.36589816,-71.12383647,Albert H. Gordon Road & Batten Way,211,nearest_address
2335,22EH122,Redford St,9-15 Redford St,IS,1161561600000,2205740102,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=648; METERED_FL=N; PLACEMENT=MIGRATED,22EH122,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1238371200000,{64C11713-BCB3-55D9-B1FE-F7D53BCFD71F},-71.134585682999955,42.347720681000055,11 (STREET_FEA 3537),STREET_FEA 3537,31,derived_0_50_ft,boston-sam,169041,9-15 Redford St,Redford St,42.34765367,-71.13465600,Commonwealth Avenue & Redford Street,203,nearest_address
2371,23FH147,Pratt St,15 Pratt St,IS,,2306740006,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2558; METERED_FL=U; PLACEMENT=MIGRATED,23FH147,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{3D1AF444-07AE-54FD-B04B-F4B5F2E3F648},-71.129531598999961,42.354963801000054,14 (STREET_FEA 3374),STREET_FEA 3374,84,derived_50_100_ft,boston-sam,112490,15 Pratt St,Pratt St,42.35474667,-71.12942061,Linden Street & Pratt Street,274,nearest_address
2378,23FH116,Commonwealth Ave,1075 Commonwealth Ave,IS,,2306740062,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=169; METERED_FL=U; PLACEMENT=MIGRATED,23FH116,,,US,USMET250,1995,,,,1,,1177632000000,chalmersh,1250208000000,{8E5B3293-D0B6-5E8E-A1D3-5F096BDE8EF0},-71.123620420999941,42.353142236000053,STREET_FEA 1779,STREET_FEA 1779,148,derived_100_150_ft,boston-sam,36987,1075 Commonwealth Ave,Commonwealth Ave,42.35274167,-71.12371461,Alcorn Street & Gardner Street,172,nearest_address
2397,22FH4,Royce Rd,24 Royce Rd,IS,1227657600000,2206740005,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3702; METERED_FL=U; PLACEMENT=MIGRATED,22FH4,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1243382400000,{413BB25A-AA09-5BC3-BB6B-607060C34472},-71.131105538999975,42.348751759000038,24 OPP (STREET_FEA 648),STREET_FEA 648,53,derived_50_100_ft,boston-sam,119352,24 Royce Rd,Royce Rd,42.34887867,-71.13101061,Brainerd Road & Royce Road,33,nearest_address
2424,24EH16,Everett St,95 Everett St,IS,,2405740124,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=649; METERED_FL=U; PLACEMENT=MIGRATED,24EH16,,,KE,KEK81-A,2008,,,,1,,1177632000000,blundonr,1255478400000,{08A790A5-866D-591B-9ECE-9C9C6D294F1B},-71.138061865999987,42.356458634000035,95 (STREET_FEA 1577),STREET_FEA 1577,47,derived_0_50_ft,boston-sam,55007,95 Everett St,Everett St,42.35635607,-71.13795812,Braintree Street & Old Everett Street,42,nearest_address
2433,22EH150,Kelton St,264 Kelton St,IS,1004400000000,2205740197,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=648; METERED_FL=U; PLACEMENT=MIGRATED,22EH150,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{801A226F-9538-57D1-97C8-34FA2E7FE91E},-71.135087764999980,42.346060981000051,264 (STREET_FEA 2364),STREET_FEA 2364,49,derived_0_50_ft,boston-sam,81017,264 Kelton St,Kelton St,42.34618867,-71.13503062,Brainerd Road & Corey Road,156,nearest_address
2450,25FH10,Rena St,10 Rena St,IS,,2506740070,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3553; METERED_FL=U; PLACEMENT=MIGRATED,25FH10,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{546E0984-9620-54E0-8A83-84A898B9A2A1},-71.128542179999954,42.361453070000039,35 (STREET_FEA 4206),STREET_FEA 4206,81,derived_50_100_ft,boston-sam,115224,10 Rena St,Rena St,42.36123867,-71.12846061,Rena Street & Travis Street,38,nearest_address
2459,25EH50,Everett St,241 Everett St,IS,,2505740126,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=663; METERED_FL=U; PLACEMENT=MIGRATED,25EH50,,,KE,KEK81-A,2009,,,,1,,1177632000000,pullenn,1273104000000,{7850A15D-4970-5FBE-A1AF-34E828449AA7},-71.136103648999949,42.361167755000054,241 (STREET_FEA 1577),STREET_FEA 1577,54,derived_50_100_ft,boston-sam,54991,241 Everett St,Everett St,42.36120867,-71.13591062,Brentwood Street & Everett Street,109,nearest_address
2510,23FH22,Linden St,25 Linden St,IS,,2306740011,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3374; METERED_FL=U; PLACEMENT=MIGRATED,23FH22,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1255478400000,{BAC22B1B-894B-54C2-A434-0ED33115CB92},-71.130631922999953,42.354881774000035,25 (STREET_FEA 2558),STREET_FEA 2558,38,derived_0_50_ft,boston-sam,86419,25 Linden St,Linden St,42.35485867,-71.13077061,Linden Street & Pratt Street,51,nearest_address
