objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
8587,21JH76,Columbus Ave,481-485 Columbus Ave,IS,,2110740046,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=90; METERED_FL=U; PLACEMENT=MIGRATED,21JH76,,,MU,MUCENT,2005,,,,1,,1177632000000,chalmersh,1225238400000,{5240B5B3-EBE8-5E9B-AB25-BE6432D1F69A},-71.078723338999964,42.343239374000063,485-481 (STREET_FEA 1077),STREET_FEA 1077,119,derived_100_150_ft,boston-sam,163620,481-485 Columbus Ave,Columbus Ave,42.34313376,-71.07914043,Columbus Avenue & West Newton Street,54,nearest_address
8661,21IH160,W Springfield St,219 W Springfield St,IS,,2109740224,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=5699; METERED_FL=U; PLACEMENT=MIGRATED,21IH160,,,MU,MUCENT,1976,,,,1,,1177632000000,chalmersh,1225238400000,{11089497-A2D0-5F3D-B0E1-0DE373DD51D5},-71.080539073999944,42.340760493000062,219 (STREET_FEA 106),STREET_FEA 106,32,derived_0_50_ft,boston-sam,130010,219 W Springfield St,W Springfield St,42.34079867,-71.08043060,Columbus Avenue & Wellington Street,199,nearest_address
8681,21JH194,Upton St,27 Upton St,IS,,2110740086,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1377; METERED_FL=U; PLACEMENT=MIGRATED,21JH194,,,MU,MUCENT,1978,,,,1,,1177632000000,blundonr,1255478400000,{86E4911C-0611-58B2-9346-4109DB3E397A},-71.072197812999946,42.342427070000042,27 (STREET_FEA 4265),STREET_FEA 4265,37,derived_0_50_ft,boston-sam,139583,27 Upton St,Upton St,42.34247867,-71.07208059,Ivanhoe Street & Upton Street,227,nearest_address
8718,20JH184,E Newton St,100 E Newton St,IS,659923200000,2010740165,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=21; METERED_FL=U; PLACEMENT=MIGRATED,20JH184,,,KE,KEK81,2010,,,,1,,1177632000000,chalmersh,1225152000000,{F696775E-2C5B-59B0-BF2B-AD7DBF9B0329},-71.070250154999940,42.335927724000044,665-675 (STREET_FEA 160),STREET_FEA 160,142,derived_100_150_ft,boston-sam,155992,100 E Newton St,E Newton St,42.33631774,-71.07022464,Albany Street & East Newton Street,43,nearest_address
8746,20JH124,E Concord St,91 E Concord St,IS,126230400000,2010740252,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=7; METERED_FL=U; PLACEMENT=MIGRATED,20JH124,,,MU,MUCENT,1991,,,,1,,1177632000000,chalmersh,1225152000000,{8BD6DAF4-8B40-5F04-A30F-0D18A23259D5},-71.071974979999936,42.334472546000029,750 (STREET_FEA 160),STREET_FEA 160,126,derived_100_150_ft,boston-sam,352750,91 E Concord St,E Concord St,42.33478301,-71.07218581,Albany Street & East Concord Street,233,nearest_address
8826,20JH228,Albany St,545-565 Albany St,IS,,2010740025,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3339; METERED_FL=U; PLACEMENT=MIGRATED,20JH228,,,MU,MUCENT,1992,,,,1,,1177632000000,chalmersh,1225152000000,{1DA84965-0EB0-589A-9DFF-E488491602C8},-71.067250822999938,42.338060568000060,545 (STREET_FEA 160),STREET_FEA 160,68,derived_50_100_ft,boston-sam,1551,545-565 Albany St,Albany St,42.33803867,-71.06750059,Albany Street & Plympton Street,44,nearest_address
8827,21JH128,Tremont St,636 Tremont St,IS,,2110740095,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4217; METERED_FL=U; PLACEMENT=MIGRATED,21JH128,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{1B92E140-9DE0-546E-B72B-0263308E3DBB},-71.074504073999947,42.342227883000078,1A (STREET_FEA 145),STREET_FEA 145,38,derived_0_50_ft,boston-sam,137827,636 Tremont St,Tremont St,42.34212331,-71.07450601,Aguadilla Street & Tremont Street,65,nearest_address
8869,21JH40,Rutland St,62-64 Rutland St,IS,,2110740210,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=5188; METERED_FL=U; PLACEMENT=MIGRATED,21JH40,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{0FDBC68E-DA96-5574-89AA-E8E081258AD3},-71.076577624999970,42.340201459000070,68 (STREET_FEA 3729),STREET_FEA 3729,33,derived_0_50_ft,boston-sam,422933,62-64 Rutland St,Rutland St,42.34011554,-71.07662141,Rutland Square & Rutland Street,329,nearest_address
8903,21JH172,Monsignor Reynolds Way,35 Monsignor Reynolds Way,IS,770428800000,2110740204,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2032; METERED_FL=U; PLACEMENT=MIGRATED,21JH172,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{80E6F590-7F20-56CF-82FC-4DCABD15D630},-71.069418804999941,42.340253203000032,35 (STREET_FEA 2893),STREET_FEA 2893,46,derived_0_50_ft,boston-sam,173636,35 Monsignor Reynolds Way,Monsignor Reynolds Way,42.34012723,-71.06942856,Harrison Avenue & Plympton Street,190,nearest_address
8994,21KH211,E Berkeley St,145-145A E Berkeley St,IS,959817600000,2111740304,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2032; METERED_FL=U; PLACEMENT=denapolipd,21KH211,,,KE,KEK81-A,,,,,1,,1279497600000,BlundoNR,1291248000000,{F398D001-533E-5689-9D7C-BE2BC4800902},-71.064897018999943,42.343581061000066,135 (STREET_FEA 1),STREET_FEA 1,19,derived_0_50_ft,boston-sam,15101,145-145A E Berkeley St,E Berkeley St,42.34353995,-71.06485368,East Berkeley Street & Fay Street,151,nearest_address
9007,20JH206,Albany St,615 Albany St,IS,659923200000,2010740109,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4; METERED_FL=U; PLACEMENT=MIGRATED,20JH206,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1271808000000,{0D8B7FDD-473B-5453-A51D-E91D250D26B5},-71.069186293999962,42.336674016000075,615 (STREET_FEA 160),STREET_FEA 160,54,derived_50_100_ft,boston-sam,1561,615 Albany St,Albany St,42.33676867,-71.06933859,Albany Street & East Brookline Street,45,nearest_address
9029,21JH242,Bradford St,30 Bradford St,IS,,2110740057,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3868; METERED_FL=U; PLACEMENT=MIGRATED,21JH242,,,SM,SMH205,1973,,,,1,,1177632000000,mulline,1224720000000,{9B3510B9-6ED0-58E1-AB2B-D61052BFB018},-71.068618348999962,42.342800604000047,30 (STREET_FEA 632),STREET_FEA 632,21,derived_0_50_ft,boston-sam,18957,30 Bradford St,Bradford St,42.34284167,-71.06867459,Hanson Street & Shawmut Avenue,156,nearest_address
9098,20JH114,W Springfield St,88 W Springfield St,IS,,2010740078,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2549; METERED_FL=U; PLACEMENT=MIGRATED,20JH114,,,MU,MUCENT,1993,,,,1,,1177632000000,chalmersh,1225152000000,{B91C62B6-DC2E-537A-B099-F7D49ABCFFC1},-71.076771633999954,42.337429098000030,90 OPP (STREET_FEA 106),STREET_FEA 106,65,derived_50_100_ft,boston-sam,130027,88 W Springfield St,W Springfield St,42.33730867,-71.07695060,Lincoln Place & West Springfield Street,40,nearest_address
9099,21KH4,Wareham St,90 Wareham St,IS,,2111740222,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2658; METERED_FL=U; PLACEMENT=MIGRATED,21KH4,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1271808000000,{28C4CA9B-17C8-571C-A45D-948C3293F09D},-71.065758475999985,42.339121496000075,495 (STREET_FEA 160),STREET_FEA 160,127,derived_100_150_ft,boston-sam,170930,90 Wareham St,Wareham St,42.33896091,-71.06617688,Albany Street & Malden Street,69,nearest_address
9101,20JH236,Harrison Ave,725 Harrison Ave,IS,966988800000,2010740358,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4; METERED_FL=U; PLACEMENT=MIGRATED,20JH236,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1268611200000,{12E60045-8ADD-50B2-BFA3-50D1BCAF7051},-71.071432281999932,42.338417560000039,STREET_FEA 194,STREET_FEA 194,50,derived_0_50_ft,boston-sam,371816,725 Harrison Ave,Harrison Ave,42.33836867,-71.07126059,East Brookline Street & Harrison Avenue,134,nearest_address
9104,22JH56,Chandler St,113 Chandler St,IS,,2210740225,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1009; METERED_FL=U; PLACEMENT=MIGRATED,22JH56,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{996E887D-DBC4-552B-9CF7-4418A00AB867},-71.073765465999941,42.346287482000037,113 (STREET_FEA 897),STREET_FEA 897,30,derived_0_50_ft,boston-sam,28635,113 Chandler St,Chandler St,42.34636867,-71.07377060,Chandler Street & Clarendon Street,178,nearest_address
9112,21KH34,Paul Sullivan Way,60 Paul Sullivan Way,IS,,2111740070,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2032; METERED_FL=U; PLACEMENT=MIGRATED,21KH34,,,KE,KEK81,2010,,,,1,,1177632000000,blundonr,1255478400000,{38ECC150-D9C6-5D75-97A8-85483EC8F364},-71.064482578999957,42.342742223000073,32 OPP (STREET_FEA 3252),STREET_FEA 3252,110,derived_100_150_ft,boston-sam,162583,60 Paul Sullivan Way,Paul Sullivan Way,42.34285308,-71.06410063,Fay Street & Harrison Avenue,166,nearest_address
9241,21JH159,W Springfield St,186 W Springfield St,IS,,2110740325,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=106; METERED_FL=U; PLACEMENT=MIGRATED,21JH159,,,DA,ADB-84-B,1988,,,,1,,1177632000000,blundonr,1255478400000,{FF4C17D8-3547-5FA6-BEF3-BA975EE9356C},-71.079680987999950,42.339881228000081,755 (STREET_FEA 4217),STREET_FEA 4217,59,derived_50_100_ft,boston-sam,171693,186 W Springfield St,W Springfield St,42.33985400,-71.07989894,Tremont Street & West Springfield Street,67,nearest_address
9254,20JH116,W Springfield St,97 W Springfield St,IS,,2010740041,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=106; METERED_FL=U; PLACEMENT=MIGRATED,20JH116,,,DA,ADB-84-B,1990,,,,1,,1177632000000,chalmersh,1225152000000,{F99A79EA-FBCE-55B0-971B-957DC06A5DAA},-71.077295422999953,42.337951256000053,509 (STREET_FEA 106),STREET_FEA 106,13,derived_0_50_ft,boston-sam,130046,97 W Springfield St,W Springfield St,42.33798496,-71.07731100,Shawmut Avenue & West Springfield Street,47,nearest_address
9264,22JH134,Tremont St,514-518 Tremont St,IS,631152000000,2210740308,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3460; METERED_FL=U; PLACEMENT=MIGRATED,22JH134,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{C3E94C62-47CB-548E-8471-4EC7C0E33739},-71.069886896999947,42.345043770000075,512 (STREET_FEA 4217),STREET_FEA 4217,58,derived_50_100_ft,boston-sam,343908,514-518 Tremont St,Tremont St,42.34488546,-71.06986234,Berkeley Street & East Berkeley Street,86,nearest_address
9268,21KH30,Harrison Ave,500-514 Harrison Ave,IS,,2111740130,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2032; METERED_FL=U; PLACEMENT=MIGRATED,21KH30,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1271808000000,{E6223DF3-4059-561D-AAEA-41E6946BF0AD},-71.065569637999943,42.341581785000074,26 OPP (STREET_FEA 3515),STREET_FEA 3515,89,derived_50_100_ft,boston-sam,340725,500-514 Harrison Ave,Harrison Ave,42.34182534,-71.06559745,Harrison Avenue & Randolph Street,251,nearest_address
9299,21KH171,Albany St,274 Albany St,IS,,2111740019,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1; METERED_FL=U; PLACEMENT=MIGRATED,21KH171,,,MH,MH929,1974,,,,1,,1177632000000,blundonr,1255478400000,{CD7E9EE2-4B01-57AD-83E3-E528960318E4},-71.062470456999961,42.343386707000036,275 (STREET_FEA 160),STREET_FEA 160,104,derived_100_150_ft,boston-sam,354160,274 Albany St,Albany St,42.34327557,-71.06211527,Albany Street & East Berkeley Street,135,nearest_address
9302,22JH76,Appleton St,67 Appleton St,IS,,2210740262,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1009; METERED_FL=U; PLACEMENT=MIGRATED,22JH76,,,KE,KEK11,1973,,,,1,,1177632000000,palaciolv,1224720000000,{1B746D4B-7833-5168-AA69-14F6E00326DE},-71.072746928999948,42.345805675000065,67 (STREET_FEA 269),STREET_FEA 269,28,derived_0_50_ft,boston-sam,4090,67 Appleton St,Appleton St,42.34587206,-71.07269772,Appleton Street & Clarendon Street,49,nearest_address
9328,22JH48,Warren Ave,95 Warren Ave,IS,,2210740326,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1266; METERED_FL=U; PLACEMENT=MIGRATED,22JH48,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1271808000000,{86407D63-C98E-5ABB-BD4A-10DC6285301D},-71.073481631999982,42.344661104000068,97 (STREET_FEA 4379),STREET_FEA 4379,36,derived_0_50_ft,boston-sam,143082,95 Warren Ave,Warren Ave,42.34475867,-71.07348059,Dartmouth Street & Warren Avenue,298,nearest_address
9342,21JH134,W Canton St,140 W Canton St,IS,,2110740062,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4217; METERED_FL=U; PLACEMENT=MIGRATED,21JH134,,,US,USSEN,1987,,,,1,,1177632000000,orrda,1449446400000,{F3234CB2-FF8F-5C6E-9CF6-74F582563796},-71.075060567999969,42.342788489000043,142 (STREET_FEA 74),STREET_FEA 74,33,derived_0_50_ft,boston-sam,25558,140 W Canton St,W Canton St,42.34271867,-71.07514059,Montgomery Street & West Canton Street,180,nearest_address
9391,22KH102,Traveler St,40 Traveler St,IS,,2211740222,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=160; METERED_FL=U; PLACEMENT=MIGRATED,22KH102,,,KE,KEK81-A,2008,,,,1,,1177632000000,blundonr,1255478400000,{F9AE6489-619E-5138-8221-D07B5558D9CE},-71.062272869999958,42.344024366000042,STREET_FEA 4205,STREET_FEA 4205,146,derived_100_150_ft,boston-sam,419369,40 Traveler St,Traveler St,42.34441288,-71.06240180,Albany Street & Traveler Street,55,nearest_address
9419,20JH68,Harrison Ave,850 Harrison Ave,IS,,2010740256,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2032; METERED_FL=U; PLACEMENT=MIGRATED,20JH68,,,MU,MUCENT,1985,,,,1,,1177632000000,blundonr,1255478400000,{012DB20B-FE0A-58AD-B9DA-E840D3404A47},-71.074264854999967,42.334435047000056,719 OPP (STREET_FEA 2746),STREET_FEA 2746,107,derived_100_150_ft,boston-sam,341234,850 Harrison Ave,Harrison Ave,42.33471937,-71.07416455,Harrison Avenue & Massachusetts Avenue,300,nearest_address
9432,21JH184,Wareham St,30-44 Wareham St,IS,,2110740233,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4376; METERED_FL=U; PLACEMENT=MIGRATED,21JH184,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{93ECBF83-3139-5F70-BD7C-8B6DB14A5012},-71.067346598999961,42.339815651000038,STREET_FEA 2658,STREET_FEA 2658,110,derived_100_150_ft,boston-sam,142776,30-44 Wareham St,Wareham St,42.33953001,-71.06748201,Union Park Street & Waltham Street,194,nearest_address
9470,21IH208,W Newton St,223 W Newton St,IS,,2109740363,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1077; METERED_FL=U; PLACEMENT=MIGRATED,21IH208,,,WA,WAWB67P,1987,,,,1,,1177632000000,blundonr,1255478400000,{16901567-9CCD-5570-8090-F519A99C68D1},-71.079862370999933,42.344013731000075,223 (STREET_FEA 90),STREET_FEA 90,68,derived_50_100_ft,boston-sam,102491,223 W Newton St,W Newton St,42.34416867,-71.07972060,Braddock Park & Carleton Street,301,nearest_address
9508,20JH84,Washington St,1745-1747 Washington St,IS,,2010740110,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2746; METERED_FL=U; PLACEMENT=MIGRATED,20JH84,,,MU,MUCENT,1993,,,,1,,1177632000000,chalmersh,1225152000000,{B9A31A9D-2494-5DAC-AAF7-E091049FEE43},-71.077033407999977,42.336688377000030,1745 (STREET_FEA 4400),STREET_FEA 4400,70,derived_50_100_ft,boston-sam,144422,1745-1747 Washington St,Washington St,42.33687738,-71.07707868,Massachusetts Avenue & Washington Street,63,nearest_address
9576,22JH88,Columbus Ave,290 Columbus Ave,IS,,2210740193,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1009; METERED_FL=U; PLACEMENT=MIGRATED,22JH88,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{DF0CF64E-42BB-5F85-A652-6EE4EB8F73AD},-71.073928577999936,42.346756261000053,292 (STREET_FEA 1077),STREET_FEA 1077,34,derived_0_50_ft,boston-sam,35581,290 Columbus Ave,Columbus Ave,42.34670867,-71.07382060,Clarendon Street & Columbus Avenue,208,nearest_address
9584,21JH116,Washington St,1486-1486A Washington St,IS,,2110740241,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4400; METERED_FL=U; PLACEMENT=MIGRATED,21JH116,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{C565EC1E-2D7E-5FE4-BEA7-F9B11F018C63},-71.071442051999952,42.339686373000063,STREET_FEA 2992,STREET_FEA 2992,82,derived_50_100_ft,boston-sam,144252,1486-1486A Washington St,Washington St,42.33990830,-71.07138553,Mystic Street & Washington Street,170,nearest_address
9621,21KH46,Harrison Ave,410-412 Harrison Ave,IS,,2111740021,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1; METERED_FL=U; PLACEMENT=MIGRATED,21KH46,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{1FF3F0EF-1603-51F4-BC87-7E1FDCBC0DBC},-71.064584855999954,42.343389984000055,406 OPP (STREET_FEA 2032),STREET_FEA 2032,70,derived_50_100_ft,boston-sam,69836,410-412 Harrison Ave,Harrison Ave,42.34327867,-71.06437059,East Berkeley Street & Harrison Avenue,75,nearest_address
9622,22KH6,Shawmut Ave,100-112 Shawmut Ave,IS,,2211740095,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2115; METERED_FL=U; PLACEMENT=MIGRATED,22KH6,,,KE,KEK81-A,1994,,,,1,,1177632000000,mulline,1442966400000,{79423C9D-6B50-519D-A04F-55ABF77551DD},-71.065958790999957,42.346816522000040,100 OPP (STREET_FEA 3868),STREET_FEA 3868,90,derived_50_100_ft,boston-sam,126028,100-112 Shawmut Ave,Shawmut Ave,42.34664525,-71.06571724,Herald Street & Shawmut Avenue,39,nearest_address
9627,20JH110,E Springfield St,18-20 E Springfield St,IS,1250035200000,2010740131,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=198; METERED_FL=U; PLACEMENT=MIGRATED,20JH110,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1279497600000,{A12FA529-1FF2-5231-B03C-D566DB6A288C},-71.075622629999941,42.336491830000057,18 (STREET_FEA 26),STREET_FEA 26,32,derived_0_50_ft,boston-sam,129791,18-20 E Springfield St,E Springfield St,42.33654867,-71.07553059,East Springfield Street & Washington Street,255,nearest_address
9656,22KH36,Harrison Ave,335-347 Harrison Ave,IS,,2211740178,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4205; METERED_FL=U; PLACEMENT=MIGRATED,22KH36,,,MH,MH929,1985,,,,1,,1177632000000,blundonr,1271808000000,{3A108038-2890-5054-A0E0-F5DC590C889C},-71.064007216999983,42.344689061000054,STREET_FEA 2032,STREET_FEA 2032,138,derived_100_150_ft,boston-sam,355636,335-347 Harrison Ave,Harrison Ave,42.34504244,-71.06419799,Harrison Avenue & Traveler Street,72,nearest_address
9661,20JH166,E Concord St,2 E Concord St,IS,,2010740043,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=7; METERED_FL=U; PLACEMENT=MIGRATED,20JH166,,,KE,KEK81-A,2010,,,,1,,1177632000000,blundonr,1388102400000,{F1BD7E4F-CEE8-5C92-9D08-7779281D41F6},-71.074774825999953,42.337930367000070,1638 (STREET_FEA 4400),STREET_FEA 4400,24,derived_0_50_ft,boston-sam,41759,2 E Concord St,E Concord St,42.33790750,-71.07469000,East Concord Street & Washington Street,51,nearest_address
9664,21JH4,Massachusetts Ave,542 Massachusetts Ave,IS,1155513600000,2110740296,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4217; METERED_FL=U; PLACEMENT=MIGRATED,21JH4,,,MU,MUCENT,1993,,,,1,,1177632000000,connorsm,1238457600000,{2DF8A66A-01B8-5FFF-A85F-4F473B77ED03},-71.078478621999977,42.338844345000041,157 (STREET_FEA 106),STREET_FEA 106,108,derived_100_150_ft,boston-sam,92351,542 Massachusetts Ave,Massachusetts Ave,42.33867067,-71.07880360,Ward Way & West Springfield Street,73,nearest_address
9677,21JH132,Tremont St,619-619A Tremont St,IS,,2110740069,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=74; METERED_FL=U; PLACEMENT=MIGRATED,21JH132,,,SM,SMH205,1978,,,,1,,1177632000000,orrda,1449446400000,{917A6163-00E5-5FED-8214-15172CFBF43D},-71.074320409999984,42.342652791000035,621 (STREET_FEA 74),STREET_FEA 74,41,derived_0_50_ft,boston-sam,137797,619-619A Tremont St,Tremont St,42.34275867,-71.07437059,Aguadilla Street & Tremont Street,119,nearest_address
9704,22KH42,Herald Street,Near Herald Street & Washington Street,IS,,2211740103,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2032; METERED_FL=U; PLACEMENT=MIGRATED,22KH42,,,MH,MH929,1988,,,,1,,1177632000000,mulline,1442966400000,{FEDE6C6A-ED49-5347-AC77-601D60BEDAF4},-71.064014196999949,42.346431453000037,20 (STREET_FEA 2115),STREET_FEA 2115,234,intersection_preferred_150_plus_ft,boston-sam,155672,1000-1020 Washington St,Washington St,42.34586590,-71.06442676,Herald Street & Washington Street,173,nearest_intersection
9719,21KH6,Malden St,129-135 Malden St,IS,,2111740216,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=160; METERED_FL=U; PLACEMENT=MIGRATED,21KH6,,,DA,ADB-84-B,1986,,,,1,,1177632000000,blundonr,1255478400000,{89E2172D-CD48-5ADB-B642-95855F047F1A},-71.066473572999939,42.339433312000040,120 OPP (STREET_FEA 2658),STREET_FEA 2658,97,derived_50_100_ft,boston-sam,167305,129-135 Malden St,Malden St,42.33922429,-71.06625112,Albany Street & Malden Street,274,nearest_address
9757,22JH32,Dartmouth St,44 Dartmouth St,IS,,2210740357,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4379; METERED_FL=U; PLACEMENT=MIGRATED,22JH32,,,US,USSEN,1980,,,,1,,1177632000000,palaciolv,1224806400000,{A7565D62-BB3A-530D-A5F2-31C4D1435A70},-71.074339493999958,42.344186524000065,46 OPP (STREET_FEA 1266),STREET_FEA 1266,81,derived_50_100_ft,boston-sam,46510,44 Dartmouth St,Dartmouth St,42.34408867,-71.07461059,Dartmouth Street & Warren Avenue,55,nearest_address
9766,21KH207,Fay St,40 Fay St,IS,1316563200000,2111740300,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2032; METERED_FL=U; PLACEMENT=mulline,21KH207,,,KE,KEK81-A,2011,,,,1,,1235520000000,connorsm,1323216000000,{EE32AE46-D415-5402-86D1-A8BDE181FFD9},-71.064933839999981,42.343215927000074,40 (STREET_FEA 1626),STREET_FEA 1626,37,derived_0_50_ft,boston-sam,56903,40 Fay St,Fay St,42.34331710,-71.06494532,Fay Street & Harrison Avenue,45,nearest_address
9810,22JH58,Columbus Ave,324 Columbus Ave,IS,,2210740242,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1077; METERED_FL=U; PLACEMENT=MIGRATED,22JH58,,,MU,MUCENT,1982,,,,1,,1177632000000,blundonr,1255478400000,{849A60DE-2B5F-52D5-95D6-6CD0F2E3B788},-71.074557219999974,42.346068917000025,136 OPP (STREET_FEA 897),STREET_FEA 897,24,derived_0_50_ft,boston-sam,344496,324 Columbus Ave,Columbus Ave,42.34613495,-71.07454536,Chandler Street & Columbus Avenue,119,nearest_address
9834,20JH118,Massachusetts Ave,558 Massachusetts Ave,IS,1155513600000,2010740011,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3416; METERED_FL=U; PLACEMENT=MIGRATED,20JH118,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1244505600000,{05143CA8-29F9-5257-A634-42A193537831},-71.078031660999955,42.338312212000062,70 OPP (STREET_FEA 106),STREET_FEA 106,87,derived_50_100_ft,boston-sam,92399,558 Massachusetts Ave,Massachusetts Ave,42.33824067,-71.07834160,Shawmut Avenue & West Springfield Street,257,nearest_address
9858,22JH248,Clarendon St,37A-39 Clarendon St,IS,,2210740374,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1902; METERED_FL=U; PLACEMENT=palaciolv,22JH248,,,KE,KEK81-D,2005,,,,1,,1206662400000,palaciolv,1224806400000,{930CAE1D-C1EA-533E-9B6E-759C3033E77B},-71.072451513999965,42.345348609000041,37 (STREET_FEA 1009),STREET_FEA 1009,29,derived_0_50_ft,boston-sam,163454,37A-39 Clarendon St,Clarendon St,42.34542788,-71.07243155,Clarendon Street & Gray Street,41,nearest_address
9868,20JH214,Harrison Ave,725 Harrison Ave,IS,,2010740004,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2032; METERED_FL=U; PLACEMENT=MIGRATED,20JH214,,,KE,KEK81-A,1995,,,,1,,1177632000000,chalmersh,1225152000000,{FCD373F8-8F4D-5F77-BB75-7A28B2004594},-71.071125140999982,42.338379038000028,45 (STREET_FEA 4),STREET_FEA 4,37,derived_0_50_ft,boston-sam,371816,725 Harrison Ave,Harrison Ave,42.33836867,-71.07126059,East Brookline Street & Harrison Avenue,52,nearest_address
9887,21JH56,Shawmut Ave,435 Shawmut Ave,IS,,2110740238,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3868; METERED_FL=U; PLACEMENT=MIGRATED,21JH56,,,MU,MUCENT,1995,,,,1,,1177632000000,blundonr,1255478400000,{459FC191-A913-5A07-9EAA-E39EB3A7E123},-71.074532208999983,42.339762047000079,435 (STREET_FEA 3062),STREET_FEA 3062,41,derived_0_50_ft,boston-sam,126267,435 Shawmut Ave,Shawmut Ave,42.33985867,-71.07461060,Shawmut Avenue & West Newton Street,39,nearest_address
